"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestWriteResultRawJson","0","TestWriteResultRawJson","","Thu Jul 09 18:47:20 UTC 2026","passed","Thu Jul 09 18:47:20 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/TestWriteResultRawJson","TestWriteResultRawJson"
"Test cases for TestWriteErrorResponse_InvalidFormat","0","TestWriteErrorResponse_InvalidFormat","","Thu Jul 09 18:46:41 UTC 2026","passed","Thu Jul 09 18:46:41 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestWriteErrorResponse_InvalidFormat","TestWriteErrorResponse_InvalidFormat"
"","107","should render a button with the passed in display text","GraphButton","Thu Jul 09 18:53:03 UTC 2026","passed","Thu Jul 09 18:53:03 UTC 2026","","","",""
"","13","returns early if there are no 'collected' environments","useInitialEnvironment","Thu Jul 09 18:51:52 UTC 2026","passed","Thu Jul 09 18:51:52 UTC 2026","","","",""
"","83","Calls the cypher search endpoint for a node with a type that is not in our schema","EntityObjectInformation","Thu Jul 09 18:50:39 UTC 2026","passed","Thu Jul 09 18:50:40 UTC 2026","","","",""
"Test cases for TestTimeValueOrZero","0","TestTimeValueOrZero","","Thu Jul 09 18:46:57 UTC 2026","passed","Thu Jul 09 18:46:57 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestTimeValueOrZero","TestTimeValueOrZero"
"","78","displays an error message while fetching fails","ActiveExtensionsCard","Thu Jul 09 18:48:05 UTC 2026","passed","Thu Jul 09 18:48:05 UTC 2026","","","",""
"","2817","should close the edge filtering dialog when user clicks cancel button","EdgeFilter","Thu Jul 09 18:50:33 UTC 2026","passed","Thu Jul 09 18:50:36 UTC 2026","","","",""
"Test cases for TestResources_ListADEntityAdminRights","1","TestResources_ListADEntityAdminRights","","Thu Jul 09 18:46:52 UTC 2026","passed","Thu Jul 09 18:46:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADEntityAdminRights","TestResources_ListADEntityAdminRights"
"","67","Searching for custom node type with databaseId returns node properties","useFetchEntityInfo","Thu Jul 09 18:50:36 UTC 2026","passed","Thu Jul 09 18:50:36 UTC 2026","","","",""
"","91","indicates that filters are active","AssetGroupEdit","Thu Jul 09 18:49:48 UTC 2026","passed","Thu Jul 09 18:49:48 UTC 2026","","","",""
"","204","a name value is required to submit the form","Rule Form","Thu Jul 09 18:47:51 UTC 2026","passed","Thu Jul 09 18:47:52 UTC 2026","","","",""
"Test cases for TestResources_GetAssetGroupSelectorMemberCountsByKind","2","TestResources_GetAssetGroupSelectorMemberCountsByKind","","Thu Jul 09 18:46:52 UTC 2026","passed","Thu Jul 09 18:46:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetAssetGroupSelectorMemberCountsByKind","TestResources_GetAssetGroupSelectorMemberCountsByKind"
"","210","should call the onClick function when clicked","GraphButton","Thu Jul 09 18:53:03 UTC 2026","passed","Thu Jul 09 18:53:03 UTC 2026","","","",""
"","3427","Kebab menu click causes the callback function to be called with the correct parameters","ExploreTable","Thu Jul 09 18:47:52 UTC 2026","passed","Thu Jul 09 18:47:55 UTC 2026","","","",""
"Test cases for TestLoginExpiry","1","TestLoginExpiry","","Thu Jul 09 18:47:39 UTC 2026","passed","Thu Jul 09 18:47:39 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestLoginExpiry","TestLoginExpiry"
"Test cases for TestAddOwnerRoleIDs","0","TestAddOwnerRoleIDs","","Thu Jul 09 18:47:20 UTC 2026","passed","Thu Jul 09 18:47:20 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/azure/TestAddOwnerRoleIDs","TestAddOwnerRoleIDs"
"","23","should filter properties that we do not want to display in the entity panel","ObjectInfoFields","Thu Jul 09 18:52:22 UTC 2026","passed","Thu Jul 09 18:52:22 UTC 2026","","","",""
"","223","closes the dialog when the ""Cancel"" button is clicked","SchemaUploadDialog","Thu Jul 09 18:49:03 UTC 2026","passed","Thu Jul 09 18:49:03 UTC 2026","","","",""
"Test cases for TestDefineNodeName","1","TestDefineNodeName","","Thu Jul 09 18:47:20 UTC 2026","passed","Thu Jul 09 18:47:20 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/ad/wellknown/TestDefineNodeName","TestDefineNodeName"
"Test cases for TestResources_DownloadCollectorByVersion","1","TestResources_DownloadCollectorByVersion","","Thu Jul 09 18:46:52 UTC 2026","passed","Thu Jul 09 18:46:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_DownloadCollectorByVersion","TestResources_DownloadCollectorByVersion"
"","18","whencreated","Handling value formatting for Active Directory entity properties lastlogon, lastlogontimestamp, whencreated, and pwdlastset","Thu Jul 09 18:49:44 UTC 2026","passed","Thu Jul 09 18:49:44 UTC 2026","","","",""
"Test cases for TestResources_UpdateSavedQuery_InvalidID","0","TestResources_UpdateSavedQuery_InvalidID","","Thu Jul 09 18:46:52 UTC 2026","passed","Thu Jul 09 18:46:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateSavedQuery_InvalidID","TestResources_UpdateSavedQuery_InvalidID"
"","53","composes search params from the search prop and use them in the link","AppLink","Thu Jul 09 18:51:12 UTC 2026","passed","Thu Jul 09 18:51:12 UTC 2026","","","",""
"Test cases for TestResources_SearchAssetGroupTagHistory","129","TestResources_SearchAssetGroupTagHistory","","Thu Jul 09 18:46:52 UTC 2026","passed","Thu Jul 09 18:46:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_SearchAssetGroupTagHistory","TestResources_SearchAssetGroupTagHistory"
"Test cases for TestManagementResource_OIDCLoginHandler","11","TestManagementResource_OIDCLoginHandler","","Thu Jul 09 18:47:39 UTC 2026","passed","Thu Jul 09 18:47:39 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_OIDCLoginHandler","TestManagementResource_OIDCLoginHandler"
"","66","when session token or user are null, redirects to /login","AuthenticatedRoute","Thu Jul 09 18:53:50 UTC 2026","passed","Thu Jul 09 18:53:50 UTC 2026","","","",""
"Test cases for TestMergeNodeKinds","0","TestMergeNodeKinds","","Thu Jul 09 18:47:02 UTC 2026","passed","Thu Jul 09 18:47:02 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/TestMergeNodeKinds","TestMergeNodeKinds"
"Test cases for TestAuditLogin","1","TestAuditLogin","","Thu Jul 09 18:46:41 UTC 2026","passed","Thu Jul 09 18:46:41 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestAuditLogin","TestAuditLogin"
"Test cases for TestResources_ListAssetGroupMembersCount","0","TestResources_ListAssetGroupMembersCount","","Thu Jul 09 18:46:52 UTC 2026","passed","Thu Jul 09 18:46:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAssetGroupMembersCount","TestResources_ListAssetGroupMembersCount"
"","645","displays current password error messages when current password is empty","PasswordDialog","Thu Jul 09 18:48:22 UTC 2026","passed","Thu Jul 09 18:48:22 UTC 2026","","","",""
"","229","renders a snackbar notification in the dom and tests the long autoHideDuration","AppNotifications","Thu Jul 09 18:51:46 UTC 2026","passed","Thu Jul 09 18:51:46 UTC 2026","","","",""
"","3","dispatches a storage event when a value is set","useLocalStorage","Thu Jul 09 18:50:10 UTC 2026","passed","Thu Jul 09 18:50:10 UTC 2026","","storage event synchronisation","",""
"","1","EXTENDED ROUNDING when thresholds are set: does not abbreviate numbers < 10000","numberFormatting","Thu Jul 09 18:50:48 UTC 2026","passed","Thu Jul 09 18:50:48 UTC 2026","","","",""
"","235","renders with the Export and Delete buttons disabled","QuerySearchFilter","Thu Jul 09 18:51:03 UTC 2026","passed","Thu Jul 09 18:51:04 UTC 2026","","","",""
"","231","handles chevron click event","CommonSearches","Thu Jul 09 18:49:42 UTC 2026","passed","Thu Jul 09 18:49:42 UTC 2026","","","",""
"Test cases for TestFoldr","0","TestFoldr","","Thu Jul 09 18:47:39 UTC 2026","passed","Thu Jul 09 18:47:39 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/slicesext/TestFoldr","TestFoldr"
"Test cases for TestGetDataQualityStats_Success","3","TestGetDataQualityStats_Success","","Thu Jul 09 18:46:52 UTC 2026","passed","Thu Jul 09 18:46:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestGetDataQualityStats_Success","TestGetDataQualityStats_Success"
"","375","sets a secondary=id and searchType=pathfinding when primary is truthy","ContextMenu","Thu Jul 09 18:53:45 UTC 2026","passed","Thu Jul 09 18:53:45 UTC 2026","","","",""
"","141","links to the specified route with global params intact","AppLink","Thu Jul 09 18:51:12 UTC 2026","passed","Thu Jul 09 18:51:12 UTC 2026","","","",""
"","1","returns query config when searchType is relationship and all required params are passed","useExploreGraph","Thu Jul 09 18:49:05 UTC 2026","passed","Thu Jul 09 18:49:05 UTC 2026","relationship search queries","exploreGraphQueryFactory","",""
"","181","shows ""API Expiration Date"" column header when expiration is enabled","UserTokenManagementDialog - API Expiration Date column","Thu Jul 09 18:49:28 UTC 2026","passed","Thu Jul 09 18:49:28 UTC 2026","","","",""
"","5658","does not close explore search tab menu or entity info panel when search returns zero nodes","CypherSearch","Thu Jul 09 18:48:37 UTC 2026","passed","Thu Jul 09 18:48:43 UTC 2026","","Minimize explorer page elements when multiple nodes are returned","",""
"Test cases for TestStore_Stat","57","TestStore_Stat","","Thu Jul 09 18:47:43 UTC 2026","passed","Thu Jul 09 18:47:43 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/storage/TestStore_Stat","TestStore_Stat"
"","0","should handle an entity that has an empty name property","Evaluating the entity display name from a given entity","Thu Jul 09 18:49:44 UTC 2026","passed","Thu Jul 09 18:49:44 UTC 2026","","","",""
"Test cases for TestResources_ListAssetGroupMembers","0","TestResources_ListAssetGroupMembers","","Thu Jul 09 18:46:52 UTC 2026","passed","Thu Jul 09 18:46:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAssetGroupMembers","TestResources_ListAssetGroupMembers"
"Test cases for TestParseVersion","1","TestParseVersion","","Thu Jul 09 18:47:20 UTC 2026","passed","Thu Jul 09 18:47:20 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/version/TestParseVersion","TestParseVersion"
"","1514","reverts to the default unselected state when the user de-selects the currently selected graph layout","GraphView","Thu Jul 09 18:53:32 UTC 2026","passed","Thu Jul 09 18:53:33 UTC 2026","","Layout selection and de-selection","",""
"Test cases for TestContextMiddlewareBypassDisabled","0","TestContextMiddlewareBypassDisabled","","Thu Jul 09 18:46:44 UTC 2026","passed","Thu Jul 09 18:46:44 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestContextMiddlewareBypassDisabled","TestContextMiddlewareBypassDisabled"
"","92","displays pinned columns and unselected columns in the dropdown","ManageColumnsComboBox","Thu Jul 09 18:49:39 UTC 2026","passed","Thu Jul 09 18:49:40 UTC 2026","","","",""
"","282","should display correctly","ConfirmationDialog","Thu Jul 09 18:52:45 UTC 2026","passed","Thu Jul 09 18:52:45 UTC 2026","","","",""
"Test cases for TestService_ToggleFlag","2","TestService_ToggleFlag","","Thu Jul 09 18:47:48 UTC 2026","passed","Thu Jul 09 18:47:48 UTC 2026","","Go Test","github.com/specterops/bloodhound/server/featureflags/internal/services/TestService_ToggleFlag","TestService_ToggleFlag"
"","92","initializes the list with all filters checked by default","usePathfindingFilters","Thu Jul 09 18:52:21 UTC 2026","passed","Thu Jul 09 18:52:21 UTC 2026","","","",""
"","435","does fires TagToZoneDialog when the Zone option is clicked","TagToZoneLabel","Thu Jul 09 18:47:58 UTC 2026","passed","Thu Jul 09 18:47:59 UTC 2026","","","",""
"Test cases for TestResources_ShareSavedQueriesPermissions_Admin","0","TestResources_ShareSavedQueriesPermissions_Admin","","Thu Jul 09 18:46:52 UTC 2026","passed","Thu Jul 09 18:46:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ShareSavedQueriesPermissions_Admin","TestResources_ShareSavedQueriesPermissions_Admin"
"Test cases for TestResources_ListADGPOAffectedContainers","0","TestResources_ListADGPOAffectedContainers","","Thu Jul 09 18:46:52 UTC 2026","passed","Thu Jul 09 18:46:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADGPOAffectedContainers","TestResources_ListADGPOAffectedContainers"
"","0","uppercases boolean values","Formatting boolean properties","Thu Jul 09 18:49:44 UTC 2026","passed","Thu Jul 09 18:49:44 UTC 2026","","","",""
"","93","allows a consumer to swap the values of the two inputs and update the query params accordingly","usePathfindingSearch","Thu Jul 09 18:50:24 UTC 2026","passed","Thu Jul 09 18:50:24 UTC 2026","","","",""
"","11","takes a string and copys to the navigator clipboard","copyToClipboard","Thu Jul 09 18:53:08 UTC 2026","passed","Thu Jul 09 18:53:08 UTC 2026","","","",""
"","129","renders the Zone/Labels Tab content when first tab is chosen","Selected Details Tab Content","Thu Jul 09 18:51:09 UTC 2026","passed","Thu Jul 09 18:51:09 UTC 2026","","","",""
"","1094","displays validation error messages when password does not meet requirements","PasswordDialog","Thu Jul 09 18:48:20 UTC 2026","passed","Thu Jul 09 18:48:21 UTC 2026","","","",""
"","281","sets secondarySearch=id and searchType=node when primarySearch is falsey","ContextMenu","Thu Jul 09 18:49:32 UTC 2026","passed","Thu Jul 09 18:49:32 UTC 2026","","","",""
"","54","should have a .z-nav class","MainNav","Thu Jul 09 18:50:09 UTC 2026","passed","Thu Jul 09 18:50:09 UTC 2026","","","",""
"","2484","should allow user to create new SAML provder and then display it in the table","SSOConfiguration","Thu Jul 09 18:49:44 UTC 2026","passed","Thu Jul 09 18:49:47 UTC 2026","","","",""
"TestManifest_AddMigration tests that migrations are added to the correct locationwithin the migration map and in the correct order.","2","TestManifest_AddMigration","","Thu Jul 09 18:46:57 UTC 2026","passed","Thu Jul 09 18:46:57 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/migration/TestManifest_AddMigration","TestManifest_AddMigration"
"Test cases for TestParseUUID","0","TestParseUUID","","Thu Jul 09 18:47:20 UTC 2026","passed","Thu Jul 09 18:47:20 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/TestParseUUID","TestParseUUID"
"Test cases for TestJSONFloat_MarshalJSON","0","TestJSONFloat_MarshalJSON","","Thu Jul 09 18:46:57 UTC 2026","passed","Thu Jul 09 18:46:57 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/nan/TestJSONFloat_MarshalJSON","TestJSONFloat_MarshalJSON"
"","1","combines platform and collected filters","filterAndSearchEnvironments","Thu Jul 09 18:48:03 UTC 2026","passed","Thu Jul 09 18:48:03 UTC 2026","","combined filters","",""
"Test cases for TestStorageFileService_WriteTempFile","6","TestStorageFileService_WriteTempFile","","Thu Jul 09 18:47:43 UTC 2026","passed","Thu Jul 09 18:47:43 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/storage/TestStorageFileService_WriteTempFile","TestStorageFileService_WriteTempFile"
"Test cases for TestManagementResource_DeleteUser_BadUserID","0","TestManagementResource_DeleteUser_BadUserID","","Thu Jul 09 18:47:14 UTC 2026","passed","Thu Jul 09 18:47:14 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_DeleteUser_BadUserID","TestManagementResource_DeleteUser_BadUserID"
"","67","renders the title","ProcessingIndicator","Thu Jul 09 18:53:02 UTC 2026","passed","Thu Jul 09 18:53:02 UTC 2026","","","",""
"","959","renders a link to the explore page when member is clicked","GroupManagement","Thu Jul 09 18:53:56 UTC 2026","passed","Thu Jul 09 18:53:57 UTC 2026","","","",""
"Test cases for TestResources_ListAuditLogs_Filtered","0","TestResources_ListAuditLogs_Filtered","","Thu Jul 09 18:46:52 UTC 2026","passed","Thu Jul 09 18:46:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAuditLogs_Filtered","TestResources_ListAuditLogs_Filtered"
"","12","applies animation class to the title","ProcessingIndicator","Thu Jul 09 18:53:02 UTC 2026","passed","Thu Jul 09 18:53:02 UTC 2026","","","",""
"Test cases for TestDatabaseWipe","7","TestDatabaseWipe","","Thu Jul 09 18:46:52 UTC 2026","passed","Thu Jul 09 18:46:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestDatabaseWipe","TestDatabaseWipe"
"Test cases for TestAnalysisStepsFromMode","19","TestAnalysisStepsFromMode","","Thu Jul 09 18:46:58 UTC 2026","passed","Thu Jul 09 18:46:58 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestAnalysisStepsFromMode","TestAnalysisStepsFromMode"
"","18","renders nothing if flag is enabled and enabled prop is not provided","FeatureFlag","Thu Jul 09 18:51:57 UTC 2026","passed","Thu Jul 09 18:51:57 UTC 2026","","","",""
"","318","opens confirmation dialog when delete button is clicked","ActiveExtensionsCard","Thu Jul 09 18:48:07 UTC 2026","passed","Thu Jul 09 18:48:07 UTC 2026","","","",""
"Test cases for TestDomainSelectors_TestIsSortable","0","TestDomainSelectors_TestIsSortable","","Thu Jul 09 18:46:58 UTC 2026","passed","Thu Jul 09 18:46:58 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestDomainSelectors_TestIsSortable","TestDomainSelectors_TestIsSortable"
"Test cases for TestNewRewriter","0","TestNewRewriter","","Thu Jul 09 18:47:00 UTC 2026","passed","Thu Jul 09 18:47:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/TestNewRewriter","TestNewRewriter"
"","259","displays 0 when a given sections returns empty, and sums the rest of the sections correctly","EntityInfoDataTable","Thu Jul 09 18:49:21 UTC 2026","passed","Thu Jul 09 18:49:21 UTC 2026","","Node count for nested table that counts all sections","",""
"","2","filters by collected=true when ""yes"" filter is active","filterAndSearchEnvironments","Thu Jul 09 18:48:03 UTC 2026","passed","Thu Jul 09 18:48:03 UTC 2026","","collected filters","",""
"Test cases for Test_SetDependency","2","Test_SetDependency","","Thu Jul 09 18:47:22 UTC 2026","passed","Thu Jul 09 18:47:22 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/lab/Test_SetDependency","Test_SetDependency"
"","238","renders the card with title and search input","ActiveExtensionsCard","Thu Jul 09 18:48:04 UTC 2026","passed","Thu Jul 09 18:48:05 UTC 2026","","","",""
"","355","disables confirm button until extension name is typed correctly","ActiveExtensionsCard","Thu Jul 09 18:48:08 UTC 2026","passed","Thu Jul 09 18:48:08 UTC 2026","","","",""
"","14","tag members refetches on environment change","the useAssetGroupTags utilities","Thu Jul 09 18:49:33 UTC 2026","passed","Thu Jul 09 18:49:33 UTC 2026","","","",""
"Test cases for Test_filterAndFormatSearchResults_filterEnvironments","0","Test_filterAndFormatSearchResults_filterEnvironments","","Thu Jul 09 18:46:52 UTC 2026","passed","Thu Jul 09 18:46:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/Test_filterAndFormatSearchResults_filterEnvironments","Test_filterAndFormatSearchResults_filterEnvironments"
"","4","isLoading returns as expected based on all queries combined","queriesAreLoadingOrErrored","Thu Jul 09 18:52:59 UTC 2026","passed","Thu Jul 09 18:52:59 UTC 2026","","","",""
"","11","re-announces the same message by incrementing the span key","AnnouncementProvider","Thu Jul 09 18:50:50 UTC 2026","passed","Thu Jul 09 18:50:50 UTC 2026","","","",""
"","314","shows all checked boxes","GraphDataCheckboxes","Thu Jul 09 18:48:59 UTC 2026","passed","Thu Jul 09 18:48:59 UTC 2026","","","",""
"","616","triggers a file download when a download button is clicked","DownloadCollectors","Thu Jul 09 18:53:43 UTC 2026","passed","Thu Jul 09 18:53:44 UTC 2026","","","",""
"Test cases for TestGetLatestQueryParameter_LatestMalformed","1","TestGetLatestQueryParameter_LatestMalformed","","Thu Jul 09 18:46:52 UTC 2026","passed","Thu Jul 09 18:46:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestGetLatestQueryParameter_LatestMalformed","TestGetLatestQueryParameter_LatestMalformed"
"","830","should call onSubmit when input is valid and Submit button is clicked","UpsertSAMLProviderForm","Thu Jul 09 18:51:51 UTC 2026","passed","Thu Jul 09 18:51:52 UTC 2026","","","",""
"","0","returns all collected environments when aggegation type is all","getEnvironmentAggregationIds","Thu Jul 09 18:48:03 UTC 2026","passed","Thu Jul 09 18:48:03 UTC 2026","","","",""
"","183","should display ""Create Token"" button","UserTokenManagementDialog","Thu Jul 09 18:49:28 UTC 2026","passed","Thu Jul 09 18:49:28 UTC 2026","","","",""
"Test cases for Test_FixtureTeardown","0","Test_FixtureTeardown","","Thu Jul 09 18:47:22 UTC 2026","passed","Thu Jul 09 18:47:22 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/lab/Test_FixtureTeardown","Test_FixtureTeardown"
"","10","displays lastlogontimestamp cell as NEVER when the value is -1","ExploreTableDataCell","Thu Jul 09 18:52:16 UTC 2026","passed","Thu Jul 09 18:52:16 UTC 2026","","","",""
