"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestResources_ListADComputerSessions","0","TestResources_ListADComputerSessions","","Sat Apr 25 06:41:55 UTC 2026","passed","Sat Apr 25 06:41:55 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADComputerSessions","TestResources_ListADComputerSessions"
"Test cases for TestTimeScanValue","0","TestTimeScanValue","","Sat Apr 25 06:41:56 UTC 2026","passed","Sat Apr 25 06:41:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestTimeScanValue","TestTimeScanValue"
"Test cases for TestResources_UpdateSavedQuery_ErrorFetchingPublicStatus","0","TestResources_UpdateSavedQuery_ErrorFetchingPublicStatus","","Sat Apr 25 06:41:55 UTC 2026","passed","Sat Apr 25 06:41:55 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateSavedQuery_ErrorFetchingPublicStatus","TestResources_UpdateSavedQuery_ErrorFetchingPublicStatus"
"Test cases for TestManagementResource_UpdateUser_GetRolesError","594","TestManagementResource_UpdateUser_GetRolesError","","Sat Apr 25 06:42:08 UTC 2026","passed","Sat Apr 25 06:42:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_UpdateUser_GetRolesError","TestManagementResource_UpdateUser_GetRolesError"
"Test cases for TestParseUserIP_XForwardedFor_RemoteAddr","0","TestParseUserIP_XForwardedFor_RemoteAddr","","Sat Apr 25 06:41:48 UTC 2026","passed","Sat Apr 25 06:41:48 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestParseUserIP_XForwardedFor_RemoteAddr","TestParseUserIP_XForwardedFor_RemoteAddr"
"","253","toggles sort order when clicking sortable header","ObjectsAccordion","Sat Apr 25 06:45:50 UTC 2026","passed","Sat Apr 25 06:45:50 UTC 2026","","","",""
"Test cases for Test_UseFixture","0","Test_UseFixture","","Sat Apr 25 06:42:05 UTC 2026","passed","Sat Apr 25 06:42:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/lab/Test_UseFixture","Test_UseFixture"
"Test cases for TestGetLatestQueryParameter","0","TestGetLatestQueryParameter","","Sat Apr 25 06:41:55 UTC 2026","passed","Sat Apr 25 06:41:55 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestGetLatestQueryParameter","TestGetLatestQueryParameter"
"","3","should return an empty map when no tags or paths match","opsFilter","Sat Apr 25 06:46:47 UTC 2026","passed","Sat Apr 25 06:46:47 UTC 2026","","","",""
"","842","shows indeterminate states when some graph data is selected","GraphDataCheckboxes","Sat Apr 25 06:43:50 UTC 2026","passed","Sat Apr 25 06:43:51 UTC 2026","","","",""
"Test cases for TestFloatFromPtr","0","TestFloatFromPtr","","Sat Apr 25 06:41:56 UTC 2026","passed","Sat Apr 25 06:41:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestFloatFromPtr","TestFloatFromPtr"
"","158","renders error message on error","ObjectCountPanel","Sat Apr 25 06:47:11 UTC 2026","passed","Sat Apr 25 06:47:12 UTC 2026","","","",""
"","160","opens the dialog when the button is clicked","SchemaUploadDialog","Sat Apr 25 06:44:09 UTC 2026","passed","Sat Apr 25 06:44:09 UTC 2026","","","",""
"","0","abbreviates numbers larger than 1000 and should not round the tenth place digit","numberFormatting","Sat Apr 25 06:45:40 UTC 2026","passed","Sat Apr 25 06:45:40 UTC 2026","","","",""
"","401","renders a snackbar notification in the dom and tests autoHideDuration","AppNotifications","Sat Apr 25 06:46:30 UTC 2026","passed","Sat Apr 25 06:46:31 UTC 2026","","","",""
"Test cases for TestManagementResource_ListAuthTokens_InvalidColumn","0","TestManagementResource_ListAuthTokens_InvalidColumn","","Sat Apr 25 06:42:15 UTC 2026","passed","Sat Apr 25 06:42:15 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListAuthTokens_InvalidColumn","TestManagementResource_ListAuthTokens_InvalidColumn"
"","0","returns null if paramValue is ''","useEnvironmentParams","Sat Apr 25 06:47:45 UTC 2026","passed","Sat Apr 25 06:47:45 UTC 2026","","parseEnvironmentAggregation","",""
"","167","a timeout response from the server is handled","ExploreSearchCombobox with search timeout","Sat Apr 25 06:44:43 UTC 2026","passed","Sat Apr 25 06:44:43 UTC 2026","","","",""
"","13","upon performing a search, updates the url params with the base64-encoded current query and sets searchType to 'cypher'","useCypherSearch","Sat Apr 25 06:47:19 UTC 2026","passed","Sat Apr 25 06:47:19 UTC 2026","","","",""
"","785","should call onSave when Save button is clicked and form input is valid","UpdateUserDialog","Sat Apr 25 06:43:41 UTC 2026","passed","Sat Apr 25 06:43:42 UTC 2026","","","",""
"Test cases for TestResources_SearchHandler","0","TestResources_SearchHandler","","Sat Apr 25 06:41:55 UTC 2026","passed","Sat Apr 25 06:41:55 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_SearchHandler","TestResources_SearchHandler"
"","199","handles chevron click event","CommonSearches","Sat Apr 25 06:44:33 UTC 2026","passed","Sat Apr 25 06:44:34 UTC 2026","","","",""
"Test cases for TestParseOptionalBoolEmptyValue","0","TestParseOptionalBoolEmptyValue","","Sat Apr 25 06:41:46 UTC 2026","passed","Sat Apr 25 06:41:46 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestParseOptionalBoolEmptyValue","TestParseOptionalBoolEmptyValue"
"","8","returns the remaining amount of zones available for creation","useTagLimits","Sat Apr 25 06:43:25 UTC 2026","passed","Sat Apr 25 06:43:25 UTC 2026","","","",""
"","128","should not display a badge when role based filtering is true and show filter banner is false by default","EntityInfoPanel","Sat Apr 25 06:46:50 UTC 2026","passed","Sat Apr 25 06:46:50 UTC 2026","","","",""
"","219","a name value is required to submit the form","Rule Form","Sat Apr 25 06:43:17 UTC 2026","passed","Sat Apr 25 06:43:18 UTC 2026","","","",""
"","15","function should return 1 when first param is larger, no matter the data type","Compare function for explore table sort","Sat Apr 25 06:45:43 UTC 2026","passed","Sat Apr 25 06:45:43 UTC 2026","","","",""
"","458","disables the delete button and all checkboxes if the user lacks permission","DatabaseManagement","Sat Apr 25 06:48:14 UTC 2026","passed","Sat Apr 25 06:48:14 UTC 2026","","","",""
"Test cases for TestStringSetValid","0","TestStringSetValid","","Sat Apr 25 06:41:56 UTC 2026","passed","Sat Apr 25 06:41:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestStringSetValid","TestStringSetValid"
"Test cases for TestResources_PatchDomain","0","TestResources_PatchDomain","","Sat Apr 25 06:41:55 UTC 2026","passed","Sat Apr 25 06:41:55 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_PatchDomain","TestResources_PatchDomain"
"","0","The node radius is adjusted for nodes that have their ""highlighted"" property set to true since the highlight adds some padding","getNodeRadius","Sat Apr 25 06:48:44 UTC 2026","passed","Sat Apr 25 06:48:44 UTC 2026","","","",""
"Test cases for Test_ValidateGraph","15","Test_ValidateGraph","","Sat Apr 25 06:42:00 UTC 2026","passed","Sat Apr 25 06:42:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/upload/Test_ValidateGraph","Test_ValidateGraph"
"","47","renders note header correctly","HistoryNotes Component","Sat Apr 25 06:47:29 UTC 2026","passed","Sat Apr 25 06:47:29 UTC 2026","","","",""
"Test cases for TestResources_DeleteSavedQuery_UserNotAdmin","0","TestResources_DeleteSavedQuery_UserNotAdmin","","Sat Apr 25 06:41:55 UTC 2026","passed","Sat Apr 25 06:41:55 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_DeleteSavedQuery_UserNotAdmin","TestResources_DeleteSavedQuery_UserNotAdmin"
"Test cases for TestReadRFC3339","0","TestReadRFC3339","","Sat Apr 25 06:42:02 UTC 2026","passed","Sat Apr 25 06:42:02 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/TestReadRFC3339","TestReadRFC3339"
"Test cases for TestResources_GetAssetGroupMemberCount_IDMalformed","0","TestResources_GetAssetGroupMemberCount_IDMalformed","","Sat Apr 25 06:41:55 UTC 2026","passed","Sat Apr 25 06:41:55 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetAssetGroupMemberCount_IDMalformed","TestResources_GetAssetGroupMemberCount_IDMalformed"
"Test cases for TestResources_DeleteSavedQuery_NotPublicQueryAndUserIsAdmin","0","TestResources_DeleteSavedQuery_NotPublicQueryAndUserIsAdmin","","Sat Apr 25 06:41:55 UTC 2026","passed","Sat Apr 25 06:41:55 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_DeleteSavedQuery_NotPublicQueryAndUserIsAdmin","TestResources_DeleteSavedQuery_NotPublicQueryAndUserIsAdmin"
"Test cases for TestManagementResource_UpdateUser_UserSelfModify","584","TestManagementResource_UpdateUser_UserSelfModify","","Sat Apr 25 06:42:09 UTC 2026","passed","Sat Apr 25 06:42:09 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_UpdateUser_UserSelfModify","TestManagementResource_UpdateUser_UserSelfModify"
"","26","does not show View in Explore if exploreUrl is not supplied","Seed Selection Results","Sat Apr 25 06:44:23 UTC 2026","passed","Sat Apr 25 06:44:23 UTC 2026","","","",""
"","175","calls clickHandler when a line item is clicked","PrebuiltSearchList","Sat Apr 25 06:45:42 UTC 2026","passed","Sat Apr 25 06:45:42 UTC 2026","","","",""
"Test cases for Test_ParseGraphSortParameters_Success","0","Test_ParseGraphSortParameters_Success","","Sat Apr 25 06:41:46 UTC 2026","passed","Sat Apr 25 06:41:46 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/Test_ParseGraphSortParameters_Success","Test_ParseGraphSortParameters_Success"
"","3760","collapse all button collapses all sections","Pathfinding","Sat Apr 25 06:43:49 UTC 2026","passed","Sat Apr 25 06:43:52 UTC 2026","","","",""
"","1","filters by name search (case insensitive)","filterAndSearchEnvironments","Sat Apr 25 06:43:10 UTC 2026","passed","Sat Apr 25 06:43:10 UTC 2026","","search filter","",""
"","2580","checking a single edge type updates its parent and grandparent","Pathfinding","Sat Apr 25 06:43:46 UTC 2026","passed","Sat Apr 25 06:43:49 UTC 2026","","","",""
"","1","should compute coordinates along a quadratic bezier curve for a given t value","bezier","Sat Apr 25 06:48:35 UTC 2026","passed","Sat Apr 25 06:48:35 UTC 2026","","","",""
"","0","returns empty array when environments is undefined","filterAndSearchEnvironments","Sat Apr 25 06:43:10 UTC 2026","passed","Sat Apr 25 06:43:10 UTC 2026","","with empty environments","",""
"","2","A warning is printed when node positions are not available to apply from","applyNodePositionsFromGraphlibGraph","Sat Apr 25 06:48:39 UTC 2026","passed","Sat Apr 25 06:48:39 UTC 2026","","","",""
"Test cases for TestGetOrderForNeo4jQuery","0","TestGetOrderForNeo4jQuery","","Sat Apr 25 06:42:02 UTC 2026","passed","Sat Apr 25 06:42:02 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/TestGetOrderForNeo4jQuery","TestGetOrderForNeo4jQuery"
"","0","combines collected and risk filters","filterAndSearchEnvironments","Sat Apr 25 06:43:10 UTC 2026","passed","Sat Apr 25 06:43:10 UTC 2026","","combined filters","",""
"","1401","renders correct search elements after keypresses","GraphView","Sat Apr 25 06:48:32 UTC 2026","passed","Sat Apr 25 06:48:33 UTC 2026","","","",""
"","58","composes search params from the search prop and use them in the link","AppLink","Sat Apr 25 06:46:04 UTC 2026","passed","Sat Apr 25 06:46:04 UTC 2026","","","",""
"","0","Will ignore colons after the first and use them as part of the keyword search","Parsing the debounced input for type and keyword values","Sat Apr 25 06:46:07 UTC 2026","passed","Sat Apr 25 06:46:07 UTC 2026","","","",""
"","7","renders Owned text by default when no Label Selector is available and on a Label page","TagSelector","Sat Apr 25 06:46:01 UTC 2026","passed","Sat Apr 25 06:46:01 UTC 2026","","","",""
"","47","displays a loading message while fetching extensions","ActiveExtensionsCard","Sat Apr 25 06:43:15 UTC 2026","passed","Sat Apr 25 06:43:15 UTC 2026","","","",""
"","555","should display Environmental Targeted Access Control panel when showEnvironmentAccessControls prop is true and read-only role is selected","CreateUserForm","Sat Apr 25 06:44:02 UTC 2026","passed","Sat Apr 25 06:44:03 UTC 2026","","","",""
"","260","does not display a “Disable query timeout” checkbox when timeout limit param config is enabled true","ExploreSearch interaction","Sat Apr 25 06:48:19 UTC 2026","passed","Sat Apr 25 06:48:19 UTC 2026","","","",""
"Test cases for TestResources_ListAssetGroupMembersCount","0","TestResources_ListAssetGroupMembersCount","","Sat Apr 25 06:41:55 UTC 2026","passed","Sat Apr 25 06:41:55 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAssetGroupMembersCount","TestResources_ListAssetGroupMembersCount"
"","305","renders with applied filters","Privilege Zones History Filter Dialog","Sat Apr 25 06:45:16 UTC 2026","passed","Sat Apr 25 06:45:16 UTC 2026","","","",""
"","238","shows ""Clear All"" when all columns are selected","ManageColumnsComboBox","Sat Apr 25 06:44:30 UTC 2026","passed","Sat Apr 25 06:44:30 UTC 2026","","","",""
"Test cases for TestResources_ListAuditLogs_InvalidPredicate","0","TestResources_ListAuditLogs_InvalidPredicate","","Sat Apr 25 06:41:55 UTC 2026","passed","Sat Apr 25 06:41:55 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAuditLogs_InvalidPredicate","TestResources_ListAuditLogs_InvalidPredicate"
"Test cases for TestResources_CreateAssetGroupTagSelector","1","TestResources_CreateAssetGroupTagSelector","","Sat Apr 25 06:41:55 UTC 2026","passed","Sat Apr 25 06:41:55 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_CreateAssetGroupTagSelector","TestResources_CreateAssetGroupTagSelector"
"","0","A type and keyword were provided but there were no results available","Getting the text for the disabled item display for a search when there are no results","Sat Apr 25 06:46:07 UTC 2026","passed","Sat Apr 25 06:46:07 UTC 2026","","Empty data states","",""
"Test cases for TestEncodingValues","0","TestEncodingValues","","Sat Apr 25 06:42:04 UTC 2026","passed","Sat Apr 25 06:42:04 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/bomenc/TestEncodingValues","TestEncodingValues"
"","65","displays a warning when there is a problem fetching the list of collectors","DownloadCollectors","Sat Apr 25 06:48:22 UTC 2026","passed","Sat Apr 25 06:48:22 UTC 2026","","","",""
"","919","should call onSave when Save button is clicked and form input is valid","CreateUserDialog","Sat Apr 25 06:43:31 UTC 2026","passed","Sat Apr 25 06:43:32 UTC 2026","","","",""
"","214","fires delete when edit is clicked","ListItemActionMenu","Sat Apr 25 06:46:17 UTC 2026","passed","Sat Apr 25 06:46:17 UTC 2026","","","",""
"","1","filters by critical risk level","filterAndSearchEnvironments","Sat Apr 25 06:43:10 UTC 2026","passed","Sat Apr 25 06:43:10 UTC 2026","","risk filters","",""
"Test cases for TestResources_ListADComputerSQLAdmins","0","TestResources_ListADComputerSQLAdmins","","Sat Apr 25 06:41:55 UTC 2026","passed","Sat Apr 25 06:41:55 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADComputerSQLAdmins","TestResources_ListADComputerSQLAdmins"
"","448","clears the applied filter","FileIngestFilterDialog","Sat Apr 25 06:44:16 UTC 2026","passed","Sat Apr 25 06:44:16 UTC 2026","","Status Select","",""
"","219","will request feature-flags when the user is fully authenticated","app","Sat Apr 25 06:48:42 UTC 2026","passed","Sat Apr 25 06:48:42 UTC 2026","","<Inner />","",""
"Test cases for TestResources_ShareSavedQueriesPermissions_SavingPermissionsErrors","0","TestResources_ShareSavedQueriesPermissions_SavingPermissionsErrors","","Sat Apr 25 06:41:55 UTC 2026","passed","Sat Apr 25 06:41:55 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ShareSavedQueriesPermissions_SavingPermissionsErrors","TestResources_ShareSavedQueriesPermissions_SavingPermissionsErrors"
"Test cases for TestGetMFAActivationStatus_Success","1","TestGetMFAActivationStatus_Success","","Sat Apr 25 06:42:21 UTC 2026","passed","Sat Apr 25 06:42:21 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestGetMFAActivationStatus_Success","TestGetMFAActivationStatus_Success"
"","5041","Typing in the search bar filters the results","ExploreTable","Sat Apr 25 06:42:57 UTC 2026","passed","Sat Apr 25 06:43:02 UTC 2026","","","",""
"","82","has a button with text Clear Filters","AssetGroupEdit","Sat Apr 25 06:44:42 UTC 2026","passed","Sat Apr 25 06:44:42 UTC 2026","","Clear Filters button","",""
"","0","uppercases boolean values","Formatting boolean properties","Sat Apr 25 06:44:36 UTC 2026","passed","Sat Apr 25 06:44:36 UTC 2026","","","",""
"Test cases for TestResources_ListAuditLogs_SkipAndOffset","0","TestResources_ListAuditLogs_SkipAndOffset","","Sat Apr 25 06:41:55 UTC 2026","passed","Sat Apr 25 06:41:55 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAuditLogs_SkipAndOffset","TestResources_ListAuditLogs_SkipAndOffset"
"Test cases for TestUnmarshalInt64OverflowToInt64","0","TestUnmarshalInt64OverflowToInt64","","Sat Apr 25 06:41:56 UTC 2026","passed","Sat Apr 25 06:41:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestUnmarshalInt64OverflowToInt64","TestUnmarshalInt64OverflowToInt64"
"","1073","when user performs a single node search, the selected node carries over to the `start node` input field on the pathfinding tab","ExploreSearch interaction","Sat Apr 25 06:48:16 UTC 2026","passed","Sat Apr 25 06:48:17 UTC 2026","","","",""
"Test cases for TestResources_ShareSavedQueriesPermissions_NonAdmin","1","TestResources_ShareSavedQueriesPermissions_NonAdmin","","Sat Apr 25 06:41:55 UTC 2026","passed","Sat Apr 25 06:41:55 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ShareSavedQueriesPermissions_NonAdmin","TestResources_ShareSavedQueriesPermissions_NonAdmin"
"","10","can composes search params from the search prop and use them in the redirect","AppNavigate","Sat Apr 25 06:46:32 UTC 2026","passed","Sat Apr 25 06:46:32 UTC 2026","","","",""
"","96","should display the ""Authentication"" header","UserProfile","Sat Apr 25 06:44:54 UTC 2026","passed","Sat Apr 25 06:44:54 UTC 2026","","","",""
"Test cases for TestManagementResource_UpdateUser_Success","581","TestManagementResource_UpdateUser_Success","","Sat Apr 25 06:42:12 UTC 2026","passed","Sat Apr 25 06:42:13 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_UpdateUser_Success","TestManagementResource_UpdateUser_Success"
"Test cases for TestResources_ListCAPKIHierarchy","2","TestResources_ListCAPKIHierarchy","","Sat Apr 25 06:41:55 UTC 2026","passed","Sat Apr 25 06:41:55 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListCAPKIHierarchy","TestResources_ListCAPKIHierarchy"
"Test cases for TestSetValuesFromEnv","0","TestSetValuesFromEnv","","Sat Apr 25 06:41:55 UTC 2026","passed","Sat Apr 25 06:41:55 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/config/TestSetValuesFromEnv","TestSetValuesFromEnv"
"Test cases for TestResources_GetShortestPath_ETAC","18","TestResources_GetShortestPath_ETAC","","Sat Apr 25 06:41:55 UTC 2026","passed","Sat Apr 25 06:41:55 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetShortestPath_ETAC","TestResources_GetShortestPath_ETAC"
"","233","should not call onSubmit when input is invalid and Submit button is clicked","UpsertSAMLProviderForm","Sat Apr 25 06:46:37 UTC 2026","passed","Sat Apr 25 06:46:37 UTC 2026","","","",""
"","0","passes ruleType through optionalParams with empty object","handleError","Sat Apr 25 06:44:09 UTC 2026","passed","Sat Apr 25 06:44:09 UTC 2026","","","",""
"Test cases for Test_TopLevel","0","Test_TopLevel","","Sat Apr 25 06:42:05 UTC 2026","passed","Sat Apr 25 06:42:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/schemagen/csgen/Test_TopLevel","Test_TopLevel"
"","67","displays a status indicator","StatusIndicator","Sat Apr 25 06:47:38 UTC 2026","passed","Sat Apr 25 06:47:38 UTC 2026","","","",""
"Test cases for FuzzFoldr","0","FuzzFoldr","","Sat Apr 25 06:42:05 UTC 2026","passed","Sat Apr 25 06:42:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/slicesext/FuzzFoldr","FuzzFoldr"
"","292","clicking a delete button calls deleteHandler","PrebuiltSearchList","Sat Apr 25 06:45:42 UTC 2026","passed","Sat Apr 25 06:45:42 UTC 2026","","","",""
"Test cases for TestManagementResource_ServeSigningCertificate","10","TestManagementResource_ServeSigningCertificate","","Sat Apr 25 06:42:22 UTC 2026","passed","Sat Apr 25 06:42:22 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ServeSigningCertificate","TestManagementResource_ServeSigningCertificate"
"Test cases for TestResources_ListAuditLogs_InvalidSkip","0","TestResources_ListAuditLogs_InvalidSkip","","Sat Apr 25 06:41:55 UTC 2026","passed","Sat Apr 25 06:41:55 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAuditLogs_InvalidSkip","TestResources_ListAuditLogs_InvalidSkip"
"","35","initializes with the given state","useObjectState","Sat Apr 25 06:47:03 UTC 2026","passed","Sat Apr 25 06:47:03 UTC 2026","","","",""
"","226","calls the onReset prop when the crop button is clicked","GraphControls","Sat Apr 25 06:44:04 UTC 2026","passed","Sat Apr 25 06:44:04 UTC 2026","","Resetting graph","",""
"Test cases for TestTypes_Scan_InvalidInput","0","TestTypes_Scan_InvalidInput","","Sat Apr 25 06:41:56 UTC 2026","passed","Sat Apr 25 06:41:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/TestTypes_Scan_InvalidInput","TestTypes_Scan_InvalidInput"
"Test cases for TestGetPageParamsForGraphQuery","0","TestGetPageParamsForGraphQuery","","Sat Apr 25 06:42:02 UTC 2026","passed","Sat Apr 25 06:42:02 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/TestGetPageParamsForGraphQuery","TestGetPageParamsForGraphQuery"
