"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestActivateMFA_Success","645","TestActivateMFA_Success","","Thu Jun 25 00:42:35 UTC 2026","passed","Thu Jun 25 00:42:36 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestActivateMFA_Success","TestActivateMFA_Success"
"Test cases for TestCache_Set","0","TestCache_Set","","Thu Jun 25 00:42:17 UTC 2026","passed","Thu Jun 25 00:42:17 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/cache/TestCache_Set","TestCache_Set"
"","139","renders enabled Label, Rule and Object tabs","Selected Details Tabs","Thu Jun 25 00:45:46 UTC 2026","passed","Thu Jun 25 00:45:47 UTC 2026","","Selected Details Tabs - Params present","",""
"Test cases for TestManagementResource_OIDCCallbackHandler","6","TestManagementResource_OIDCCallbackHandler","","Thu Jun 25 00:42:36 UTC 2026","passed","Thu Jun 25 00:42:36 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_OIDCCallbackHandler","TestManagementResource_OIDCCallbackHandler"
"","501","clicking cancel on the form takes the user back to the details page the user was on previously","Rule Form","Thu Jun 25 00:43:16 UTC 2026","passed","Thu Jun 25 00:43:16 UTC 2026","","","",""
"Test cases for TestParsePreferHeaderWait","0","TestParsePreferHeaderWait","","Thu Jun 25 00:41:51 UTC 2026","passed","Thu Jun 25 00:41:51 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestParsePreferHeaderWait","TestParsePreferHeaderWait"
"Test cases for TestTracker_HasEdge_DuplicateCalls","0","TestTracker_HasEdge_DuplicateCalls","","Thu Jun 25 00:42:17 UTC 2026","passed","Thu Jun 25 00:42:17 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/post/TestTracker_HasEdge_DuplicateCalls","TestTracker_HasEdge_DuplicateCalls"
"","10","clears sort state","useSortParams","Thu Jun 25 00:46:56 UTC 2026","passed","Thu Jun 25 00:46:56 UTC 2026","","","",""
"Test cases for TestManagementResource_ListUsers_InvalidFilterPredicate","6","TestManagementResource_ListUsers_InvalidFilterPredicate","","Thu Jun 25 00:42:04 UTC 2026","passed","Thu Jun 25 00:42:04 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListUsers_InvalidFilterPredicate","TestManagementResource_ListUsers_InvalidFilterPredicate"
"","196","calls exportToJson util when valid non a empty object is passed as the jsonData prop","GraphControls","Thu Jun 25 00:43:32 UTC 2026","passed","Thu Jun 25 00:43:32 UTC 2026","","Exporting json","",""
"Test cases for Test_hasCycle","0","Test_hasCycle","","Thu Jun 25 00:42:18 UTC 2026","passed","Thu Jun 25 00:42:18 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/lab/Test_hasCycle","Test_hasCycle"
"","212","sums nested section node counts","EntityInfoDataTableGraphed","Thu Jun 25 00:45:30 UTC 2026","passed","Thu Jun 25 00:45:30 UTC 2026","","Node count for nested table that counts all sections","",""
"","5","announces a message with assertive priority","AnnouncementProvider","Thu Jun 25 00:46:23 UTC 2026","passed","Thu Jun 25 00:46:23 UTC 2026","","","",""
"","84","should on clicking collapse all remove expandedPanelSections param from url and set isObjectInfoPanelOpen in context to false","EdgeInfoHeader","Thu Jun 25 00:47:06 UTC 2026","passed","Thu Jun 25 00:47:07 UTC 2026","","","",""
"","43","applies empty state height when no results","ActiveExtensionsCard","Thu Jun 25 00:43:32 UTC 2026","passed","Thu Jun 25 00:43:32 UTC 2026","","","",""
"","186","respects openIndex (default opened panel)","<DetailsAccordion />","Thu Jun 25 00:45:06 UTC 2026","passed","Thu Jun 25 00:45:06 UTC 2026","","","",""
"","31","renders null if network fails to return valid asset group membership list","AssetGroupMenuItem","Thu Jun 25 00:49:03 UTC 2026","passed","Thu Jun 25 00:49:03 UTC 2026","","adding to an asset group","",""
"","334","prevents a user from proceeding if the file is not valid","ImportQueryDialog","Thu Jun 25 00:48:29 UTC 2026","passed","Thu Jun 25 00:48:29 UTC 2026","","","",""
"","895","should display generate/revoke api tokens button","User Actions Menu","Thu Jun 25 00:46:03 UTC 2026","passed","Thu Jun 25 00:46:04 UTC 2026","","Api Keys","",""
"Test cases for Test_UseFixture","0","Test_UseFixture","","Thu Jun 25 00:42:18 UTC 2026","passed","Thu Jun 25 00:42:18 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/lab/Test_UseFixture","Test_UseFixture"
"","0","returns true if value is null","searchParams","Thu Jun 25 00:46:59 UTC 2026","passed","Thu Jun 25 00:46:59 UTC 2026","","isEmptyParam","",""
"Test cases for TestStore_GetAnalysisRequest","2","TestStore_GetAnalysisRequest","","Thu Jun 25 00:42:23 UTC 2026","passed","Thu Jun 25 00:42:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/server/analysis/internal/appdb/TestStore_GetAnalysisRequest","TestStore_GetAnalysisRequest"
"","8","should not render a Field when the provided value is []","Field","Thu Jun 25 00:48:00 UTC 2026","passed","Thu Jun 25 00:48:00 UTC 2026","","","",""
"","98","displays the value from filterParams.node_type","AssetGroupEdit","Thu Jun 25 00:45:19 UTC 2026","passed","Thu Jun 25 00:45:19 UTC 2026","","Node Type dropdown filter","",""
"","401","displays a “Disable query timeout” checkbox when timeout limit param config is enabled false","ExploreSearch interaction","Thu Jun 25 00:49:17 UTC 2026","passed","Thu Jun 25 00:49:17 UTC 2026","","","",""
"","108","renders details for a selected zone","DynamicDetails","Thu Jun 25 00:45:37 UTC 2026","passed","Thu Jun 25 00:45:37 UTC 2026","","","",""
"Test cases for TestDefineSID","0","TestDefineSID","","Thu Jun 25 00:42:16 UTC 2026","passed","Thu Jun 25 00:42:16 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/ad/wellknown/TestDefineSID","TestDefineSID"
"Test cases for Test_NewSpec","0","Test_NewSpec","","Thu Jun 25 00:42:18 UTC 2026","passed","Thu Jun 25 00:42:18 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/lab/Test_NewSpec","Test_NewSpec"
"","4","returns null if paramValue is +0","useEnvironmentParams","Thu Jun 25 00:48:36 UTC 2026","passed","Thu Jun 25 00:48:36 UTC 2026","","parseEnvironmentAggregation","",""
"","472","should not have less characters than the minimum requirement","UpdateUserForm","Thu Jun 25 00:43:12 UTC 2026","passed","Thu Jun 25 00:43:12 UTC 2026","","","",""
"","658","adds node to asset group tag with confirmation","AssetGroupMenuItem","Thu Jun 25 00:45:15 UTC 2026","passed","Thu Jun 25 00:45:16 UTC 2026","","","",""
"","8","should render when search string matches text entirely","HighlightedText","Thu Jun 25 00:47:50 UTC 2026","passed","Thu Jun 25 00:47:50 UTC 2026","","","",""
"","14","returns azure environmentInfo when environmentAggregation param is azure","useAvailableEnvironments","Thu Jun 25 00:45:59 UTC 2026","passed","Thu Jun 25 00:45:59 UTC 2026","","useSelectedEnvironment","",""
"","1","runs a cypher search when the query param is set to ""cypher""","useExploreGraph","Thu Jun 25 00:44:36 UTC 2026","passed","Thu Jun 25 00:44:36 UTC 2026","","exploreGraphQueryFactory","",""
"","373","renders the Rule Tab content when Rule tab is chosen","Selected Details Tab Content","Thu Jun 25 00:47:45 UTC 2026","passed","Thu Jun 25 00:47:45 UTC 2026","","","",""
"","65","displays a status indicator","StatusIndicator","Thu Jun 25 00:48:27 UTC 2026","passed","Thu Jun 25 00:48:27 UTC 2026","","","",""
"Test cases for TestContextMiddleware_InvalidWaitLessThanZero","0","TestContextMiddleware_InvalidWaitLessThanZero","","Thu Jun 25 00:41:51 UTC 2026","passed","Thu Jun 25 00:41:51 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestContextMiddleware_InvalidWaitLessThanZero","TestContextMiddleware_InvalidWaitLessThanZero"
"","2","stores a number value in localStorage","useLocalStorage","Thu Jun 25 00:45:39 UTC 2026","passed","Thu Jun 25 00:45:39 UTC 2026","","setValue","",""
"","3","returns undefined if graphData is undefined","normalizeGraphDataForSigma","Thu Jun 25 00:49:47 UTC 2026","passed","Thu Jun 25 00:49:47 UTC 2026","","","",""
"Test cases for TestArgon2Digest_Validate","0","TestArgon2Digest_Validate","","Thu Jun 25 00:42:18 UTC 2026","passed","Thu Jun 25 00:42:18 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/crypto/TestArgon2Digest_Validate","TestArgon2Digest_Validate"
"Test cases for TestResources_GetEdgeRelayTargets","85","TestResources_GetEdgeRelayTargets","","Thu Jun 25 00:41:58 UTC 2026","passed","Thu Jun 25 00:41:58 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetEdgeRelayTargets","TestResources_GetEdgeRelayTargets"
"","23","does not add a query param if the search term is empty","useNodeSearch","Thu Jun 25 00:47:34 UTC 2026","passed","Thu Jun 25 00:47:35 UTC 2026","","","",""
"","108","renders enabled prop when flag is enabled","FeatureFlag","Thu Jun 25 00:47:28 UTC 2026","passed","Thu Jun 25 00:47:28 UTC 2026","","","",""
"","205","should display","GenericErrorBoundaryFallback","Thu Jun 25 00:48:42 UTC 2026","passed","Thu Jun 25 00:48:42 UTC 2026","","","",""
"Test cases for TestTracker_HasEdge_And_DeletedEdges","0","TestTracker_HasEdge_And_DeletedEdges","","Thu Jun 25 00:42:17 UTC 2026","passed","Thu Jun 25 00:42:17 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/post/TestTracker_HasEdge_And_DeletedEdges","TestTracker_HasEdge_And_DeletedEdges"
"TestMigrator_GenerateManifestAfterVersion builds upon the GenerateManifest testby starting from different version points and spot checking migration counts.","1","TestMigrator_GenerateManifestAfterVersion","","Thu Jun 25 00:42:03 UTC 2026","passed","Thu Jun 25 00:42:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/migration/TestMigrator_GenerateManifestAfterVersion","TestMigrator_GenerateManifestAfterVersion"
"Test cases for TestSetFontIcon","0","TestSetFontIcon","","Thu Jun 25 00:41:48 UTC 2026","passed","Thu Jun 25 00:41:48 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/bloodhoundgraph/TestSetFontIcon","TestSetFontIcon"
"","459","should call onSubmit with one time passcode when check code button clicked","OneTimePasscodeForm","Thu Jun 25 00:47:45 UTC 2026","passed","Thu Jun 25 00:47:46 UTC 2026","","","",""
"Test cases for TestResources_DeleteAssetGroupTagSelector","6","TestResources_DeleteAssetGroupTagSelector","","Thu Jun 25 00:41:58 UTC 2026","passed","Thu Jun 25 00:41:58 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_DeleteAssetGroupTagSelector","TestResources_DeleteAssetGroupTagSelector"
"","250","opens when keyboard shortcut is pressed","GraphControls","Thu Jun 25 00:43:33 UTC 2026","passed","Thu Jun 25 00:43:33 UTC 2026","","Searching current results","",""
"Test cases for TestMarshalTime","0","TestMarshalTime","","Thu Jun 25 00:42:03 UTC 2026","passed","Thu Jun 25 00:42:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestMarshalTime","TestMarshalTime"
"","841","filling in the name value allows updating the rule and navigates back to the details page","Rule Form","Thu Jun 25 00:43:17 UTC 2026","passed","Thu Jun 25 00:43:17 UTC 2026","","","",""
"","161","should display ""Disable Multi-Factor Authentication"" button","Enable2FADialog","Thu Jun 25 00:47:10 UTC 2026","passed","Thu Jun 25 00:47:10 UTC 2026","","","",""
"","101","should not display the ETAC role-based filtering badge when filtering is disabled","Zone Management","Thu Jun 25 00:47:24 UTC 2026","passed","Thu Jun 25 00:47:24 UTC 2026","","","",""
"Test cases for TestUnmarshalNonIntegerNumberToInt64","0","TestUnmarshalNonIntegerNumberToInt64","","Thu Jun 25 00:42:03 UTC 2026","passed","Thu Jun 25 00:42:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestUnmarshalNonIntegerNumberToInt64","TestUnmarshalNonIntegerNumberToInt64"
"Test cases for TestResources_ListUsersMinimal","4","TestResources_ListUsersMinimal","","Thu Jun 25 00:42:36 UTC 2026","passed","Thu Jun 25 00:42:36 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestResources_ListUsersMinimal","TestResources_ListUsersMinimal"
"Test cases for TestOpenGraphSchemaService_DeleteExtension","2","TestOpenGraphSchemaService_DeleteExtension","","Thu Jun 25 00:42:09 UTC 2026","passed","Thu Jun 25 00:42:09 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/opengraphschema/TestOpenGraphSchemaService_DeleteExtension","TestOpenGraphSchemaService_DeleteExtension"
"","0","handles empty search string","filterAndSearchEnvironments","Thu Jun 25 00:43:27 UTC 2026","passed","Thu Jun 25 00:43:27 UTC 2026","","search filter","",""
"Test cases for Test_filterAndFormatSearchResults_filterEnvironments","0","Test_filterAndFormatSearchResults_filterEnvironments","","Thu Jun 25 00:41:58 UTC 2026","passed","Thu Jun 25 00:41:58 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/Test_filterAndFormatSearchResults_filterEnvironments","Test_filterAndFormatSearchResults_filterEnvironments"
"Test cases for TestResources_GetEdgeACLInheritancePath","85","TestResources_GetEdgeACLInheritancePath","","Thu Jun 25 00:41:58 UTC 2026","passed","Thu Jun 25 00:41:58 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetEdgeACLInheritancePath","TestResources_GetEdgeACLInheritancePath"
"","64","when session token or user are null, redirects to /login","AuthenticatedRoute","Thu Jun 25 00:49:33 UTC 2026","passed","Thu Jun 25 00:49:33 UTC 2026","","","",""
"Test cases for TestCreateUser_ResetPassword","1769","TestCreateUser_ResetPassword","","Thu Jun 25 00:42:10 UTC 2026","passed","Thu Jun 25 00:42:12 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestCreateUser_ResetPassword","TestCreateUser_ResetPassword"
"","16","should render when search string is in the middle of the text","HighlightedText","Thu Jun 25 00:47:50 UTC 2026","passed","Thu Jun 25 00:47:50 UTC 2026","","","",""
"","336","has user filters","FileIngestFilterDialog","Thu Jun 25 00:44:47 UTC 2026","passed","Thu Jun 25 00:44:47 UTC 2026","","User Select","",""
"Test cases for TestResources_UpdateSavedQuery_GetSavedQueryError","0","TestResources_UpdateSavedQuery_GetSavedQueryError","","Thu Jun 25 00:41:58 UTC 2026","passed","Thu Jun 25 00:41:58 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateSavedQuery_GetSavedQueryError","TestResources_UpdateSavedQuery_GetSavedQueryError"
"Test cases for TestDeduplicateKinds","0","TestDeduplicateKinds","","Thu Jun 25 00:42:08 UTC 2026","passed","Thu Jun 25 00:42:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/TestDeduplicateKinds","TestDeduplicateKinds"
"","0","escapes backslashes before quotes so they do not combine","escapeCypherString","Thu Jun 25 00:48:29 UTC 2026","passed","Thu Jun 25 00:48:29 UTC 2026","","","",""
"","0","Will treat what is to the left of the first colon as a search filter if it matches an existing kind","parseKeywordAndTypeValue","Thu Jun 25 00:48:24 UTC 2026","passed","Thu Jun 25 00:48:24 UTC 2026","","","",""
"","20","does not show View in Explore if exploreUrl is not supplied","Seed Selection Results","Thu Jun 25 00:45:01 UTC 2026","passed","Thu Jun 25 00:45:01 UTC 2026","","","",""
"Test cases for TestGetADDataQualityStats_Failure","1","TestGetADDataQualityStats_Failure","","Thu Jun 25 00:41:58 UTC 2026","passed","Thu Jun 25 00:41:58 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestGetADDataQualityStats_Failure","TestGetADDataQualityStats_Failure"
"","2272","when user performs a pathfinding search, and then clicks the swap button, the start and destination inputs are swapped","Pathfinding: interaction","Thu Jun 25 00:45:46 UTC 2026","passed","Thu Jun 25 00:45:48 UTC 2026","","","",""
"Test cases for TestExpireUserAuthSecret_Success","0","TestExpireUserAuthSecret_Success","","Thu Jun 25 00:42:04 UTC 2026","passed","Thu Jun 25 00:42:04 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestExpireUserAuthSecret_Success","TestExpireUserAuthSecret_Success"
"","2","treats a missing key as null when computing the next value","useLocalStorage","Thu Jun 25 00:45:39 UTC 2026","passed","Thu Jun 25 00:45:39 UTC 2026","","functional updater","",""
"","1227","renders","Privilege Zones History Filter Dialog","Thu Jun 25 00:45:48 UTC 2026","passed","Thu Jun 25 00:45:49 UTC 2026","","","",""
"Test cases for TestContextMiddlewareBypassDisabled","0","TestContextMiddlewareBypassDisabled","","Thu Jun 25 00:41:51 UTC 2026","passed","Thu Jun 25 00:41:51 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestContextMiddlewareBypassDisabled","TestContextMiddlewareBypassDisabled"
"","0","does not abbreviate numbers < 1000","numberFormatting","Thu Jun 25 00:46:21 UTC 2026","passed","Thu Jun 25 00:46:21 UTC 2026","","","",""
"Test cases for TestManagementResource_UpdateUser_GetRolesError","1186","TestManagementResource_UpdateUser_GetRolesError","","Thu Jun 25 00:42:15 UTC 2026","passed","Thu Jun 25 00:42:16 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_UpdateUser_GetRolesError","TestManagementResource_UpdateUser_GetRolesError"
"","401","displays a completion of 100% and adds a ""Close"" button that closes the dialog after a successful upload","SchemaUploadDialog","Thu Jun 25 00:44:31 UTC 2026","passed","Thu Jun 25 00:44:31 UTC 2026","","","",""
"Test cases for TestRegister","0","TestRegister","","Thu Jun 25 00:42:23 UTC 2026","passed","Thu Jun 25 00:42:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/server/analysis/TestRegister","TestRegister"
"Test cases for TestResources_ListAuditLogs_InvalidColumn","0","TestResources_ListAuditLogs_InvalidColumn","","Thu Jun 25 00:41:58 UTC 2026","passed","Thu Jun 25 00:41:58 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAuditLogs_InvalidColumn","TestResources_ListAuditLogs_InvalidColumn"
"Test cases for TestResources_UpdateSavedQuery_OwnPrivateQuery_Success","0","TestResources_UpdateSavedQuery_OwnPrivateQuery_Success","","Thu Jun 25 00:41:58 UTC 2026","passed","Thu Jun 25 00:41:58 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateSavedQuery_OwnPrivateQuery_Success","TestResources_UpdateSavedQuery_OwnPrivateQuery_Success"
"","160","Verify Vault Reader count is the count returned by All Readers","EntityInfoDataTableGraphed","Thu Jun 25 00:45:31 UTC 2026","passed","Thu Jun 25 00:45:31 UTC 2026","","Node count for Vault Readers nested table","",""
"","0","handles both node_kinds and edge_kinds together","graphSchema","Thu Jun 25 00:48:02 UTC 2026","passed","Thu Jun 25 00:48:02 UTC 2026","","","",""
"","740","should display Environmental Targeted Access Control panel when showEnvironmentAccessControls prop is true and user role is selected","UpdateUserForm","Thu Jun 25 00:43:14 UTC 2026","passed","Thu Jun 25 00:43:15 UTC 2026","","","",""
"","286","calls onChangePinnedColumns to unpin a column when its pin icon is clicked","ManageColumnsComboBox","Thu Jun 25 00:45:09 UTC 2026","passed","Thu Jun 25 00:45:09 UTC 2026","","","",""
"","13","should render a Field when the provided value is 0","Field","Thu Jun 25 00:48:00 UTC 2026","passed","Thu Jun 25 00:48:00 UTC 2026","","","",""
"","288","calls onToggleEdgeLabels when click show all edge labels","GraphControls","Thu Jun 25 00:43:29 UTC 2026","passed","Thu Jun 25 00:43:29 UTC 2026","","Toggling labels","",""
"","342","sets secondarySearch=id and searchType=node when primarySearch is falsey","ContextMenu","Thu Jun 25 00:49:24 UTC 2026","passed","Thu Jun 25 00:49:24 UTC 2026","","","",""
"","1858","handles posting a mutation","DatabaseManagement","Thu Jun 25 00:49:07 UTC 2026","passed","Thu Jun 25 00:49:09 UTC 2026","","","",""
"Test cases for TestDummyHA","0","TestDummyHA","","Thu Jun 25 00:42:00 UTC 2026","passed","Thu Jun 25 00:42:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/daemons/changelog/TestDummyHA","TestDummyHA"
"","2735","search filters edges by name","Pathfinding","Thu Jun 25 00:44:25 UTC 2026","passed","Thu Jun 25 00:44:28 UTC 2026","","","",""
"","12","does not open the Schema Upload dialog via drag when the Quick Upload dialog is already open","SchemaUploadDialog","Thu Jun 25 00:44:30 UTC 2026","passed","Thu Jun 25 00:44:30 UTC 2026","","","",""
"Test cases for TestStringPointer","0","TestStringPointer","","Thu Jun 25 00:42:03 UTC 2026","passed","Thu Jun 25 00:42:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestStringPointer","TestStringPointer"
"","681","renders the form for creating a new rule","Rule Form","Thu Jun 25 00:43:12 UTC 2026","passed","Thu Jun 25 00:43:13 UTC 2026","","","",""
"","1158","allows switching between the Zones and Labels tabs","Zone Management","Thu Jun 25 00:47:23 UTC 2026","passed","Thu Jun 25 00:47:24 UTC 2026","","","",""
"","7","constructs correct URLSearchParams with all filters","createHistoryParams","Thu Jun 25 00:47:41 UTC 2026","passed","Thu Jun 25 00:47:41 UTC 2026","","","",""
"Test cases for TestNewFileService","1","TestNewFileService","","Thu Jun 25 00:42:23 UTC 2026","passed","Thu Jun 25 00:42:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/storage/TestNewFileService","TestNewFileService"
"","5","does not put polite messages in the assertive region","AnnouncementProvider","Thu Jun 25 00:46:23 UTC 2026","passed","Thu Jun 25 00:46:23 UTC 2026","","","",""
"Test cases for TestIngestJobs_IsSortable","0","TestIngestJobs_IsSortable","","Thu Jun 25 00:42:03 UTC 2026","passed","Thu Jun 25 00:42:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestIngestJobs_IsSortable","TestIngestJobs_IsSortable"
"Test cases for TestSavedQueries_IsSortable","0","TestSavedQueries_IsSortable","","Thu Jun 25 00:42:03 UTC 2026","passed","Thu Jun 25 00:42:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestSavedQueries_IsSortable","TestSavedQueries_IsSortable"
"","4","should return true when value matches term","compareTerm","Thu Jun 25 00:47:31 UTC 2026","passed","Thu Jun 25 00:47:31 UTC 2026","","","",""
"Test cases for TestResources_ListADEntityLinkedGPOs","3","TestResources_ListADEntityLinkedGPOs","","Thu Jun 25 00:41:58 UTC 2026","passed","Thu Jun 25 00:41:58 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADEntityLinkedGPOs","TestResources_ListADEntityLinkedGPOs"
"Test cases for TestResources_UpdateSavedQuery_Admin_NonPublicQuery","0","TestResources_UpdateSavedQuery_Admin_NonPublicQuery","","Thu Jun 25 00:41:58 UTC 2026","passed","Thu Jun 25 00:41:58 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateSavedQuery_Admin_NonPublicQuery","TestResources_UpdateSavedQuery_Admin_NonPublicQuery"
"","556","filters by the selected date range","FileIngestFilterDialog","Thu Jun 25 00:44:45 UTC 2026","passed","Thu Jun 25 00:44:46 UTC 2026","","Date Range Inputs","",""
"","41","is disabled if no filters are active","AssetGroupEdit","Thu Jun 25 00:45:21 UTC 2026","passed","Thu Jun 25 00:45:21 UTC 2026","","Clear Filters button","",""
"","28","returns numbers as strings","numberFormatting","Thu Jun 25 00:46:21 UTC 2026","passed","Thu Jun 25 00:46:21 UTC 2026","","","",""
"","2","stores a boolean value in localStorage","useLocalStorage","Thu Jun 25 00:45:39 UTC 2026","passed","Thu Jun 25 00:45:39 UTC 2026","","setValue","",""
"","10","renders without pulse animation by default","StatusIndicator","Thu Jun 25 00:48:27 UTC 2026","passed","Thu Jun 25 00:48:27 UTC 2026","","","",""
"","216","calls onClose when user clicks cancel","PasswordDialog","Thu Jun 25 00:43:45 UTC 2026","passed","Thu Jun 25 00:43:45 UTC 2026","","","",""
"","223","should display ""Disable Multi-Factor Authentication?"" title","Enable2FADialog","Thu Jun 25 00:47:10 UTC 2026","passed","Thu Jun 25 00:47:10 UTC 2026","","","",""
"Test cases for TestAuth_CreateSSOSession","0","TestAuth_CreateSSOSession","","Thu Jun 25 00:41:58 UTC 2026","passed","Thu Jun 25 00:41:58 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestAuth_CreateSSOSession","TestAuth_CreateSSOSession"
