"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestAddOrderByToNeo4jQuery_WithOrderByClause","0","TestAddOrderByToNeo4jQuery_WithOrderByClause","","Fri Jul 10 18:46:46 UTC 2026","passed","Fri Jul 10 18:46:46 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestAddOrderByToNeo4jQuery_WithOrderByClause","TestAddOrderByToNeo4jQuery_WithOrderByClause"
"","320","should not render list items for domains that are not collected","Context Selector","Fri Jul 10 18:50:20 UTC 2026","passed","Fri Jul 10 18:50:20 UTC 2026","","","",""
"Test cases for TestFilterParseAndValidate_Parsing","0","TestFilterParseAndValidate_Parsing","","Fri Jul 10 18:47:18 UTC 2026","passed","Fri Jul 10 18:47:18 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/params/TestFilterParseAndValidate_Parsing","TestFilterParseAndValidate_Parsing"
"Test cases for TestResources_GetCertTemplateEntityInfo","213","TestResources_GetCertTemplateEntityInfo","","Fri Jul 10 18:46:46 UTC 2026","passed","Fri Jul 10 18:46:46 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetCertTemplateEntityInfo","TestResources_GetCertTemplateEntityInfo"
"","2534","should remove the option from the changelog when the corresponding button is clicked","AssetGroupEdit","Fri Jul 10 18:51:41 UTC 2026","passed","Fri Jul 10 18:51:43 UTC 2026","","","",""
"Test cases for TestResources_ShareSavedQueriesPermissions_CanUpdateSavedQueriesPermission","3","TestResources_ShareSavedQueriesPermissions_CanUpdateSavedQueriesPermission","","Fri Jul 10 18:46:46 UTC 2026","passed","Fri Jul 10 18:46:46 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ShareSavedQueriesPermissions_CanUpdateSavedQueriesPermission","TestResources_ShareSavedQueriesPermissions_CanUpdateSavedQueriesPermission"
"","10","sets descending sort state for a new sorted column","useSortParams","Fri Jul 10 18:51:47 UTC 2026","passed","Fri Jul 10 18:51:47 UTC 2026","","","",""
"Test cases for TestFilterParseAndValidate_Enrichment","0","TestFilterParseAndValidate_Enrichment","","Fri Jul 10 18:47:18 UTC 2026","passed","Fri Jul 10 18:47:18 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/params/TestFilterParseAndValidate_Enrichment","TestFilterParseAndValidate_Enrichment"
"","475","renders a snackbar notification in the dom and tests autoHideDuration","AppNotifications","Fri Jul 10 18:52:11 UTC 2026","passed","Fri Jul 10 18:52:12 UTC 2026","","","",""
"Test cases for TestFloatIsZero","0","TestFloatIsZero","","Fri Jul 10 18:46:52 UTC 2026","passed","Fri Jul 10 18:46:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestFloatIsZero","TestFloatIsZero"
"Test cases for TestRegisterBHCEMetrics","0","TestRegisterBHCEMetrics","","Fri Jul 10 18:47:17 UTC 2026","passed","Fri Jul 10 18:47:17 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/metricsregistration/TestRegisterBHCEMetrics","TestRegisterBHCEMetrics"
"Test cases for TestGetLimitParamForGraphQuery","0","TestGetLimitParamForGraphQuery","","Fri Jul 10 18:47:14 UTC 2026","passed","Fri Jul 10 18:47:14 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/TestGetLimitParamForGraphQuery","TestGetLimitParamForGraphQuery"
"Test cases for TestService_CreateRequest","1","TestService_CreateRequest","","Fri Jul 10 18:47:38 UTC 2026","passed","Fri Jul 10 18:47:38 UTC 2026","","Go Test","github.com/specterops/bloodhound/server/analysis/internal/services/TestService_CreateRequest","TestService_CreateRequest"
"","611","should render the cypher search controls when user clicks on cypher tab","ExploreSearch rendering per tab","Fri Jul 10 18:54:07 UTC 2026","passed","Fri Jul 10 18:54:08 UTC 2026","","","",""
"","292","AZRole information panel will not display a section for PIM Assignments","EntityInfoContent","Fri Jul 10 18:50:59 UTC 2026","passed","Fri Jul 10 18:50:59 UTC 2026","","","",""
"TestRegister verifies that routes.Register binds the GET /api/v2/relationships/{id}endpoint to the gorilla/mux router so that matching requests are dispatched correctly.","0","TestRegister","","Fri Jul 10 18:47:43 UTC 2026","passed","Fri Jul 10 18:47:43 UTC 2026","","Go Test","github.com/specterops/bloodhound/server/graphdb/internal/routes/TestRegister","TestRegister"
"Test cases for TestResources_ListAuditLogs_OnlySkip","0","TestResources_ListAuditLogs_OnlySkip","","Fri Jul 10 18:46:46 UTC 2026","passed","Fri Jul 10 18:46:46 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAuditLogs_OnlySkip","TestResources_ListAuditLogs_OnlySkip"
"Test cases for TestDisenrollMFA_Failure","0","TestDisenrollMFA_Failure","","Fri Jul 10 18:47:18 UTC 2026","passed","Fri Jul 10 18:47:18 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestDisenrollMFA_Failure","TestDisenrollMFA_Failure"
"Test cases for TestHandlers_ToggleFlag","4","TestHandlers_ToggleFlag","","Fri Jul 10 18:47:40 UTC 2026","passed","Fri Jul 10 18:47:40 UTC 2026","","Go Test","github.com/specterops/bloodhound/server/featureflags/internal/handlers/TestHandlers_ToggleFlag","TestHandlers_ToggleFlag"
"","437","toggles parent from all to none","GraphDataCheckboxes","Fri Jul 10 18:49:13 UTC 2026","passed","Fri Jul 10 18:49:13 UTC 2026","","","",""
"Test cases for TestRegister","0","TestRegister","","Fri Jul 10 18:47:41 UTC 2026","passed","Fri Jul 10 18:47:41 UTC 2026","","Go Test","github.com/specterops/bloodhound/server/featureflags/internal/routes/TestRegister","TestRegister"
"Test cases for TestResources_ListAuditLogs_InvalidSkip","0","TestResources_ListAuditLogs_InvalidSkip","","Fri Jul 10 18:46:46 UTC 2026","passed","Fri Jul 10 18:46:46 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAuditLogs_InvalidSkip","TestResources_ListAuditLogs_InvalidSkip"
"","1","lastlogon, lastlogontimestamp","Handling value formatting for Active Directory entity properties lastlogon, lastlogontimestamp, whencreated, and pwdlastset","Fri Jul 10 18:50:00 UTC 2026","passed","Fri Jul 10 18:50:00 UTC 2026","","","",""
"","12","does not return when zone limit is not reached","useTagLimits","Fri Jul 10 18:48:35 UTC 2026","passed","Fri Jul 10 18:48:35 UTC 2026","","","",""
"","206","a null response from the server is handled","ExploreSearchCombobox with null response","Fri Jul 10 18:50:08 UTC 2026","passed","Fri Jul 10 18:50:08 UTC 2026","","","",""
"","318","fires delete when edit is clicked","ListItemActionMenu","Fri Jul 10 18:51:54 UTC 2026","passed","Fri Jul 10 18:51:54 UTC 2026","","","",""
"","3812","checking a single edge type updates its parent and grandparent","Pathfinding","Fri Jul 10 18:48:58 UTC 2026","passed","Fri Jul 10 18:49:01 UTC 2026","","","",""
"Test cases for TestCreateUser_Failure","1","TestCreateUser_Failure","","Fri Jul 10 18:46:53 UTC 2026","passed","Fri Jul 10 18:46:53 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestCreateUser_Failure","TestCreateUser_Failure"
"","2858","resets skip to 0 when filters change so rows are visible on the new result set","FileIngestTable","Fri Jul 10 18:48:54 UTC 2026","passed","Fri Jul 10 18:48:57 UTC 2026","","pagination reset","",""
"","63","calls getKey for each item (stable keys hook)","<DetailsAccordion />","Fri Jul 10 18:49:51 UTC 2026","passed","Fri Jul 10 18:49:51 UTC 2026","","","",""
"","461","should not have less characters than the minimum requirement","UpdateUserForm","Fri Jul 10 18:47:55 UTC 2026","passed","Fri Jul 10 18:47:56 UTC 2026","","","",""
"Test cases for TestResources_GetPathfindingResult","1","TestResources_GetPathfindingResult","","Fri Jul 10 18:46:46 UTC 2026","passed","Fri Jul 10 18:46:46 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetPathfindingResult","TestResources_GetPathfindingResult"
"Test cases for TestIngestControl_writeRetainedFileToTar","12","TestIngestControl_writeRetainedFileToTar","","Fri Jul 10 18:46:39 UTC 2026","passed","Fri Jul 10 18:46:39 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/tools/TestIngestControl_writeRetainedFileToTar","TestIngestControl_writeRetainedFileToTar"
"","0","returns paramValue as EnvironmentAggregation for unknown values (custom types)","useEnvironmentParams","Fri Jul 10 18:53:30 UTC 2026","passed","Fri Jul 10 18:53:30 UTC 2026","","parseEnvironmentAggregation","",""
"","309","handles chevron click event","CommonSearches","Fri Jul 10 18:49:58 UTC 2026","passed","Fri Jul 10 18:49:58 UTC 2026","","","",""
"Test cases for Test_SetDependency","0","Test_SetDependency","","Fri Jul 10 18:47:16 UTC 2026","passed","Fri Jul 10 18:47:16 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/lab/Test_SetDependency","Test_SetDependency"
"Test cases for TestService_GetRelationship","1","TestService_GetRelationship","","Fri Jul 10 18:47:42 UTC 2026","passed","Fri Jul 10 18:47:42 UTC 2026","","Go Test","github.com/specterops/bloodhound/server/graphdb/internal/services/TestService_GetRelationship","TestService_GetRelationship"
"","10","constructs correct URLSearchParams with all filters","createHistoryParams","Fri Jul 10 18:52:36 UTC 2026","passed","Fri Jul 10 18:52:36 UTC 2026","","","",""
"","670","should display Environmental Targeted Access Control panel when showEnvironmentAccessControls prop is true and user role is selected","UpdateUserForm","Fri Jul 10 18:47:57 UTC 2026","passed","Fri Jul 10 18:47:58 UTC 2026","","","",""
"Test cases for TestResources_ListADDomainContainedOUs","0","TestResources_ListADDomainContainedOUs","","Fri Jul 10 18:46:46 UTC 2026","passed","Fri Jul 10 18:46:46 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADDomainContainedOUs","TestResources_ListADDomainContainedOUs"
"Test cases for TestWriteInternalServerError","0","TestWriteInternalServerError","","Fri Jul 10 18:47:19 UTC 2026","passed","Fri Jul 10 18:47:19 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/responses/TestWriteInternalServerError","TestWriteInternalServerError"
"Test cases for TestManagementResource_DeleteSAMLProvider","0","TestManagementResource_DeleteSAMLProvider","","Fri Jul 10 18:46:53 UTC 2026","passed","Fri Jul 10 18:46:53 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_DeleteSAMLProvider","TestManagementResource_DeleteSAMLProvider"
"","1249","renders asset group edit options with graph write permissions","ContextMenu","Fri Jul 10 18:54:17 UTC 2026","passed","Fri Jul 10 18:54:18 UTC 2026","","","",""
"","2520","search highlights matching substring with text-link class","Pathfinding","Fri Jul 10 18:49:16 UTC 2026","passed","Fri Jul 10 18:49:18 UTC 2026","","","",""
"","241","renders a snackbar notification in the dom and tests the long autoHideDuration","AppNotifications","Fri Jul 10 18:52:12 UTC 2026","passed","Fri Jul 10 18:52:12 UTC 2026","","","",""
"Test cases for TestResources_ListADGPOAffectedTierZero","1","TestResources_ListADGPOAffectedTierZero","","Fri Jul 10 18:46:46 UTC 2026","passed","Fri Jul 10 18:46:46 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADGPOAffectedTierZero","TestResources_ListADGPOAffectedTierZero"
"","25","enables the upload button when the user has manage ingest permission","File Upload","Fri Jul 10 18:50:23 UTC 2026","passed","Fri Jul 10 18:50:23 UTC 2026","","","",""
"Test cases for Test_signedRequestDate","0","Test_signedRequestDate","","Fri Jul 10 18:46:39 UTC 2026","passed","Fri Jul 10 18:46:39 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/Test_signedRequestDate","Test_signedRequestDate"
"Test cases for TestLocalStore_Stat","36","TestLocalStore_Stat","","Fri Jul 10 18:47:36 UTC 2026","passed","Fri Jul 10 18:47:36 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/storage/TestLocalStore_Stat","TestLocalStore_Stat"
"","10","returns when label limit is reached","useTagLimits","Fri Jul 10 18:48:35 UTC 2026","passed","Fri Jul 10 18:48:35 UTC 2026","","","",""
"","282","renders an error message without throwing a TypeError","EntityInfoCollapsibleSection","Fri Jul 10 18:52:55 UTC 2026","passed","Fri Jul 10 18:52:56 UTC 2026","","","",""
"Test cases for TestBuildSQLSort","1","TestBuildSQLSort","","Fri Jul 10 18:46:35 UTC 2026","passed","Fri Jul 10 18:46:35 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestBuildSQLSort","TestBuildSQLSort"
"","437","sets a primarySearch=id and searchType=node when secondarySearch is falsey","ContextMenu","Fri Jul 10 18:49:46 UTC 2026","passed","Fri Jul 10 18:49:46 UTC 2026","","","",""
"Test cases for TestStore_DeleteAnalysisRequest","0","TestStore_DeleteAnalysisRequest","","Fri Jul 10 18:47:37 UTC 2026","passed","Fri Jul 10 18:47:37 UTC 2026","","Go Test","github.com/specterops/bloodhound/server/analysis/internal/appdb/TestStore_DeleteAnalysisRequest","TestStore_DeleteAnalysisRequest"
"Test cases for TestEncodingValues","1","TestEncodingValues","","Fri Jul 10 18:47:15 UTC 2026","passed","Fri Jul 10 18:47:15 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/bomenc/TestEncodingValues","TestEncodingValues"
"","78","hides loading state when data is available","GraphDataCheckboxes","Fri Jul 10 18:49:11 UTC 2026","passed","Fri Jul 10 18:49:11 UTC 2026","","","",""
"","385","should disable Cancel and Save buttons while isLoading is true","UpdateUserDialog","Fri Jul 10 18:49:08 UTC 2026","passed","Fri Jul 10 18:49:08 UTC 2026","","","",""
"","160","calls exportToJson util when valid non a empty object is passed as the jsonData prop","GraphControls","Fri Jul 10 18:48:15 UTC 2026","passed","Fri Jul 10 18:48:16 UTC 2026","","Exporting json","",""
"Test cases for TestResources_CreateCustomNodeKindsTest","107","TestResources_CreateCustomNodeKindsTest","","Fri Jul 10 18:46:46 UTC 2026","passed","Fri Jul 10 18:46:46 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_CreateCustomNodeKindsTest","TestResources_CreateCustomNodeKindsTest"
"Test cases for TestDurationValidator","2","TestDurationValidator","","Fri Jul 10 18:47:14 UTC 2026","passed","Fri Jul 10 18:47:14 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/validation/TestDurationValidator","TestDurationValidator"
"","69","renders Tier Zero text by default when no Zone Selector is available and on a Zone page","TagSelector","Fri Jul 10 18:51:32 UTC 2026","passed","Fri Jul 10 18:51:33 UTC 2026","","","",""
"Test cases for TestStore_CreateAnalysisRequest","1","TestStore_CreateAnalysisRequest","","Fri Jul 10 18:47:37 UTC 2026","passed","Fri Jul 10 18:47:37 UTC 2026","","Go Test","github.com/specterops/bloodhound/server/analysis/internal/appdb/TestStore_CreateAnalysisRequest","TestStore_CreateAnalysisRequest"
"Test cases for TestParseAGMembersFromNodes_MissingNodeProperties","0","TestParseAGMembersFromNodes_MissingNodeProperties","","Fri Jul 10 18:46:46 UTC 2026","passed","Fri Jul 10 18:46:46 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestParseAGMembersFromNodes_MissingNodeProperties","TestParseAGMembersFromNodes_MissingNodeProperties"
"","344","Close button click causes the callback function to be called","ExploreTable","Fri Jul 10 18:47:47 UTC 2026","passed","Fri Jul 10 18:47:48 UTC 2026","","","",""
"Test cases for TestUnifiedGraph_AddPathSet","0","TestUnifiedGraph_AddPathSet","","Fri Jul 10 18:46:52 UTC 2026","passed","Fri Jul 10 18:46:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestUnifiedGraph_AddPathSet","TestUnifiedGraph_AddPathSet"
"","2","does not fetch more data when scrolling outside the default bottom threshold","useInfiniteScroll","Fri Jul 10 18:51:51 UTC 2026","passed","Fri Jul 10 18:51:51 UTC 2026","","","",""
"","12","should handle special characters","HighlightedText","Fri Jul 10 18:52:40 UTC 2026","passed","Fri Jul 10 18:52:40 UTC 2026","","","",""
"","215","onCancel is called when cancel is clicked","Enable2FADialog","Fri Jul 10 18:51:08 UTC 2026","passed","Fri Jul 10 18:51:09 UTC 2026","","","",""
"","97","should redirect to nested /file-ingest route if user navigates to /","Administration","Fri Jul 10 18:54:41 UTC 2026","passed","Fri Jul 10 18:54:41 UTC 2026","","","",""
"","0","handles specific Active Directory properties differently than Azure derived properties","Formatting number properties","Fri Jul 10 18:50:00 UTC 2026","passed","Fri Jul 10 18:50:00 UTC 2026","","","",""
"","62","has no checked boxes by default","GraphDataCheckboxes","Fri Jul 10 18:49:11 UTC 2026","passed","Fri Jul 10 18:49:11 UTC 2026","","","",""
"Test cases for TestTenantRoles","0","TestTenantRoles","","Fri Jul 10 18:47:15 UTC 2026","passed","Fri Jul 10 18:47:15 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/azure/TestTenantRoles","TestTenantRoles"
"","126","if a hint is given, it show date placeholder on focus, restores hint on blur","ManagedDatePicker - placeholders","Fri Jul 10 18:51:03 UTC 2026","passed","Fri Jul 10 18:51:03 UTC 2026","","","",""
"Test cases for TestManagementResource_DeleteUser_Success","1137","TestManagementResource_DeleteUser_Success","","Fri Jul 10 18:47:10 UTC 2026","passed","Fri Jul 10 18:47:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_DeleteUser_Success","TestManagementResource_DeleteUser_Success"
"","12","adds new key to state","useObjectState","Fri Jul 10 18:52:40 UTC 2026","passed","Fri Jul 10 18:52:40 UTC 2026","","","",""
"","6","should recognize active directory properties","validating a node property against the shared generated schema","Fri Jul 10 18:50:00 UTC 2026","passed","Fri Jul 10 18:50:00 UTC 2026","","","",""
"Test cases for TestResources_ListADEntityLinkedGPOs","0","TestResources_ListADEntityLinkedGPOs","","Fri Jul 10 18:46:46 UTC 2026","passed","Fri Jul 10 18:46:46 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADEntityLinkedGPOs","TestResources_ListADEntityLinkedGPOs"
"Test cases for TestBoolEqual","0","TestBoolEqual","","Fri Jul 10 18:46:52 UTC 2026","passed","Fri Jul 10 18:46:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestBoolEqual","TestBoolEqual"
"Test cases for TestMarshalString","0","TestMarshalString","","Fri Jul 10 18:46:52 UTC 2026","passed","Fri Jul 10 18:46:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestMarshalString","TestMarshalString"
"","331","does fires TagToLabelDialog when the Label option is clicked","TagToZoneLabel","Fri Jul 10 18:48:06 UTC 2026","passed","Fri Jul 10 18:48:07 UTC 2026","","","",""
"Test cases for Test_cacheQueryResult","0","Test_cacheQueryResult","","Fri Jul 10 18:46:53 UTC 2026","passed","Fri Jul 10 18:46:53 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/Test_cacheQueryResult","Test_cacheQueryResult"
"","82","will request feature-flags when the user is fully authenticated","app","Fri Jul 10 18:54:33 UTC 2026","passed","Fri Jul 10 18:54:33 UTC 2026","","<Inner />","",""
"Test cases for TestGetLatestQueryParameter","0","TestGetLatestQueryParameter","","Fri Jul 10 18:46:46 UTC 2026","passed","Fri Jul 10 18:46:46 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestGetLatestQueryParameter","TestGetLatestQueryParameter"
"","148","renders a single item when items is an object","<DetailsAccordion />","Fri Jul 10 18:49:51 UTC 2026","passed","Fri Jul 10 18:49:51 UTC 2026","","","",""
"Test cases for Test_CheckAccessToEnvironments","81","Test_CheckAccessToEnvironments","","Fri Jul 10 18:46:46 UTC 2026","passed","Fri Jul 10 18:46:46 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/Test_CheckAccessToEnvironments","Test_CheckAccessToEnvironments"
"Test cases for TestIsValidClientVersion","0","TestIsValidClientVersion","","Fri Jul 10 18:47:14 UTC 2026","passed","Fri Jul 10 18:47:14 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/TestIsValidClientVersion","TestIsValidClientVersion"
"Test cases for TestAssetGroupMembers_BuildFilteringConditional_Error","0","TestAssetGroupMembers_BuildFilteringConditional_Error","","Fri Jul 10 18:46:35 UTC 2026","passed","Fri Jul 10 18:46:35 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestAssetGroupMembers_BuildFilteringConditional_Error","TestAssetGroupMembers_BuildFilteringConditional_Error"
"","1469","reverts to the default graph view when the user de-selects the currently selected table layout","GraphView","Fri Jul 10 18:54:07 UTC 2026","passed","Fri Jul 10 18:54:08 UTC 2026","","Layout selection and de-selection","",""
"","64","returns false on 404","useGraphHasData","Fri Jul 10 18:52:53 UTC 2026","passed","Fri Jul 10 18:52:53 UTC 2026","","","",""
"","0","A type and keyword were provided but there were no results available","Getting the text for the disabled item display for a search when there are no results","Fri Jul 10 18:52:25 UTC 2026","passed","Fri Jul 10 18:52:25 UTC 2026","","Empty data states","",""
"Test cases for TestRewriter_Enter_AzureAttackPathsShortcut_ReplacesKinds","0","TestRewriter_Enter_AzureAttackPathsShortcut_ReplacesKinds","","Fri Jul 10 18:46:53 UTC 2026","passed","Fri Jul 10 18:46:53 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/TestRewriter_Enter_AzureAttackPathsShortcut_ReplacesKinds","TestRewriter_Enter_AzureAttackPathsShortcut_ReplacesKinds"
"","68","renders a link to the documentation","BloodHoundConfiguration","Fri Jul 10 18:54:49 UTC 2026","passed","Fri Jul 10 18:54:49 UTC 2026","","","",""
"Test cases for TestPreMigrationDaemonsResolvesRetainedFileService","0","TestPreMigrationDaemonsResolvesRetainedFileService","","Fri Jul 10 18:46:55 UTC 2026","passed","Fri Jul 10 18:46:55 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/TestPreMigrationDaemonsResolvesRetainedFileService","TestPreMigrationDaemonsResolvesRetainedFileService"
"","48","when `selectedItem` is null, the combobox does not display an icon","icon rendering","Fri Jul 10 18:50:08 UTC 2026","passed","Fri Jul 10 18:50:08 UTC 2026","","","",""
"","100","renders a ListItemActionMenu component","ListItemActionMenu","Fri Jul 10 18:51:54 UTC 2026","passed","Fri Jul 10 18:51:54 UTC 2026","","","",""
"","531","renders correctly with requiresCurrentPassword false","PasswordDialog","Fri Jul 10 18:48:28 UTC 2026","passed","Fri Jul 10 18:48:28 UTC 2026","","","",""
"","2","uses the provided threshold when determining whether the scroll is close enough to the bottom","useInfiniteScroll","Fri Jul 10 18:51:51 UTC 2026","passed","Fri Jul 10 18:51:51 UTC 2026","","","",""
"","206","should display a toggle switch to enable multi-factor authentication","UserProfile","Fri Jul 10 18:50:20 UTC 2026","passed","Fri Jul 10 18:50:20 UTC 2026","","","",""
"Test cases for TestSet","0","TestSet","","Fri Jul 10 18:47:17 UTC 2026","passed","Fri Jul 10 18:47:17 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/lab/internal/TestSet","TestSet"
"Test cases for TestCache_Get","1","TestCache_Get","","Fri Jul 10 18:47:15 UTC 2026","passed","Fri Jul 10 18:47:15 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/cache/TestCache_Get","TestCache_Get"
"","3","A warning is printed when node positions are not available to apply from","applyNodePositionsFromGraphlibGraph","Fri Jul 10 18:54:30 UTC 2026","passed","Fri Jul 10 18:54:30 UTC 2026","","","",""
"","370","renders the popup content with run, edit/share, and delete when the menu trigger","ListItemActionMenu","Fri Jul 10 18:51:54 UTC 2026","passed","Fri Jul 10 18:51:54 UTC 2026","","","",""
"Test cases for TestResources_ListADComputerAdmins","0","TestResources_ListADComputerAdmins","","Fri Jul 10 18:46:46 UTC 2026","passed","Fri Jul 10 18:46:46 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADComputerAdmins","TestResources_ListADComputerAdmins"
