"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestResources_UpdateAssetGroupSelectors_GetAssetGroupError","2","TestResources_UpdateAssetGroupSelectors_GetAssetGroupError","","Thu Jun 18 00:42:00 UTC 2026","passed","Thu Jun 18 00:42:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateAssetGroupSelectors_GetAssetGroupError","TestResources_UpdateAssetGroupSelectors_GetAssetGroupError"
"Test cases for TestResources_ListADOUContainedUsers","0","TestResources_ListADOUContainedUsers","","Thu Jun 18 00:42:00 UTC 2026","passed","Thu Jun 18 00:42:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADOUContainedUsers","TestResources_ListADOUContainedUsers"
"","469","should not allow leading or trailing empty spaces","UpdateUserForm","Thu Jun 18 00:43:05 UTC 2026","passed","Thu Jun 18 00:43:05 UTC 2026","","","",""
"Test cases for TestCORSMiddleware","0","TestCORSMiddleware","","Thu Jun 18 00:41:53 UTC 2026","passed","Thu Jun 18 00:41:53 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestCORSMiddleware","TestCORSMiddleware"
"","167","displays appropriate text when there are no matches for search term","SearchCurrentNodes","Thu Jun 18 00:46:21 UTC 2026","passed","Thu Jun 18 00:46:22 UTC 2026","","","",""
"","76","shows the Automatic Certification label and the zone-level disabled message","BasicInfo","Thu Jun 18 00:45:43 UTC 2026","passed","Thu Jun 18 00:45:43 UTC 2026","","when isCertificationDisabledOnZoneLevel is false","",""
"","344","renders total rules and accordion sections","RulesAccordion","Thu Jun 18 00:46:16 UTC 2026","passed","Thu Jun 18 00:46:16 UTC 2026","","","",""
"Test cases for TestResources_UpdateAssetGroupSelectors_PayloadError","0","TestResources_UpdateAssetGroupSelectors_PayloadError","","Thu Jun 18 00:42:00 UTC 2026","passed","Thu Jun 18 00:42:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateAssetGroupSelectors_PayloadError","TestResources_UpdateAssetGroupSelectors_PayloadError"
"Test cases for TestIngestGenericData_RegisterNodeKind","0","TestIngestGenericData_RegisterNodeKind","","Thu Jun 18 00:42:10 UTC 2026","passed","Thu Jun 18 00:42:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/TestIngestGenericData_RegisterNodeKind","TestIngestGenericData_RegisterNodeKind"
"Test cases for TestRewriter_Enter_CombinedADAndAzureShortcut_PreservesOrder","0","TestRewriter_Enter_CombinedADAndAzureShortcut_PreservesOrder","","Thu Jun 18 00:42:06 UTC 2026","passed","Thu Jun 18 00:42:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/TestRewriter_Enter_CombinedADAndAzureShortcut_PreservesOrder","TestRewriter_Enter_CombinedADAndAzureShortcut_PreservesOrder"
"Test cases for TestService_GetFlagByKey","0","TestService_GetFlagByKey","","Thu Jun 18 00:42:30 UTC 2026","passed","Thu Jun 18 00:42:30 UTC 2026","","Go Test","github.com/specterops/bloodhound/server/featureflags/internal/services/TestService_GetFlagByKey","TestService_GetFlagByKey"
"Test cases for TestResources_ShareSavedQueriesPermissions_SavingPermissionsErrors","0","TestResources_ShareSavedQueriesPermissions_SavingPermissionsErrors","","Thu Jun 18 00:42:00 UTC 2026","passed","Thu Jun 18 00:42:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ShareSavedQueriesPermissions_SavingPermissionsErrors","TestResources_ShareSavedQueriesPermissions_SavingPermissionsErrors"
"","798","should render an update user form","UpdateUserDialog","Thu Jun 18 00:44:11 UTC 2026","passed","Thu Jun 18 00:44:11 UTC 2026","","","",""
"","1649","disables the user actions menu when the user is auditor role","Users","Thu Jun 18 00:44:32 UTC 2026","passed","Thu Jun 18 00:44:34 UTC 2026","","","",""
"Test cases for TestAddOrderByToNeo4jQuery_NoOrderByClause","0","TestAddOrderByToNeo4jQuery_NoOrderByClause","","Thu Jun 18 00:42:00 UTC 2026","passed","Thu Jun 18 00:42:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestAddOrderByToNeo4jQuery_NoOrderByClause","TestAddOrderByToNeo4jQuery_NoOrderByClause"
"Test cases for TestManagementResource_ListSAMLProviders","6","TestManagementResource_ListSAMLProviders","","Thu Jun 18 00:42:40 UTC 2026","passed","Thu Jun 18 00:42:40 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListSAMLProviders","TestManagementResource_ListSAMLProviders"
"","0","should handle an entity that has an empty name property","Evaluating the entity display name from a given entity","Thu Jun 18 00:45:04 UTC 2026","passed","Thu Jun 18 00:45:04 UTC 2026","","","",""
"","376","renders an error message without throwing a TypeError","EntityInfoCollapsibleSection","Thu Jun 18 00:47:49 UTC 2026","passed","Thu Jun 18 00:47:49 UTC 2026","","","",""
"","384","sets a primarySearch=id and searchType=pathfinding when secondarySearch is truethy","ContextMenu","Thu Jun 18 00:44:51 UTC 2026","passed","Thu Jun 18 00:44:51 UTC 2026","","","",""
"","225","invokes handleFilterChange with eq:false when clicked and custom_member filter is on","AssetGroupEdit","Thu Jun 18 00:45:10 UTC 2026","passed","Thu Jun 18 00:45:10 UTC 2026","","Custom Member checkbox filter","",""
"","10","populates the cypher search field with the decoded query when the associated query params are set","useCypherSearch","Thu Jun 18 00:47:52 UTC 2026","passed","Thu Jun 18 00:47:52 UTC 2026","","","",""
"","170","a timeout response from the server is handled","ExploreSearchCombobox with search timeout","Thu Jun 18 00:45:11 UTC 2026","passed","Thu Jun 18 00:45:11 UTC 2026","","","",""
"","4","shows the collection methods for the given job","toCollected","Thu Jun 18 00:47:54 UTC 2026","passed","Thu Jun 18 00:47:54 UTC 2026","","","",""
"Test cases for TestManagementResource_DeleteUser_GetUserError","0","TestManagementResource_DeleteUser_GetUserError","","Thu Jun 18 00:42:23 UTC 2026","passed","Thu Jun 18 00:42:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_DeleteUser_GetUserError","TestManagementResource_DeleteUser_GetUserError"
"","3991","search forces sections to expand when there is a match","Pathfinding","Thu Jun 18 00:44:23 UTC 2026","passed","Thu Jun 18 00:44:27 UTC 2026","","","",""
"","150","should render tag to Label content","TagToZoneLabelDialog","Thu Jun 18 00:46:13 UTC 2026","passed","Thu Jun 18 00:46:13 UTC 2026","","","",""
"Test cases for TestManagementResource_DeleteUser_UserBhCtxNotFound","0","TestManagementResource_DeleteUser_UserBhCtxNotFound","","Thu Jun 18 00:42:22 UTC 2026","passed","Thu Jun 18 00:42:22 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_DeleteUser_UserBhCtxNotFound","TestManagementResource_DeleteUser_UserBhCtxNotFound"
"","0","filters by azure platform","filterAndSearchEnvironments","Thu Jun 18 00:43:20 UTC 2026","passed","Thu Jun 18 00:43:20 UTC 2026","","platform filters","",""
"","342","passes item props to Header and Content","<DetailsAccordion />","Thu Jun 18 00:44:54 UTC 2026","passed","Thu Jun 18 00:44:55 UTC 2026","","","",""
"","3","stores an array value in localStorage","useLocalStorage","Thu Jun 18 00:45:28 UTC 2026","passed","Thu Jun 18 00:45:28 UTC 2026","","setValue","",""
"","80","displays ! icon when one of the Affected Object calls fail","EntityInfoDataTable","Thu Jun 18 00:44:44 UTC 2026","passed","Thu Jun 18 00:44:44 UTC 2026","","Node count for nested table that counts all sections","",""
"Test cases for FuzzFoldl","0","FuzzFoldl","","Thu Jun 18 00:42:23 UTC 2026","passed","Thu Jun 18 00:42:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/slicesext/FuzzFoldl","FuzzFoldl"
"","0","Empty input is provided","Parsing the debounced input for type and keyword values","Thu Jun 18 00:46:39 UTC 2026","passed","Thu Jun 18 00:46:39 UTC 2026","","","",""
"Test cases for Test_FixtureTeardown","1","Test_FixtureTeardown","","Thu Jun 18 00:42:20 UTC 2026","passed","Thu Jun 18 00:42:20 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/lab/Test_FixtureTeardown","Test_FixtureTeardown"
"","452","renders no asset group edit options without graph write permissions","ContextMenu","Thu Jun 18 00:49:06 UTC 2026","passed","Thu Jun 18 00:49:06 UTC 2026","","","",""
"","494","clears the applied filter","FileIngestFilterDialog","Thu Jun 18 00:44:40 UTC 2026","passed","Thu Jun 18 00:44:41 UTC 2026","","User Select","",""
"Test cases for TestResources_GetShortestPath_ETAC","57","TestResources_GetShortestPath_ETAC","","Thu Jun 18 00:42:00 UTC 2026","passed","Thu Jun 18 00:42:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetShortestPath_ETAC","TestResources_GetShortestPath_ETAC"
"Test cases for TestResources_DeleteSavedQuery_NotAUserAuth","0","TestResources_DeleteSavedQuery_NotAUserAuth","","Thu Jun 18 00:42:00 UTC 2026","passed","Thu Jun 18 00:42:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_DeleteSavedQuery_NotAUserAuth","TestResources_DeleteSavedQuery_NotAUserAuth"
"","325","sets secondarySearch=id and searchType=node when primarySearch is falsey","ContextMenu","Thu Jun 18 00:49:07 UTC 2026","passed","Thu Jun 18 00:49:07 UTC 2026","","","",""
"","824","open and closes dialog with confirm button after user inputs required text","Tag Form","Thu Jun 18 00:43:01 UTC 2026","passed","Thu Jun 18 00:43:01 UTC 2026","","","",""
"","104","renders an input box","SearchBar","Thu Jun 18 00:48:09 UTC 2026","passed","Thu Jun 18 00:48:09 UTC 2026","","","",""
"","521","toggles a nested graph data option off","GraphDataCheckboxes","Thu Jun 18 00:44:21 UTC 2026","passed","Thu Jun 18 00:44:22 UTC 2026","","","",""
"","184","disables the create user button when the user is auditor role","Users","Thu Jun 18 00:44:30 UTC 2026","passed","Thu Jun 18 00:44:30 UTC 2026","","","",""
"","3","should compute normal vectors for line segments","bezier","Thu Jun 18 00:49:10 UTC 2026","passed","Thu Jun 18 00:49:10 UTC 2026","","","",""
"Test cases for TestURLJoinPathEscapesSlashes","0","TestURLJoinPathEscapesSlashes","","Thu Jun 18 00:41:49 UTC 2026","passed","Thu Jun 18 00:41:49 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestURLJoinPathEscapesSlashes","TestURLJoinPathEscapesSlashes"
"","60","displays the checkbox as checked if the filter params value is 'true'","AssetGroupEdit","Thu Jun 18 00:45:10 UTC 2026","passed","Thu Jun 18 00:45:10 UTC 2026","","Custom Member checkbox filter","",""
"","209","renders with the Export and Delete buttons disabled","QuerySearchFilter","Thu Jun 18 00:46:23 UTC 2026","passed","Thu Jun 18 00:46:24 UTC 2026","","","",""
"","8","should render a Field when the provided value is -0","Field","Thu Jun 18 00:47:45 UTC 2026","passed","Thu Jun 18 00:47:45 UTC 2026","","","",""
"","31","tag members refetches on sort change","the useAssetGroupTags utilities","Thu Jun 18 00:44:53 UTC 2026","passed","Thu Jun 18 00:44:53 UTC 2026","","","",""
"","0","returns paramValue as EnvironmentAggregation if paramValue is active-directory","useEnvironmentParams","Thu Jun 18 00:48:20 UTC 2026","passed","Thu Jun 18 00:48:20 UTC 2026","","parseEnvironmentAggregation","",""
"","0","reports an Object ID-specific error when editing a rule and ruleType is SeedTypeObjectId and seeds are required","handleError","Thu Jun 18 00:44:31 UTC 2026","passed","Thu Jun 18 00:44:31 UTC 2026","","","",""
"Test cases for TestResources_ShareSavedQueriesPermissions_CanUpdateSavedQueriesPermission","3","TestResources_ShareSavedQueriesPermissions_CanUpdateSavedQueriesPermission","","Thu Jun 18 00:42:00 UTC 2026","passed","Thu Jun 18 00:42:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ShareSavedQueriesPermissions_CanUpdateSavedQueriesPermission","TestResources_ShareSavedQueriesPermissions_CanUpdateSavedQueriesPermission"
"Test cases for TestGetADDataQualityStats_Failure","5","TestGetADDataQualityStats_Failure","","Thu Jun 18 00:42:00 UTC 2026","passed","Thu Jun 18 00:42:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestGetADDataQualityStats_Failure","TestGetADDataQualityStats_Failure"
"Test cases for Test_NewSpec","0","Test_NewSpec","","Thu Jun 18 00:42:20 UTC 2026","passed","Thu Jun 18 00:42:20 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/lab/Test_NewSpec","Test_NewSpec"
"","123","shows the empty form message when Object Rule Form is empty","Seed Selection Results","Thu Jun 18 00:44:49 UTC 2026","passed","Thu Jun 18 00:44:49 UTC 2026","","","",""
"","258","displays loading state","GraphDataCheckboxes","Thu Jun 18 00:44:16 UTC 2026","passed","Thu Jun 18 00:44:17 UTC 2026","","","",""
"","91","displays a warning when there is a problem fetching the list of collectors","DownloadCollectors","Thu Jun 18 00:49:07 UTC 2026","passed","Thu Jun 18 00:49:07 UTC 2026","","","",""
"","817","dark mode should persist between logging in and out","redux store","Thu Jun 18 00:49:24 UTC 2026","passed","Thu Jun 18 00:49:25 UTC 2026","","","",""
"Test cases for TestParseGPOData","0","TestParseGPOData","","Thu Jun 18 00:42:19 UTC 2026","passed","Thu Jun 18 00:42:19 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/ein/TestParseGPOData","TestParseGPOData"
"","2","dispatches a storage event with null newValue when the key is removed","useLocalStorage","Thu Jun 18 00:45:28 UTC 2026","passed","Thu Jun 18 00:45:28 UTC 2026","","storage event synchronisation","",""
"Test cases for TestCreateRuntimeDependenciesInitializesDefaultFileServices","1","TestCreateRuntimeDependenciesInitializesDefaultFileServices","","Thu Jun 18 00:42:07 UTC 2026","passed","Thu Jun 18 00:42:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/TestCreateRuntimeDependenciesInitializesDefaultFileServices","TestCreateRuntimeDependenciesInitializesDefaultFileServices"
"","0","filters by multiple risk levels","filterAndSearchEnvironments","Thu Jun 18 00:43:20 UTC 2026","passed","Thu Jun 18 00:43:20 UTC 2026","","risk filters","",""
"Test cases for TestManagementResource_ListRoles_SortingError","0","TestManagementResource_ListRoles_SortingError","","Thu Jun 18 00:42:06 UTC 2026","passed","Thu Jun 18 00:42:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListRoles_SortingError","TestManagementResource_ListRoles_SortingError"
"","2806","should render expand all and collapse all buttons","Pathfinding","Thu Jun 18 00:43:36 UTC 2026","passed","Thu Jun 18 00:43:38 UTC 2026","","","",""
"","0","should handle an entity that has no name property","Evaluating the entity display name from a given entity","Thu Jun 18 00:45:04 UTC 2026","passed","Thu Jun 18 00:45:04 UTC 2026","","","",""
"","1994","renders","Glyph Select Dialog","Thu Jun 18 00:47:53 UTC 2026","passed","Thu Jun 18 00:47:55 UTC 2026","","","",""
"","9","should recognize azure properties","validating a node property against the shared generated schema","Thu Jun 18 00:45:04 UTC 2026","passed","Thu Jun 18 00:45:04 UTC 2026","","","",""
"","70","fetches new information when a different databaseId is passed","useFetchEntityInfo","Thu Jun 18 00:45:56 UTC 2026","passed","Thu Jun 18 00:45:56 UTC 2026","","","",""
"Test cases for TestMaybeSubmitRelationshipUpdate","0","TestMaybeSubmitRelationshipUpdate","","Thu Jun 18 00:42:10 UTC 2026","passed","Thu Jun 18 00:42:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/TestMaybeSubmitRelationshipUpdate","TestMaybeSubmitRelationshipUpdate"
"","1382","should render","EdgeInfoHeader","Thu Jun 18 00:46:51 UTC 2026","passed","Thu Jun 18 00:46:52 UTC 2026","","","",""
"Test cases for TestRewriter_Enter_AllAttackPathsShortcut_ReplacesKinds","0","TestRewriter_Enter_AllAttackPathsShortcut_ReplacesKinds","","Thu Jun 18 00:42:06 UTC 2026","passed","Thu Jun 18 00:42:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/TestRewriter_Enter_AllAttackPathsShortcut_ReplacesKinds","TestRewriter_Enter_AllAttackPathsShortcut_ReplacesKinds"
"Test cases for TestResources_GetPermissionsForSavedQuery","59","TestResources_GetPermissionsForSavedQuery","","Thu Jun 18 00:42:00 UTC 2026","passed","Thu Jun 18 00:42:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetPermissionsForSavedQuery","TestResources_GetPermissionsForSavedQuery"
"","450","calls setFilters when the Confirm button is clicked","Privilege Zones History Filter Dialog","Thu Jun 18 00:45:39 UTC 2026","passed","Thu Jun 18 00:45:39 UTC 2026","","","",""
"Test cases for TestNewDefaultFileServices_ReturnsError","6","TestNewDefaultFileServices_ReturnsError","","Thu Jun 18 00:42:11 UTC 2026","passed","Thu Jun 18 00:42:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/storage/TestNewDefaultFileServices_ReturnsError","TestNewDefaultFileServices_ReturnsError"
"","402","should eventually display list of tokens","UserTokenManagementDialog","Thu Jun 18 00:44:48 UTC 2026","passed","Thu Jun 18 00:44:48 UTC 2026","","","",""
"","420","shows error notification when deletion fails","ActiveExtensionsCard","Thu Jun 18 00:43:30 UTC 2026","passed","Thu Jun 18 00:43:30 UTC 2026","","","",""
"","1","handles both node_kinds and edge_kinds together","graphSchema","Thu Jun 18 00:47:48 UTC 2026","passed","Thu Jun 18 00:47:48 UTC 2026","","","",""
"Test cases for TestNormalizeToUTF8_LargeInput","0","TestNormalizeToUTF8_LargeInput","","Thu Jun 18 00:42:19 UTC 2026","passed","Thu Jun 18 00:42:19 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/bomenc/TestNormalizeToUTF8_LargeInput","TestNormalizeToUTF8_LargeInput"
"","254","calls onClose when user clicks cancel","PasswordDialog","Thu Jun 18 00:43:38 UTC 2026","passed","Thu Jun 18 00:43:39 UTC 2026","","","",""
"Test cases for TestResources_ListADGPOAffectedUsers","0","TestResources_ListADGPOAffectedUsers","","Thu Jun 18 00:42:00 UTC 2026","passed","Thu Jun 18 00:42:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADGPOAffectedUsers","TestResources_ListADGPOAffectedUsers"
"","63","enables correctly returning the tag associated with Tier Zero (position value of 1) from the list of tags","the useAssetGroupTags utilities","Thu Jun 18 00:44:53 UTC 2026","passed","Thu Jun 18 00:44:53 UTC 2026","","","",""
"Test cases for TestBoolScan","0","TestBoolScan","","Thu Jun 18 00:42:04 UTC 2026","passed","Thu Jun 18 00:42:04 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestBoolScan","TestBoolScan"
"Test cases for TestMinMaxValidator","0","TestMinMaxValidator","","Thu Jun 18 00:42:15 UTC 2026","passed","Thu Jun 18 00:42:15 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/validation/TestMinMaxValidator","TestMinMaxValidator"
"","10","keeps callbacks stable across renders","useObjectState","Thu Jun 18 00:47:33 UTC 2026","passed","Thu Jun 18 00:47:33 UTC 2026","","","",""
"Test cases for TestServeHTTP_Success","0","TestServeHTTP_Success","","Thu Jun 18 00:41:53 UTC 2026","passed","Thu Jun 18 00:41:53 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestServeHTTP_Success","TestServeHTTP_Success"
"Test cases for TestManagementResource_ListRoles_DBError","0","TestManagementResource_ListRoles_DBError","","Thu Jun 18 00:42:06 UTC 2026","passed","Thu Jun 18 00:42:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListRoles_DBError","TestManagementResource_ListRoles_DBError"
"","354","prevents a user from proceeding if the file is not valid","ImportQueryDialog","Thu Jun 18 00:48:13 UTC 2026","passed","Thu Jun 18 00:48:14 UTC 2026","","","",""
"Test cases for TestResources_ListAuditLogs_PredicateMismatchWithColumn","0","TestResources_ListAuditLogs_PredicateMismatchWithColumn","","Thu Jun 18 00:42:00 UTC 2026","passed","Thu Jun 18 00:42:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAuditLogs_PredicateMismatchWithColumn","TestResources_ListAuditLogs_PredicateMismatchWithColumn"
"Test cases for TestResources_ListADGroupMembership","0","TestResources_ListADGroupMembership","","Thu Jun 18 00:41:59 UTC 2026","passed","Thu Jun 18 00:41:59 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADGroupMembership","TestResources_ListADGroupMembership"
"","203","handles chevron click event","CommonSearches","Thu Jun 18 00:45:02 UTC 2026","passed","Thu Jun 18 00:45:02 UTC 2026","","","",""
"","232","should render a nav element with logo, two lists, a version number and a powered by","MainNav","Thu Jun 18 00:45:27 UTC 2026","passed","Thu Jun 18 00:45:27 UTC 2026","","","",""
"","94","renders the title as a visible h1 heading","PageWithTitle","Thu Jun 18 00:48:18 UTC 2026","passed","Thu Jun 18 00:48:18 UTC 2026","","","",""
"","702","should call onSubmit when input is valid and Submit button is clicked","UpsertSAMLProviderForm","Thu Jun 18 00:47:09 UTC 2026","passed","Thu Jun 18 00:47:09 UTC 2026","","","",""
