"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11","does not open the Schema Upload dialog via drag when the Quick Upload dialog is already open","SchemaUploadDialog","Wed Jul 08 00:44:24 UTC 2026","passed","Wed Jul 08 00:44:24 UTC 2026","","","",""
"Test cases for Test_ParseGraphSortParameters_Success","0","Test_ParseGraphSortParameters_Success","","Wed Jul 08 00:41:44 UTC 2026","passed","Wed Jul 08 00:41:44 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/Test_ParseGraphSortParameters_Success","Test_ParseGraphSortParameters_Success"
"Test cases for TestManagementResource_ListPermissions_DBError","0","TestManagementResource_ListPermissions_DBError","","Wed Jul 08 00:42:02 UTC 2026","passed","Wed Jul 08 00:42:02 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListPermissions_DBError","TestManagementResource_ListPermissions_DBError"
"Test cases for TestResources_GetAZEntityInformation","70","TestResources_GetAZEntityInformation","","Wed Jul 08 00:41:56 UTC 2026","passed","Wed Jul 08 00:41:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetAZEntityInformation","TestResources_GetAZEntityInformation"
"Test cases for TestGenericClone","0","TestGenericClone","","Wed Jul 08 00:42:21 UTC 2026","passed","Wed Jul 08 00:42:21 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/TestGenericClone","TestGenericClone"
"","318","Toggles node and edge labels on/off depending on their existing state","GraphControls","Wed Jul 08 00:43:25 UTC 2026","passed","Wed Jul 08 00:43:25 UTC 2026","","Toggling labels","",""
"Test cases for TestVersion_GreaterThan","0","TestVersion_GreaterThan","","Wed Jul 08 00:42:21 UTC 2026","passed","Wed Jul 08 00:42:21 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/version/TestVersion_GreaterThan","TestVersion_GreaterThan"
"Test cases for TestResources_ListAuditLogs_OnlyOffset","0","TestResources_ListAuditLogs_OnlyOffset","","Wed Jul 08 00:41:56 UTC 2026","passed","Wed Jul 08 00:41:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAuditLogs_OnlyOffset","TestResources_ListAuditLogs_OnlyOffset"
"","1440","when user performs a single node search, the selected node carries over to the `start node` input field on the pathfinding tab","ExploreSearch interaction","Wed Jul 08 00:49:17 UTC 2026","passed","Wed Jul 08 00:49:19 UTC 2026","","","",""
"","65","Validate Displays all the Roles","useListDisplayRoles","Wed Jul 08 00:44:48 UTC 2026","passed","Wed Jul 08 00:44:49 UTC 2026","","","",""
"","439","sets exploreSearchTab param to node when the user clicks the `Search` tab","ExploreSearch sets searchType on tab changing","Wed Jul 08 00:49:16 UTC 2026","passed","Wed Jul 08 00:49:16 UTC 2026","","","",""
"Test cases for TestResources_ListExtensions","51","TestResources_ListExtensions","","Wed Jul 08 00:41:56 UTC 2026","passed","Wed Jul 08 00:41:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListExtensions","TestResources_ListExtensions"
"Test cases for TestNewManifest","0","TestNewManifest","","Wed Jul 08 00:42:01 UTC 2026","passed","Wed Jul 08 00:42:01 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/migration/TestNewManifest","TestNewManifest"
"","71","calls openSAMLProviderDialog when create provider button is clicked","CreateMenu","Wed Jul 08 00:45:17 UTC 2026","passed","Wed Jul 08 00:45:17 UTC 2026","","oidc_support feature flag disabled","",""
"","808","should call onSubmit with email address and password when login button clicked","LoginForm","Wed Jul 08 00:47:52 UTC 2026","passed","Wed Jul 08 00:47:53 UTC 2026","","","",""
"Test cases for TestMaybeSubmitNodeUpdate","0","TestMaybeSubmitNodeUpdate","","Wed Jul 08 00:42:06 UTC 2026","passed","Wed Jul 08 00:42:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/TestMaybeSubmitNodeUpdate","TestMaybeSubmitNodeUpdate"
"","54","displays a loading message while fetching extensions","ActiveExtensionsCard","Wed Jul 08 00:43:24 UTC 2026","passed","Wed Jul 08 00:43:24 UTC 2026","","","",""
"","10","function should return 1 when first param is larger, no matter the data type","Compare function for explore table sort","Wed Jul 08 00:46:20 UTC 2026","passed","Wed Jul 08 00:46:21 UTC 2026","","","",""
"","572","should sort by type","SSOProviderTable","Wed Jul 08 00:47:08 UTC 2026","passed","Wed Jul 08 00:47:08 UTC 2026","","","",""
"Test cases for TestResources_StartIngestJob","59","TestResources_StartIngestJob","","Wed Jul 08 00:41:56 UTC 2026","passed","Wed Jul 08 00:41:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_StartIngestJob","TestResources_StartIngestJob"
"Test cases for TestSupportsETACMiddleware","0","TestSupportsETACMiddleware","","Wed Jul 08 00:41:48 UTC 2026","passed","Wed Jul 08 00:41:48 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestSupportsETACMiddleware","TestSupportsETACMiddleware"
"Test cases for TestClearLocalIngestScratch","16","TestClearLocalIngestScratch","","Wed Jul 08 00:41:57 UTC 2026","passed","Wed Jul 08 00:41:57 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/daemons/datapipe/TestClearLocalIngestScratch","TestClearLocalIngestScratch"
"","11","should not render if open === false","ConfirmUpdateQueryDialog","Wed Jul 08 00:48:10 UTC 2026","passed","Wed Jul 08 00:48:10 UTC 2026","","","",""
"","67","the queries in the list only include nodes and edges that are defined in our schema","common search list","Wed Jul 08 00:48:09 UTC 2026","passed","Wed Jul 08 00:48:09 UTC 2026","","","",""
"","119","calls onCancel when cancel button clicked","EarlyAccessFeaturesWarningDialog","Wed Jul 08 00:49:55 UTC 2026","passed","Wed Jul 08 00:49:55 UTC 2026","","","",""
"","8","hides items when the user lacks admin permissions","useSubNavRoutes","Wed Jul 08 00:45:53 UTC 2026","passed","Wed Jul 08 00:45:53 UTC 2026","","adminOnly gate","",""
"","3","stores an array value in localStorage","useLocalStorage","Wed Jul 08 00:45:37 UTC 2026","passed","Wed Jul 08 00:45:37 UTC 2026","","setValue","",""
"Test cases for TestParseGPOData","1","TestParseGPOData","","Wed Jul 08 00:42:22 UTC 2026","passed","Wed Jul 08 00:42:22 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/ein/TestParseGPOData","TestParseGPOData"
"","14","does not include OpenGraph edges when the associated feature flag is disabled","useEdgeCategories","Wed Jul 08 00:45:21 UTC 2026","passed","Wed Jul 08 00:45:21 UTC 2026","","","",""
"Test cases for TestCopyMatchExpressionsSorted","0","TestCopyMatchExpressionsSorted","","Wed Jul 08 00:42:06 UTC 2026","passed","Wed Jul 08 00:42:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/endpoint/TestCopyMatchExpressionsSorted","TestCopyMatchExpressionsSorted"
"Test cases for TestGenerateTOTPSecret","0","TestGenerateTOTPSecret","","Wed Jul 08 00:41:56 UTC 2026","passed","Wed Jul 08 00:41:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/auth/TestGenerateTOTPSecret","TestGenerateTOTPSecret"
"","1","filters by user-provided platform","filterAndSearchEnvironments","Wed Jul 08 00:43:22 UTC 2026","passed","Wed Jul 08 00:43:22 UTC 2026","","platform filters","",""
"Test cases for TestGetScheme","0","TestGetScheme","","Wed Jul 08 00:41:48 UTC 2026","passed","Wed Jul 08 00:41:48 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestGetScheme","TestGetScheme"
"Test cases for TestHandlers_IsEnabled","0","TestHandlers_IsEnabled","","Wed Jul 08 00:42:49 UTC 2026","passed","Wed Jul 08 00:42:49 UTC 2026","","Go Test","github.com/specterops/bloodhound/server/featureflags/internal/handlers/TestHandlers_IsEnabled","TestHandlers_IsEnabled"
"Test cases for TestResources_ListADDomainDCSyncers","0","TestResources_ListADDomainDCSyncers","","Wed Jul 08 00:41:56 UTC 2026","passed","Wed Jul 08 00:41:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADDomainDCSyncers","TestResources_ListADDomainDCSyncers"
"","174","shows ""<10 Days to Expire"" warning when token expires within 10 days","UserTokenManagementDialog - API Expiration Date column","Wed Jul 08 00:44:54 UTC 2026","passed","Wed Jul 08 00:44:55 UTC 2026","","","",""
"","915","executes a primary search when only a source node is provided","Pathfinding: interaction","Wed Jul 08 00:45:46 UTC 2026","passed","Wed Jul 08 00:45:47 UTC 2026","","","",""
"Test cases for TestDefineNodeName","0","TestDefineNodeName","","Wed Jul 08 00:42:21 UTC 2026","passed","Wed Jul 08 00:42:21 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/ad/wellknown/TestDefineNodeName","TestDefineNodeName"
"Test cases for Test_filterAndFormatSearchResults_filterEnvironmentsOG","0","Test_filterAndFormatSearchResults_filterEnvironmentsOG","","Wed Jul 08 00:41:56 UTC 2026","passed","Wed Jul 08 00:41:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/Test_filterAndFormatSearchResults_filterEnvironmentsOG","Test_filterAndFormatSearchResults_filterEnvironmentsOG"
"","41","shows the direct object empty and expanded object list empty, when no results in both","Seed Selection Results","Wed Jul 08 00:44:56 UTC 2026","passed","Wed Jul 08 00:44:56 UTC 2026","","","",""
"","1","returns the same nodes from the graphData","getExploreTableData","Wed Jul 08 00:46:21 UTC 2026","passed","Wed Jul 08 00:46:21 UTC 2026","","","",""
"","139","renders Zone as first tab and is also the initially selected on first render in Zone View/Tab","Selected Details Tabs","Wed Jul 08 00:45:43 UTC 2026","passed","Wed Jul 08 00:45:43 UTC 2026","","Selected Details Tabs - Params present","",""
"Test cases for TestGenericMap","0","TestGenericMap","","Wed Jul 08 00:42:21 UTC 2026","passed","Wed Jul 08 00:42:21 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/TestGenericMap","TestGenericMap"
"Test cases for TestToolContainer_SetScheduledAnalysisConfiguration","5","TestToolContainer_SetScheduledAnalysisConfiguration","","Wed Jul 08 00:41:48 UTC 2026","passed","Wed Jul 08 00:41:48 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/tools/TestToolContainer_SetScheduledAnalysisConfiguration","TestToolContainer_SetScheduledAnalysisConfiguration"
"","0","returns disabled config when any required param is falsey","useExploreGraph","Wed Jul 08 00:44:30 UTC 2026","passed","Wed Jul 08 00:44:30 UTC 2026","composition search queries","exploreGraphQueryFactory","",""
"","61","sets autoDisplayTable to false if enabled param is false","useExploreTableAutoDisplay","Wed Jul 08 00:47:22 UTC 2026","passed","Wed Jul 08 00:47:22 UTC 2026","","","",""
"","63","shows an error notification if there is an error fetching","useFinishedJobs","Wed Jul 08 00:45:48 UTC 2026","passed","Wed Jul 08 00:45:48 UTC 2026","","","",""
"","4","returns true when the highlighted item is a node in the graph","SigmaChart Utils","Wed Jul 08 00:49:36 UTC 2026","passed","Wed Jul 08 00:49:36 UTC 2026","","getIsHighlightedItemInGraph","",""
"","13","returns azure environmentInfo when environmentAggregation param is azure","useAvailableEnvironments","Wed Jul 08 00:45:55 UTC 2026","passed","Wed Jul 08 00:45:55 UTC 2026","","useSelectedEnvironment","",""
"","0","returns false if value is 'array'","searchParams","Wed Jul 08 00:47:01 UTC 2026","passed","Wed Jul 08 00:47:01 UTC 2026","","isEmptyParam","",""
"Test cases for TestResources_GetGroupEntityInfo","1","TestResources_GetGroupEntityInfo","","Wed Jul 08 00:41:56 UTC 2026","passed","Wed Jul 08 00:41:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetGroupEntityInfo","TestResources_GetGroupEntityInfo"
"","620","should not allow leading or trailing empty spaces","UpdateUserForm","Wed Jul 08 00:43:07 UTC 2026","passed","Wed Jul 08 00:43:08 UTC 2026","","","",""
"","14","should render a Field when the provided value is -0","Field","Wed Jul 08 00:47:58 UTC 2026","passed","Wed Jul 08 00:47:58 UTC 2026","","","",""
"Test cases for TestResources_GetDomainEntityInfo","1","TestResources_GetDomainEntityInfo","","Wed Jul 08 00:41:56 UTC 2026","passed","Wed Jul 08 00:41:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetDomainEntityInfo","TestResources_GetDomainEntityInfo"
"Test cases for TestRewriter_Enter_AzureAttackPathsShortcut_ReplacesKinds","0","TestRewriter_Enter_AzureAttackPathsShortcut_ReplacesKinds","","Wed Jul 08 00:42:03 UTC 2026","passed","Wed Jul 08 00:42:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/TestRewriter_Enter_AzureAttackPathsShortcut_ReplacesKinds","TestRewriter_Enter_AzureAttackPathsShortcut_ReplacesKinds"
"Test cases for TestNormalizeToUTF8_LargeInput","0","TestNormalizeToUTF8_LargeInput","","Wed Jul 08 00:42:22 UTC 2026","passed","Wed Jul 08 00:42:22 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/bomenc/TestNormalizeToUTF8_LargeInput","TestNormalizeToUTF8_LargeInput"
"","2928","Preserves sample results when switching between Object ID and Cypher rule types","Rule Form","Wed Jul 08 00:43:15 UTC 2026","passed","Wed Jul 08 00:43:18 UTC 2026","","","",""
"","211","handles chevron click event","CommonSearches","Wed Jul 08 00:45:07 UTC 2026","passed","Wed Jul 08 00:45:07 UTC 2026","","","",""
"","168","opens when keyboard shortcut is pressed","GraphControls","Wed Jul 08 00:43:27 UTC 2026","passed","Wed Jul 08 00:43:27 UTC 2026","","Searching current results","",""
"Test cases for TestHandlers_GetRelationshipByID","1","TestHandlers_GetRelationshipByID","","Wed Jul 08 00:42:50 UTC 2026","passed","Wed Jul 08 00:42:50 UTC 2026","","Go Test","github.com/specterops/bloodhound/server/graphdb/internal/handlers/TestHandlers_GetRelationshipByID","TestHandlers_GetRelationshipByID"
"Test cases for TestManagementResource_UpdateUser_GetRolesError","1227","TestManagementResource_UpdateUser_GetRolesError","","Wed Jul 08 00:42:12 UTC 2026","passed","Wed Jul 08 00:42:14 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_UpdateUser_GetRolesError","TestManagementResource_UpdateUser_GetRolesError"
"","335","on clicking switch shows modal and when clicking cancel closes it and switch stays disabled","CitrixRDPConfiguration","Wed Jul 08 00:45:21 UTC 2026","passed","Wed Jul 08 00:45:22 UTC 2026","","Click on switch to enable","",""
"","966","should not allow the input to exceed the allowed length","UpdateUserForm","Wed Jul 08 00:43:06 UTC 2026","passed","Wed Jul 08 00:43:07 UTC 2026","","","",""
"Test cases for TestCacheEntryDigester_DigestEndpoint_MatchByName","0","TestCacheEntryDigester_DigestEndpoint_MatchByName","","Wed Jul 08 00:42:06 UTC 2026","passed","Wed Jul 08 00:42:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/endpoint/TestCacheEntryDigester_DigestEndpoint_MatchByName","TestCacheEntryDigester_DigestEndpoint_MatchByName"
"Test cases for TestQueries_BuildEntityQueryParams_InvalidLimit","0","TestQueries_BuildEntityQueryParams_InvalidLimit","","Wed Jul 08 00:42:03 UTC 2026","passed","Wed Jul 08 00:42:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/TestQueries_BuildEntityQueryParams_InvalidLimit","TestQueries_BuildEntityQueryParams_InvalidLimit"
"","248","dispatches an action to the delete the associated node","Rule Object Select","Wed Jul 08 00:47:07 UTC 2026","passed","Wed Jul 08 00:47:07 UTC 2026","","","",""
"Test cases for TestResources_ListADGPOAffectedContainers","0","TestResources_ListADGPOAffectedContainers","","Wed Jul 08 00:41:56 UTC 2026","passed","Wed Jul 08 00:41:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADGPOAffectedContainers","TestResources_ListADGPOAffectedContainers"
"","61","should render a label and version number when expanded","MainNav","Wed Jul 08 00:45:35 UTC 2026","passed","Wed Jul 08 00:45:35 UTC 2026","","","",""
"Test cases for TestParsePreferHeaderWait","0","TestParsePreferHeaderWait","","Wed Jul 08 00:41:48 UTC 2026","passed","Wed Jul 08 00:41:48 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestParsePreferHeaderWait","TestParsePreferHeaderWait"
"Test cases for TestRegister","0","TestRegister","","Wed Jul 08 00:42:45 UTC 2026","passed","Wed Jul 08 00:42:45 UTC 2026","","Go Test","github.com/specterops/bloodhound/server/analysis/TestRegister","TestRegister"
"","138","enables returning a list of tags","the useAssetGroupTags utilities","Wed Jul 08 00:44:58 UTC 2026","passed","Wed Jul 08 00:44:58 UTC 2026","","","",""
"","309","should disable Cancel and Save buttons while isLoading is true","CreateUserDialog","Wed Jul 08 00:43:54 UTC 2026","passed","Wed Jul 08 00:43:55 UTC 2026","","","",""
"","44","returns when zone limit is reached","useTagLimits","Wed Jul 08 00:43:44 UTC 2026","passed","Wed Jul 08 00:43:44 UTC 2026","","","",""
"","811","should open save dialog on keyboard press alt+S","CypherSearch","Wed Jul 08 00:43:54 UTC 2026","passed","Wed Jul 08 00:43:55 UTC 2026","","","",""
"","1","handles environment with impactValue of 0","filterAndSearchEnvironments","Wed Jul 08 00:43:22 UTC 2026","passed","Wed Jul 08 00:43:22 UTC 2026","","edge cases","",""
"","188","displays extensions in a table when data is available","ActiveExtensionsCard","Wed Jul 08 00:43:24 UTC 2026","passed","Wed Jul 08 00:43:24 UTC 2026","","","",""
"","68","applies the given filters","useFinishedJobs","Wed Jul 08 00:45:48 UTC 2026","passed","Wed Jul 08 00:45:48 UTC 2026","","","",""
"Test cases for TestUnmarshalBool","1","TestUnmarshalBool","","Wed Jul 08 00:42:01 UTC 2026","passed","Wed Jul 08 00:42:01 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestUnmarshalBool","TestUnmarshalBool"
"Test cases for TestResources_GetEnterpriseCAEntityInfo","162","TestResources_GetEnterpriseCAEntityInfo","","Wed Jul 08 00:41:56 UTC 2026","passed","Wed Jul 08 00:41:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetEnterpriseCAEntityInfo","TestResources_GetEnterpriseCAEntityInfo"
"Test cases for TestManagementResource_SanitizeAndGetRoles","0","TestManagementResource_SanitizeAndGetRoles","","Wed Jul 08 00:42:45 UTC 2026","passed","Wed Jul 08 00:42:45 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_SanitizeAndGetRoles","TestManagementResource_SanitizeAndGetRoles"
"Test cases for TestManagementResource_OIDCLoginHandler","6","TestManagementResource_OIDCLoginHandler","","Wed Jul 08 00:42:45 UTC 2026","passed","Wed Jul 08 00:42:45 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_OIDCLoginHandler","TestManagementResource_OIDCLoginHandler"
"Test cases for TestIngestJobs_IsSortable","0","TestIngestJobs_IsSortable","","Wed Jul 08 00:42:02 UTC 2026","passed","Wed Jul 08 00:42:02 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestIngestJobs_IsSortable","TestIngestJobs_IsSortable"
"","76","should render oidc info provider","SSOProviderTable","Wed Jul 08 00:47:02 UTC 2026","passed","Wed Jul 08 00:47:02 UTC 2026","","","",""
"Test cases for Test_cacheQueryResult","0","Test_cacheQueryResult","","Wed Jul 08 00:42:02 UTC 2026","passed","Wed Jul 08 00:42:02 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/Test_cacheQueryResult","Test_cacheQueryResult"
"","15","makes no count request when neither a Tag or Rule is selected (tagId and ruleId are undefined from path params","useObjectCounts","Wed Jul 08 00:48:06 UTC 2026","passed","Wed Jul 08 00:48:06 UTC 2026","","","",""
"","218","sums nested section node counts","EntityInfoDataTableGraphed","Wed Jul 08 00:45:26 UTC 2026","passed","Wed Jul 08 00:45:26 UTC 2026","","Node count for nested table that counts all sections","",""
"","119","renders object information for an OpenGraph object","Selected Details Tab Content","Wed Jul 08 00:46:40 UTC 2026","passed","Wed Jul 08 00:46:41 UTC 2026","","","",""
"","213","Selecting an edge with a Computer target node that does not have haslaps enabled shows correct Windows Abuse text","EdgeInfoContent","Wed Jul 08 00:43:28 UTC 2026","passed","Wed Jul 08 00:43:28 UTC 2026","","","",""
"","17","fetches more data when scrolling within the default bottom threshold","useInfiniteScroll","Wed Jul 08 00:46:59 UTC 2026","passed","Wed Jul 08 00:46:59 UTC 2026","","","",""
"","348","does not display a “Disable query timeout” checkbox when timeout limit param config is enabled true","ExploreSearch interaction","Wed Jul 08 00:49:21 UTC 2026","passed","Wed Jul 08 00:49:21 UTC 2026","","","",""
"","1332","sets input text on date click","ManagedDatePicker - date validation","Wed Jul 08 00:46:08 UTC 2026","passed","Wed Jul 08 00:46:10 UTC 2026","","","",""
