"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestResources_DownloadCollectorByVersion","21","TestResources_DownloadCollectorByVersion","","Wed Mar 25 18:42:06 UTC 2026","passed","Wed Mar 25 18:42:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_DownloadCollectorByVersion","TestResources_DownloadCollectorByVersion"
"","1098","should render","ExploreSearch rendering per tab","Wed Mar 25 18:48:14 UTC 2026","passed","Wed Mar 25 18:48:15 UTC 2026","","","",""
"","416","should render","PasswordResetForm","Wed Mar 25 18:45:17 UTC 2026","passed","Wed Mar 25 18:45:17 UTC 2026","","","",""
"","1","returns a comma separated number when provided with a number > 999","numberFormatting","Wed Mar 25 18:45:38 UTC 2026","passed","Wed Mar 25 18:45:38 UTC 2026","","","",""
"Test cases for TestRateLimitMiddleware","0","TestRateLimitMiddleware","","Wed Mar 25 18:41:59 UTC 2026","passed","Wed Mar 25 18:41:59 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestRateLimitMiddleware","TestRateLimitMiddleware"
"","135","should fire Cancel once with false","ConfirmationDialog","Wed Mar 25 18:47:36 UTC 2026","passed","Wed Mar 25 18:47:36 UTC 2026","","","",""
"Test cases for TestMaybeSubmitNodeUpdate","7","TestMaybeSubmitNodeUpdate","","Wed Mar 25 18:42:12 UTC 2026","passed","Wed Mar 25 18:42:12 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/TestMaybeSubmitNodeUpdate","TestMaybeSubmitNodeUpdate"
"Test cases for TestParseGroupMiscData","1","TestParseGroupMiscData","","Wed Mar 25 18:42:21 UTC 2026","passed","Wed Mar 25 18:42:21 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/ein/TestParseGroupMiscData","TestParseGroupMiscData"
"","328","shows a loading state","AssetGroupMenuItem","Wed Mar 25 18:44:13 UTC 2026","passed","Wed Mar 25 18:44:13 UTC 2026","","","",""
"Test cases for TestManagementResource_SAMLCallbackRedirect","7","TestManagementResource_SAMLCallbackRedirect","","Wed Mar 25 18:42:39 UTC 2026","passed","Wed Mar 25 18:42:39 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_SAMLCallbackRedirect","TestManagementResource_SAMLCallbackRedirect"
"Test cases for TestResources_UpdateAssetGroupTag","5","TestResources_UpdateAssetGroupTag","","Wed Mar 25 18:42:06 UTC 2026","passed","Wed Mar 25 18:42:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateAssetGroupTag","TestResources_UpdateAssetGroupTag"
"Test cases for Test_ParseGraphSortParameters_InvalidSortColumn","0","Test_ParseGraphSortParameters_InvalidSortColumn","","Wed Mar 25 18:41:56 UTC 2026","passed","Wed Mar 25 18:41:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/Test_ParseGraphSortParameters_InvalidSortColumn","Test_ParseGraphSortParameters_InvalidSortColumn"
"","210","opens and closes the dialog with the cancel button","Tag Form","Wed Mar 25 18:43:11 UTC 2026","passed","Wed Mar 25 18:43:12 UTC 2026","","","",""
"","260","sets a secondary=id and searchType=pathfinding when primary is truethy","ContextMenu","Wed Mar 25 18:44:00 UTC 2026","passed","Wed Mar 25 18:44:00 UTC 2026","","","",""
"Test cases for TestTimeValueOrZero","0","TestTimeValueOrZero","","Wed Mar 25 18:42:08 UTC 2026","passed","Wed Mar 25 18:42:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestTimeValueOrZero","TestTimeValueOrZero"
"","126","should fire Confirm once with true","ConfirmationDialog","Wed Mar 25 18:47:36 UTC 2026","passed","Wed Mar 25 18:47:36 UTC 2026","","","",""
"TestCacheEntryDigester_DigestEndpoint_MatchByProperty tests the sorting and hashinglogic when MatchBy is set to MatchByProperty.","0","TestCacheEntryDigester_DigestEndpoint_MatchByProperty","","Wed Mar 25 18:42:12 UTC 2026","passed","Wed Mar 25 18:42:12 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/endpoint/TestCacheEntryDigester_DigestEndpoint_MatchByProperty","TestCacheEntryDigester_DigestEndpoint_MatchByProperty"
"","9","sets autoDisplayTable to false if query type is relationship","useExploreTableAutoDisplay","Wed Mar 25 18:46:45 UTC 2026","passed","Wed Mar 25 18:46:45 UTC 2026","","","",""
"Test cases for TestResources_ListADUserSQLAdminRights","2","TestResources_ListADUserSQLAdminRights","","Wed Mar 25 18:42:06 UTC 2026","passed","Wed Mar 25 18:42:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADUserSQLAdminRights","TestResources_ListADUserSQLAdminRights"
"","59","renders delete buttons for each extension","ActiveExtensionsCard","Wed Mar 25 18:43:27 UTC 2026","passed","Wed Mar 25 18:43:27 UTC 2026","","","",""
"","877","should render many sections with many navigation items","SubNav","Wed Mar 25 18:46:42 UTC 2026","passed","Wed Mar 25 18:46:43 UTC 2026","","","",""
"","461","shows success notification after successful deletion","ActiveExtensionsCard","Wed Mar 25 18:43:30 UTC 2026","passed","Wed Mar 25 18:43:31 UTC 2026","","","",""
"Test cases for TestManagementResource_ListAuthTokens_DBError","0","TestManagementResource_ListAuthTokens_DBError","","Wed Mar 25 18:42:31 UTC 2026","passed","Wed Mar 25 18:42:31 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListAuthTokens_DBError","TestManagementResource_ListAuthTokens_DBError"
"Test cases for TestTextUnmarshalInt64","0","TestTextUnmarshalInt64","","Wed Mar 25 18:42:08 UTC 2026","passed","Wed Mar 25 18:42:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestTextUnmarshalInt64","TestTextUnmarshalInt64"
"Test cases for TestMatches_FailureModel","0","TestMatches_FailureModel","","Wed Mar 25 18:42:09 UTC 2026","passed","Wed Mar 25 18:42:09 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestMatches_FailureModel","TestMatches_FailureModel"
"","201","renders a confirm dialg","ConfirmDeleteQueryDialog","Wed Mar 25 18:47:40 UTC 2026","passed","Wed Mar 25 18:47:40 UTC 2026","","","",""
"","8","removes multiple keys from state","useObjectState","Wed Mar 25 18:47:03 UTC 2026","passed","Wed Mar 25 18:47:03 UTC 2026","","","",""
"","179","Verify Vault Reader count is the count returned by All Readers","EntityInfoDataTable","Wed Mar 25 18:44:29 UTC 2026","passed","Wed Mar 25 18:44:29 UTC 2026","","Node count for Vault Readers nested table","",""
"Test cases for FuzzFoldr","0","FuzzFoldr","","Wed Mar 25 18:42:23 UTC 2026","passed","Wed Mar 25 18:42:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/slicesext/FuzzFoldr","FuzzFoldr"
"","8","when password is not expired no redirect occurs","AuthenticatedRoute","Wed Mar 25 18:48:43 UTC 2026","passed","Wed Mar 25 18:48:43 UTC 2026","","","",""
"Test cases for TestResources_UpdateSavedQuery_OwnPublicQuery_Success","0","TestResources_UpdateSavedQuery_OwnPublicQuery_Success","","Wed Mar 25 18:42:06 UTC 2026","passed","Wed Mar 25 18:42:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateSavedQuery_OwnPublicQuery_Success","TestResources_UpdateSavedQuery_OwnPublicQuery_Success"
"","245","on clicking switch shows modal and when clicking confirm closes it and switch changes to enabled","CitrixRDPConfiguration","Wed Mar 25 18:44:19 UTC 2026","passed","Wed Mar 25 18:44:19 UTC 2026","","Click on switch to enable","",""
"","423","displays a validation error","ManagedDatePicker - date validation","Wed Mar 25 18:45:27 UTC 2026","passed","Wed Mar 25 18:45:28 UTC 2026","","","",""
"","186","Close button click causes the callback function to be called","ExploreTable","Wed Mar 25 18:43:06 UTC 2026","passed","Wed Mar 25 18:43:07 UTC 2026","","","",""
"","1","takes updatedParams and current URLSearchParams and returns a function","searchParams","Wed Mar 25 18:46:14 UTC 2026","passed","Wed Mar 25 18:46:14 UTC 2026","","setSingleParamFactory","",""
"Test cases for TestSavedQueries_GetValidFilterPredicatesAsStrings","0","TestSavedQueries_GetValidFilterPredicatesAsStrings","","Wed Mar 25 18:42:09 UTC 2026","passed","Wed Mar 25 18:42:09 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestSavedQueries_GetValidFilterPredicatesAsStrings","TestSavedQueries_GetValidFilterPredicatesAsStrings"
"","263","should call the checkbox filter function when clicking on a checkbox input","Checkbox group","Wed Mar 25 18:47:32 UTC 2026","passed","Wed Mar 25 18:47:32 UTC 2026","","","",""
"Test cases for TestNewNodeNamePrefix","0","TestNewNodeNamePrefix","","Wed Mar 25 18:42:21 UTC 2026","passed","Wed Mar 25 18:42:21 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/ad/wellknown/TestNewNodeNamePrefix","TestNewNodeNamePrefix"
"","370","renders an edit form for the selected asset group when a user has graph write permissions","GroupManagement","Wed Mar 25 18:48:34 UTC 2026","passed","Wed Mar 25 18:48:34 UTC 2026","","","",""
"","1","floors DateTime objects to the nearest minute","floorToNearestMinute","Wed Mar 25 18:47:03 UTC 2026","passed","Wed Mar 25 18:47:03 UTC 2026","","","",""
"Test cases for TestResources_GetPathfindingResult","1","TestResources_GetPathfindingResult","","Wed Mar 25 18:42:06 UTC 2026","passed","Wed Mar 25 18:42:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetPathfindingResult","TestResources_GetPathfindingResult"
"Test cases for TestURLJoinPathEscapesSlashes","0","TestURLJoinPathEscapesSlashes","","Wed Mar 25 18:41:56 UTC 2026","passed","Wed Mar 25 18:41:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestURLJoinPathEscapesSlashes","TestURLJoinPathEscapesSlashes"
"","8","should handle special characters","HighlightedText","Wed Mar 25 18:47:01 UTC 2026","passed","Wed Mar 25 18:47:01 UTC 2026","","","",""
"Test cases for TestUnmarshalString","0","TestUnmarshalString","","Wed Mar 25 18:42:08 UTC 2026","passed","Wed Mar 25 18:42:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestUnmarshalString","TestUnmarshalString"
"","9","does not request finished jobs if lacking permission","useFinishedJobs","Wed Mar 25 18:45:10 UTC 2026","passed","Wed Mar 25 18:45:10 UTC 2026","","","",""
"","320","sets a primarySearch=id and searchType=node when secondarySearch is falsey","ContextMenu","Wed Mar 25 18:43:59 UTC 2026","passed","Wed Mar 25 18:43:59 UTC 2026","","","",""
"","193","removes a node from an asset group tag","AssetGroupMenuItem","Wed Mar 25 18:44:14 UTC 2026","passed","Wed Mar 25 18:44:14 UTC 2026","","","",""
"","8","should render when search string matches text entirely","HighlightedText","Wed Mar 25 18:47:01 UTC 2026","passed","Wed Mar 25 18:47:01 UTC 2026","","","",""
"Test cases for TestResources_ShareSavedQueriesPermissions_SavingPermissionsErrors","0","TestResources_ShareSavedQueriesPermissions_SavingPermissionsErrors","","Wed Mar 25 18:42:06 UTC 2026","passed","Wed Mar 25 18:42:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ShareSavedQueriesPermissions_SavingPermissionsErrors","TestResources_ShareSavedQueriesPermissions_SavingPermissionsErrors"
"Test cases for TestWriteTimeWindowedResponse","0","TestWriteTimeWindowedResponse","","Wed Mar 25 18:41:56 UTC 2026","passed","Wed Mar 25 18:41:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestWriteTimeWindowedResponse","TestWriteTimeWindowedResponse"
"Test cases for TestResources_StartIngestJob","102","TestResources_StartIngestJob","","Wed Mar 25 18:42:06 UTC 2026","passed","Wed Mar 25 18:42:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_StartIngestJob","TestResources_StartIngestJob"
"Test cases for TestResources_GetPermissionsForSavedQuery","53","TestResources_GetPermissionsForSavedQuery","","Wed Mar 25 18:42:06 UTC 2026","passed","Wed Mar 25 18:42:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetPermissionsForSavedQuery","TestResources_GetPermissionsForSavedQuery"
"","885","displays validation error messages when password does not match confirmation","PasswordDialog","Wed Mar 25 18:43:35 UTC 2026","passed","Wed Mar 25 18:43:36 UTC 2026","","","",""
"Test cases for TestResources_ListExtensions","79","TestResources_ListExtensions","","Wed Mar 25 18:42:06 UTC 2026","passed","Wed Mar 25 18:42:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListExtensions","TestResources_ListExtensions"
"","108","should display the logged in user's full name","UserProfile","Wed Mar 25 18:44:28 UTC 2026","passed","Wed Mar 25 18:44:28 UTC 2026","","","",""
"","9","adds expected text alignment class depending on the textAlign prop","ColumnHeaders","Wed Mar 25 18:45:33 UTC 2026","passed","Wed Mar 25 18:45:33 UTC 2026","","BaseColumnHeader","",""
"","0","returns paramValue as EnvironmentAggregation for unknown values (custom types)","useEnvironmentParams","Wed Mar 25 18:47:46 UTC 2026","passed","Wed Mar 25 18:47:46 UTC 2026","","parseEnvironmentAggregation","",""
"Test cases for TestFoldr","1","TestFoldr","","Wed Mar 25 18:42:23 UTC 2026","passed","Wed Mar 25 18:42:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/slicesext/TestFoldr","TestFoldr"
"Test cases for TestResources_CreateSavedQuery_DuplicateName","0","TestResources_CreateSavedQuery_DuplicateName","","Wed Mar 25 18:42:06 UTC 2026","passed","Wed Mar 25 18:42:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_CreateSavedQuery_DuplicateName","TestResources_CreateSavedQuery_DuplicateName"
"","0","The node radius is adjusted to take into account the current camera zoom ratio","getNodeRadius","Wed Mar 25 18:48:46 UTC 2026","passed","Wed Mar 25 18:48:46 UTC 2026","","","",""
"","1724","renders correct search elements after keypresses","GraphView","Wed Mar 25 18:48:36 UTC 2026","passed","Wed Mar 25 18:48:37 UTC 2026","","","",""
"Test cases for TestFloatFrom","0","TestFloatFrom","","Wed Mar 25 18:42:08 UTC 2026","passed","Wed Mar 25 18:42:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestFloatFrom","TestFloatFrom"
"","54","renders GraphButton with correct text","GraphControls","Wed Mar 25 18:43:50 UTC 2026","passed","Wed Mar 25 18:43:50 UTC 2026","","Searching current results","",""
"","128","should display the logged in user's role","UserProfile","Wed Mar 25 18:44:28 UTC 2026","passed","Wed Mar 25 18:44:29 UTC 2026","","","",""
"","789","calls the passed in cancel handler when clicking the Cancel button","Glyph Select Dialog","Wed Mar 25 18:47:23 UTC 2026","passed","Wed Mar 25 18:47:24 UTC 2026","","","",""
"","1","calculates skip correctly for pageParam > 1","createHistoryParams","Wed Mar 25 18:46:49 UTC 2026","passed","Wed Mar 25 18:46:49 UTC 2026","","","",""
"Test cases for TestResources_ListAuditLogs_PredicateMismatchWithColumn","0","TestResources_ListAuditLogs_PredicateMismatchWithColumn","","Wed Mar 25 18:42:06 UTC 2026","passed","Wed Mar 25 18:42:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAuditLogs_PredicateMismatchWithColumn","TestResources_ListAuditLogs_PredicateMismatchWithColumn"
"","0","returns false if value is 'array'","searchParams","Wed Mar 25 18:46:14 UTC 2026","passed","Wed Mar 25 18:46:14 UTC 2026","","isEmptyParam","",""
"","7","should recognize active directory properties","validating a node property against the shared generated schema","Wed Mar 25 18:44:12 UTC 2026","passed","Wed Mar 25 18:44:12 UTC 2026","","","",""
"","0","Empty input is provided","Parsing the debounced input for type and keyword values","Wed Mar 25 18:45:42 UTC 2026","passed","Wed Mar 25 18:45:42 UTC 2026","","","",""
"","660","should display all available roles","CreateUserDialog","Wed Mar 25 18:43:39 UTC 2026","passed","Wed Mar 25 18:43:40 UTC 2026","","","",""
"","916","opens a submenu when user hovers over `Copy`","ContextMenu","Wed Mar 25 18:48:25 UTC 2026","passed","Wed Mar 25 18:48:26 UTC 2026","","","",""
"","7","constructs correct URLSearchParams with all filters","createHistoryParams","Wed Mar 25 18:46:49 UTC 2026","passed","Wed Mar 25 18:46:49 UTC 2026","","","",""
"Test cases for TestGetAzureDataQualityStats_Success","0","TestGetAzureDataQualityStats_Success","","Wed Mar 25 18:42:06 UTC 2026","passed","Wed Mar 25 18:42:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestGetAzureDataQualityStats_Success","TestGetAzureDataQualityStats_Success"
"","1","combines all filter types","filterAndSearchEnvironments","Wed Mar 25 18:43:21 UTC 2026","passed","Wed Mar 25 18:43:21 UTC 2026","","combined filters","",""
"","224","should display ""Create Token"" button","UserTokenManagementDialog","Wed Mar 25 18:44:06 UTC 2026","passed","Wed Mar 25 18:44:06 UTC 2026","","","",""
"","158","passes check if the user has a required permission","usePermissions","Wed Mar 25 18:44:23 UTC 2026","passed","Wed Mar 25 18:44:23 UTC 2026","","","",""
"Test cases for Test_ValidateGraph","10","Test_ValidateGraph","","Wed Mar 25 18:42:13 UTC 2026","passed","Wed Mar 25 18:42:14 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/upload/Test_ValidateGraph","Test_ValidateGraph"
"","582","should render","ExploreTable","Wed Mar 25 18:43:02 UTC 2026","passed","Wed Mar 25 18:43:03 UTC 2026","","","",""
"","60","composes search params from the search prop and use them in the link","AppLink","Wed Mar 25 18:46:00 UTC 2026","passed","Wed Mar 25 18:46:00 UTC 2026","","","",""
"Test cases for TestSignRequestTeeFailure","0","TestSignRequestTeeFailure","","Wed Mar 25 18:41:55 UTC 2026","passed","Wed Mar 25 18:41:55 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestSignRequestTeeFailure","TestSignRequestTeeFailure"
"Test cases for TestDomainSelectors_GetFilterableColumns","0","TestDomainSelectors_GetFilterableColumns","","Wed Mar 25 18:42:09 UTC 2026","passed","Wed Mar 25 18:42:09 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestDomainSelectors_GetFilterableColumns","TestDomainSelectors_GetFilterableColumns"
"Test cases for TestResources_UpdateSavedQuery_NotAUserAuth","0","TestResources_UpdateSavedQuery_NotAUserAuth","","Wed Mar 25 18:42:06 UTC 2026","passed","Wed Mar 25 18:42:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateSavedQuery_NotAUserAuth","TestResources_UpdateSavedQuery_NotAUserAuth"
"","16","does not call onSort when disable=true","ColumnHeaders","Wed Mar 25 18:45:34 UTC 2026","passed","Wed Mar 25 18:45:34 UTC 2026","","SortableHeader","",""
"","1","returns a function that can set arrays query params removes previous values set to that array query param","searchParams","Wed Mar 25 18:46:14 UTC 2026","passed","Wed Mar 25 18:46:14 UTC 2026","","setSingleParamFactory","",""
"","18","dedupes edges before adding them to the graph","Explore utils","Wed Mar 25 18:48:27 UTC 2026","passed","Wed Mar 25 18:48:27 UTC 2026","","initGraph","",""
"","110","should display the logged in user's email address","UserProfile","Wed Mar 25 18:44:28 UTC 2026","passed","Wed Mar 25 18:44:28 UTC 2026","","","",""
"","64","renders Tier Zero text by default when no Zone Selector is available and on a Zone page","TagSelector","Wed Mar 25 18:45:59 UTC 2026","passed","Wed Mar 25 18:45:59 UTC 2026","","","",""
"","874","renders group and tenant dropdown selectors","GroupManagement","Wed Mar 25 18:48:32 UTC 2026","passed","Wed Mar 25 18:48:33 UTC 2026","","","",""
"","0","abbreviates thousands, millions, billions, trillions as expected","numberFormatting","Wed Mar 25 18:45:38 UTC 2026","passed","Wed Mar 25 18:45:38 UTC 2026","","","",""
"Test cases for TestOpenGraphSchemaService_GetEnvironmentKindsAndEnvironmentExtensionDisplayNames","4","TestOpenGraphSchemaService_GetEnvironmentKindsAndEnvironmentExtensionDisplayNames","","Wed Mar 25 18:42:13 UTC 2026","passed","Wed Mar 25 18:42:13 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/opengraphschema/TestOpenGraphSchemaService_GetEnvironmentKindsAndEnvironmentExtensionDisplayNames","TestOpenGraphSchemaService_GetEnvironmentKindsAndEnvironmentExtensionDisplayNames"
"","5","renders without label when label is empty string","StatusIndicator","Wed Mar 25 18:47:39 UTC 2026","passed","Wed Mar 25 18:47:39 UTC 2026","","","",""
"Test cases for TestResources_ListAssetGroupMembers","14","TestResources_ListAssetGroupMembers","","Wed Mar 25 18:42:06 UTC 2026","passed","Wed Mar 25 18:42:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAssetGroupMembers","TestResources_ListAssetGroupMembers"
"Test cases for TestAssetGroupMembers_SortBy","0","TestAssetGroupMembers_SortBy","","Wed Mar 25 18:41:55 UTC 2026","passed","Wed Mar 25 18:41:55 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestAssetGroupMembers_SortBy","TestAssetGroupMembers_SortBy"
"","0","should compute coordinates along a quadratic bezier curve for a given t value","bezier","Wed Mar 25 18:48:38 UTC 2026","passed","Wed Mar 25 18:48:38 UTC 2026","","","",""
"","252","shows some checked boxes","SourceKindsCheckboxes","Wed Mar 25 18:45:02 UTC 2026","passed","Wed Mar 25 18:45:02 UTC 2026","","","",""
"Test cases for TestServeHTTP_Success","0","TestServeHTTP_Success","","Wed Mar 25 18:41:59 UTC 2026","passed","Wed Mar 25 18:41:59 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestServeHTTP_Success","TestServeHTTP_Success"
"","1868","hides the password field and removes the requirement when logged in with SSO","Users","Wed Mar 25 18:44:54 UTC 2026","passed","Wed Mar 25 18:44:56 UTC 2026","","","",""
"","7","adds new key to state","useObjectState","Wed Mar 25 18:47:03 UTC 2026","passed","Wed Mar 25 18:47:03 UTC 2026","","","",""
"Test cases for TestResources_ListPublishedToCAs","0","TestResources_ListPublishedToCAs","","Wed Mar 25 18:42:06 UTC 2026","passed","Wed Mar 25 18:42:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListPublishedToCAs","TestResources_ListPublishedToCAs"
"Test cases for TestResources_ListAuditLogs_InvalidColumn","0","TestResources_ListAuditLogs_InvalidColumn","","Wed Mar 25 18:42:06 UTC 2026","passed","Wed Mar 25 18:42:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAuditLogs_InvalidColumn","TestResources_ListAuditLogs_InvalidColumn"
"Test cases for TestIsErrorResponse","0","TestIsErrorResponse","","Wed Mar 25 18:41:56 UTC 2026","passed","Wed Mar 25 18:41:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestIsErrorResponse","TestIsErrorResponse"
"","437","disables the delete button and all checkboxes if the user lacks permission","DatabaseManagement","Wed Mar 25 18:48:24 UTC 2026","passed","Wed Mar 25 18:48:24 UTC 2026","","","",""
"Test cases for TestRequestWaitDuration","0","TestRequestWaitDuration","","Wed Mar 25 18:41:59 UTC 2026","passed","Wed Mar 25 18:41:59 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestRequestWaitDuration","TestRequestWaitDuration"
"Test cases for TestLoginResource_Logout","10","TestLoginResource_Logout","","Wed Mar 25 18:42:39 UTC 2026","passed","Wed Mar 25 18:42:39 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestLoginResource_Logout","TestLoginResource_Logout"
