"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","453","clear validation error on input","ManagedDatePicker - date validation","Tue Jul 21 00:45:22 UTC 2026","passed","Tue Jul 21 00:45:22 UTC 2026","","","",""
"","9","live regions have aria-atomic set to true","AnnouncementProvider","Tue Jul 21 00:45:28 UTC 2026","passed","Tue Jul 21 00:45:28 UTC 2026","","","",""
"","0","filters by active-directory platform","filterAndSearchEnvironments","Tue Jul 21 00:43:13 UTC 2026","passed","Tue Jul 21 00:43:13 UTC 2026","","platform filters","",""
"Test cases for TestHandleDatabaseErrorNotFound","0","TestHandleDatabaseErrorNotFound","","Tue Jul 21 00:41:54 UTC 2026","passed","Tue Jul 21 00:41:54 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestHandleDatabaseErrorNotFound","TestHandleDatabaseErrorNotFound"
"","82","should call onCancel when return to login button clicked","OneTimePasscodeForm","Tue Jul 21 00:46:35 UTC 2026","passed","Tue Jul 21 00:46:35 UTC 2026","","","",""
"","324","disables confirm button until extension name is typed correctly","ActiveExtensionsCard","Tue Jul 21 00:43:20 UTC 2026","passed","Tue Jul 21 00:43:20 UTC 2026","","","",""
"Test cases for TestResources_ListADUserSQLAdminRights","2","TestResources_ListADUserSQLAdminRights","","Tue Jul 21 00:42:05 UTC 2026","passed","Tue Jul 21 00:42:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADUserSQLAdminRights","TestResources_ListADUserSQLAdminRights"
"","963","opens a submenu when user hovers over `Copy`","ContextMenu","Tue Jul 21 00:47:55 UTC 2026","passed","Tue Jul 21 00:47:55 UTC 2026","","","",""
"","564","should call onSubmit with email address and password when login button clicked","LoginForm","Tue Jul 21 00:46:41 UTC 2026","passed","Tue Jul 21 00:46:42 UTC 2026","","","",""
"","107","calls exportToJson util when valid non a empty object is passed as the jsonData prop","GraphControls","Tue Jul 21 00:43:19 UTC 2026","passed","Tue Jul 21 00:43:19 UTC 2026","","Exporting json","",""
"","2","rounds down fractional minutes/days","getSimpleDuration","Tue Jul 21 00:46:39 UTC 2026","passed","Tue Jul 21 00:46:39 UTC 2026","","","",""
"Test cases for TestIngestControl_DisableIngestFileRetention","18","TestIngestControl_DisableIngestFileRetention","","Tue Jul 21 00:41:58 UTC 2026","passed","Tue Jul 21 00:41:58 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/tools/TestIngestControl_DisableIngestFileRetention","TestIngestControl_DisableIngestFileRetention"
"","0","should handle an undefined entity","Evaluating the entity display name from a given entity","Tue Jul 21 00:44:33 UTC 2026","passed","Tue Jul 21 00:44:33 UTC 2026","","","",""
"Test cases for TestResources_GetAssetGroupMemberCount_IDMalformed","0","TestResources_GetAssetGroupMemberCount_IDMalformed","","Tue Jul 21 00:42:05 UTC 2026","passed","Tue Jul 21 00:42:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetAssetGroupMemberCount_IDMalformed","TestResources_GetAssetGroupMemberCount_IDMalformed"
"Test cases for TestCache_NewCache","0","TestCache_NewCache","","Tue Jul 21 00:42:22 UTC 2026","passed","Tue Jul 21 00:42:22 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/cache/TestCache_NewCache","TestCache_NewCache"
"","216","should disable Cancel and Save buttons while isLoading is true","CreateUserDialog","Tue Jul 21 00:43:44 UTC 2026","passed","Tue Jul 21 00:43:44 UTC 2026","","","",""
"","1","should include a tag with only the matching operations when the path matches","opsFilter","Tue Jul 21 00:46:25 UTC 2026","passed","Tue Jul 21 00:46:25 UTC 2026","","","",""
"","197","calls onConfirm when confirm button clicked","EarlyAccessFeaturesWarningDialog","Tue Jul 21 00:48:15 UTC 2026","passed","Tue Jul 21 00:48:15 UTC 2026","","","",""
"","206","should call the checkbox filter function when clicking on a checkbox input","Checkbox group","Tue Jul 21 00:47:02 UTC 2026","passed","Tue Jul 21 00:47:02 UTC 2026","","","",""
"","0","returns disabled config when any required param is falsey","useExploreGraph","Tue Jul 21 00:44:10 UTC 2026","passed","Tue Jul 21 00:44:10 UTC 2026","relationship search queries","exploreGraphQueryFactory","",""
"","80","renders the selected query in the cypher editor when editing a query that differs from the active cypher search","SaveQueryDialog","Tue Jul 21 00:42:58 UTC 2026","passed","Tue Jul 21 00:42:58 UTC 2026","","","",""
"","477","switches Rule tab to active/selected when clicked","Selected Details Tabs","Tue Jul 21 00:45:02 UTC 2026","passed","Tue Jul 21 00:45:03 UTC 2026","","Selected Details Tabs - Click Interactions","",""
"","677","should hide Environmental Targeted Access Control panel when showEnvironmentAccessControls prop is true and power user role is selected","CreateUserForm","Tue Jul 21 00:43:26 UTC 2026","passed","Tue Jul 21 00:43:27 UTC 2026","","","",""
"Test cases for TestManagementResource_UpdateUser_Success","956","TestManagementResource_UpdateUser_Success","","Tue Jul 21 00:42:28 UTC 2026","passed","Tue Jul 21 00:42:29 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_UpdateUser_Success","TestManagementResource_UpdateUser_Success"
"","0","returns true if value is null","searchParams","Tue Jul 21 00:45:59 UTC 2026","passed","Tue Jul 21 00:45:59 UTC 2026","","isEmptyParam","",""
"Test cases for TestMergedFS_Open","0","TestMergedFS_Open","","Tue Jul 21 00:42:10 UTC 2026","passed","Tue Jul 21 00:42:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/migration/TestMergedFS_Open","TestMergedFS_Open"
"Test cases for TestResources_CreateSavedQuery_CreateFailure","0","TestResources_CreateSavedQuery_CreateFailure","","Tue Jul 21 00:42:05 UTC 2026","passed","Tue Jul 21 00:42:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_CreateSavedQuery_CreateFailure","TestResources_CreateSavedQuery_CreateFailure"
"Test cases for TestStore_Stat","6","TestStore_Stat","","Tue Jul 21 00:42:28 UTC 2026","passed","Tue Jul 21 00:42:28 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/storage/TestStore_Stat","TestStore_Stat"
"Test cases for TestAssetGroupSelectorSpec_Validate","1","TestAssetGroupSelectorSpec_Validate","","Tue Jul 21 00:42:10 UTC 2026","passed","Tue Jul 21 00:42:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestAssetGroupSelectorSpec_Validate","TestAssetGroupSelectorSpec_Validate"
"","1245","should render","EdgeInfoHeader","Tue Jul 21 00:46:05 UTC 2026","passed","Tue Jul 21 00:46:06 UTC 2026","","","",""
"","0","returns paramValue as EnvironmentAggregation if paramValue is all","useEnvironmentParams","Tue Jul 21 00:47:18 UTC 2026","passed","Tue Jul 21 00:47:18 UTC 2026","","parseEnvironmentAggregation","",""
"","1118","should render","EntityInfoHeader","Tue Jul 21 00:45:50 UTC 2026","passed","Tue Jul 21 00:45:51 UTC 2026","","","",""
"Test cases for TestTracker_HasEdge_NilVsEmptyProperties","0","TestTracker_HasEdge_NilVsEmptyProperties","","Tue Jul 21 00:42:21 UTC 2026","passed","Tue Jul 21 00:42:21 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/post/TestTracker_HasEdge_NilVsEmptyProperties","TestTracker_HasEdge_NilVsEmptyProperties"
"","59","fetches relationship data when itemId has the rel_ prefix","useGraphItem","Tue Jul 21 00:45:04 UTC 2026","passed","Tue Jul 21 00:45:04 UTC 2026","","","",""
"","216","should fire ""onClose"" once","UserTokenManagementDialog","Tue Jul 21 00:44:30 UTC 2026","passed","Tue Jul 21 00:44:30 UTC 2026","","when user clicks ""Close"" button","",""
"Test cases for TestNewDefaultConfig","0","TestNewDefaultConfig","","Tue Jul 21 00:42:06 UTC 2026","passed","Tue Jul 21 00:42:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/config/TestNewDefaultConfig","TestNewDefaultConfig"
"","64","displays an error message while fetching fails","ActiveExtensionsCard","Tue Jul 21 00:43:17 UTC 2026","passed","Tue Jul 21 00:43:17 UTC 2026","","","",""
"Test cases for TestIngestDNRelationship","0","TestIngestDNRelationship","","Tue Jul 21 00:42:15 UTC 2026","passed","Tue Jul 21 00:42:15 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/TestIngestDNRelationship","TestIngestDNRelationship"
"","588","handles adding to tier zero asset group","AssetGroupMenuItem","Tue Jul 21 00:47:39 UTC 2026","passed","Tue Jul 21 00:47:39 UTC 2026","","adding to an asset group","",""
"Test cases for TestHandlers_GetRole","0","TestHandlers_GetRole","","Tue Jul 21 00:42:40 UTC 2026","passed","Tue Jul 21 00:42:40 UTC 2026","","Go Test","github.com/specterops/bloodhound/server/identity/internal/handlers/TestHandlers_GetRole","TestHandlers_GetRole"
"Test cases for TestRegister","0","TestRegister","","Tue Jul 21 00:42:36 UTC 2026","passed","Tue Jul 21 00:42:36 UTC 2026","","Go Test","github.com/specterops/bloodhound/server/featureflags/internal/routes/TestRegister","TestRegister"
"","1","should compute coordinates along a quadratic bezier curve for a given t value","bezier","Tue Jul 21 00:48:02 UTC 2026","passed","Tue Jul 21 00:48:02 UTC 2026","","","",""
"","6","does not render when selector data is not defined","Delete Selector Button rendering","Tue Jul 21 00:46:59 UTC 2026","passed","Tue Jul 21 00:46:59 UTC 2026","","","",""
"","0","passes ruleType through optionalParams with empty object","handleError","Tue Jul 21 00:44:12 UTC 2026","passed","Tue Jul 21 00:44:12 UTC 2026","","","",""
"","0","returns false if arrays have different elements","areArraysSimilar","Tue Jul 21 00:46:57 UTC 2026","passed","Tue Jul 21 00:46:57 UTC 2026","","","",""
"","230","renders an error message without throwing a TypeError","EntityInfoCollapsibleSection","Tue Jul 21 00:46:49 UTC 2026","passed","Tue Jul 21 00:46:49 UTC 2026","","","",""
"Test cases for TestRequireAllEnvironmentAccessMiddleware","0","TestRequireAllEnvironmentAccessMiddleware","","Tue Jul 21 00:41:57 UTC 2026","passed","Tue Jul 21 00:41:57 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestRequireAllEnvironmentAccessMiddleware","TestRequireAllEnvironmentAccessMiddleware"
"","3","returns paramValue if it is one of the expected values","useExploreParams","Tue Jul 21 00:47:24 UTC 2026","passed","Tue Jul 21 00:47:24 UTC 2026","","parseSearchType","",""
"Test cases for TestIntSetValid","0","TestIntSetValid","","Tue Jul 21 00:42:10 UTC 2026","passed","Tue Jul 21 00:42:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestIntSetValid","TestIntSetValid"
"Test cases for TestInvalidValueError","0","TestInvalidValueError","","Tue Jul 21 00:42:22 UTC 2026","passed","Tue Jul 21 00:42:22 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/cache/TestInvalidValueError","TestInvalidValueError"
"","264","on clicking switch shows modal and when clicking cancel closes it and switch stays disabled","CitrixRDPConfiguration","Tue Jul 21 00:44:44 UTC 2026","passed","Tue Jul 21 00:44:45 UTC 2026","","Click on switch to enable","",""
"","192","should display filter dropwdowns","CommonSearches","Tue Jul 21 00:44:38 UTC 2026","passed","Tue Jul 21 00:44:38 UTC 2026","","","",""
"Test cases for TestResources_GetAZEntityInformation","79","TestResources_GetAZEntityInformation","","Tue Jul 21 00:42:05 UTC 2026","passed","Tue Jul 21 00:42:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetAZEntityInformation","TestResources_GetAZEntityInformation"
"Test cases for TestMatches_FailureStatus","0","TestMatches_FailureStatus","","Tue Jul 21 00:42:10 UTC 2026","passed","Tue Jul 21 00:42:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestMatches_FailureStatus","TestMatches_FailureStatus"
"Test cases for TestWriteAndValidateJSON","2","TestWriteAndValidateJSON","","Tue Jul 21 00:42:16 UTC 2026","passed","Tue Jul 21 00:42:16 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/upload/TestWriteAndValidateJSON","TestWriteAndValidateJSON"
"","20","returns active-directory environmentInfo when environmentAggregation param is active-directory","useAvailableEnvironments","Tue Jul 21 00:45:13 UTC 2026","passed","Tue Jul 21 00:45:13 UTC 2026","","useSelectedEnvironment","",""
"Test cases for TestResources_UpdateSavedQuery_QueryBelongsToAnotherUser","0","TestResources_UpdateSavedQuery_QueryBelongsToAnotherUser","","Tue Jul 21 00:42:05 UTC 2026","passed","Tue Jul 21 00:42:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateSavedQuery_QueryBelongsToAnotherUser","TestResources_UpdateSavedQuery_QueryBelongsToAnotherUser"
"Test cases for Test_NewSpec","0","Test_NewSpec","","Tue Jul 21 00:42:22 UTC 2026","passed","Tue Jul 21 00:42:22 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/lab/Test_NewSpec","Test_NewSpec"
"","20","renders correctly when an unexpected nodeType is passed","NodeIcon","Tue Jul 21 00:46:42 UTC 2026","passed","Tue Jul 21 00:46:42 UTC 2026","","","",""
"Test cases for TestTimeValueOrZero","0","TestTimeValueOrZero","","Tue Jul 21 00:42:10 UTC 2026","passed","Tue Jul 21 00:42:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestTimeValueOrZero","TestTimeValueOrZero"
"Test cases for TestService_CancelAnalysisRequest","0","TestService_CancelAnalysisRequest","","Tue Jul 21 00:42:32 UTC 2026","passed","Tue Jul 21 00:42:32 UTC 2026","","Go Test","github.com/specterops/bloodhound/server/analysis/internal/services/TestService_CancelAnalysisRequest","TestService_CancelAnalysisRequest"
"","46","displays security warning","Enable2FADialog","Tue Jul 21 00:46:09 UTC 2026","passed","Tue Jul 21 00:46:09 UTC 2026","","","",""
"Test cases for Test_ApplyTimeoutReduction","0","Test_ApplyTimeoutReduction","","Tue Jul 21 00:42:12 UTC 2026","passed","Tue Jul 21 00:42:12 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/Test_ApplyTimeoutReduction","Test_ApplyTimeoutReduction"
"","162","renders a graph view","GraphView","Tue Jul 21 00:47:39 UTC 2026","passed","Tue Jul 21 00:47:39 UTC 2026","","","",""
"Test cases for TestWriteCSV","0","TestWriteCSV","","Tue Jul 21 00:42:24 UTC 2026","passed","Tue Jul 21 00:42:24 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/responses/TestWriteCSV","TestWriteCSV"
"","2","does not put polite messages in the assertive region","AnnouncementProvider","Tue Jul 21 00:45:28 UTC 2026","passed","Tue Jul 21 00:45:28 UTC 2026","","","",""
"","303","should render","LoginForm","Tue Jul 21 00:46:41 UTC 2026","passed","Tue Jul 21 00:46:41 UTC 2026","","","",""
"","191","renders enabled Label, Rule and Object tabs","Selected Details Tabs","Tue Jul 21 00:45:03 UTC 2026","passed","Tue Jul 21 00:45:04 UTC 2026","","Selected Details Tabs - Params present","",""
"","0","fails for password without lowercase letters","testPassword","Tue Jul 21 00:47:17 UTC 2026","passed","Tue Jul 21 00:47:17 UTC 2026","","","",""
"Test cases for TestVersion_GreaterThan","0","TestVersion_GreaterThan","","Tue Jul 21 00:42:20 UTC 2026","passed","Tue Jul 21 00:42:20 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/version/TestVersion_GreaterThan","TestVersion_GreaterThan"
"","11","should render when search string is in the middle of the text","HighlightedText","Tue Jul 21 00:46:37 UTC 2026","passed","Tue Jul 21 00:46:37 UTC 2026","","","",""
"Test cases for TestKeyEncoder_Key_Deterministic","0","TestKeyEncoder_Key_Deterministic","","Tue Jul 21 00:42:21 UTC 2026","passed","Tue Jul 21 00:42:21 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/post/TestKeyEncoder_Key_Deterministic","TestKeyEncoder_Key_Deterministic"
"","1","pwdlastset","Handling value formatting for Active Directory entity properties lastlogon, lastlogontimestamp, whencreated, and pwdlastset","Tue Jul 21 00:44:33 UTC 2026","passed","Tue Jul 21 00:44:33 UTC 2026","","","",""
"Test cases for TestResources_GetAssetGroupMemberCount_DBError","0","TestResources_GetAssetGroupMemberCount_DBError","","Tue Jul 21 00:42:05 UTC 2026","passed","Tue Jul 21 00:42:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetAssetGroupMemberCount_DBError","TestResources_GetAssetGroupMemberCount_DBError"
"","0","handles empty search string","filterAndSearchEnvironments","Tue Jul 21 00:43:13 UTC 2026","passed","Tue Jul 21 00:43:13 UTC 2026","","search filter","",""
"","0","propagates environment_kind_id for OpenGraph types","getOpenGraphEnvironmentInfoMap","Tue Jul 21 00:43:13 UTC 2026","passed","Tue Jul 21 00:43:13 UTC 2026","","","",""
"","81","when `selectedItem` is provided, the combobox displays the icon","icon rendering","Tue Jul 21 00:44:42 UTC 2026","passed","Tue Jul 21 00:44:42 UTC 2026","","","",""
"Test cases for TestParseGPOData","2","TestParseGPOData","","Tue Jul 21 00:42:22 UTC 2026","passed","Tue Jul 21 00:42:22 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/ein/TestParseGPOData","TestParseGPOData"
"","1541","should clear out the sso provider id from submission data when the authentication method is changed","UpdateUserDialog","Tue Jul 21 00:44:00 UTC 2026","passed","Tue Jul 21 00:44:02 UTC 2026","","","",""
"","108","calls onClick when toggle button clicked","EarlyAccessFeatureToggle","Tue Jul 21 00:48:08 UTC 2026","passed","Tue Jul 21 00:48:08 UTC 2026","","","",""
"Test cases for TestResources_DeleteSavedQuery_DeleteError","0","TestResources_DeleteSavedQuery_DeleteError","","Tue Jul 21 00:42:05 UTC 2026","passed","Tue Jul 21 00:42:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_DeleteSavedQuery_DeleteError","TestResources_DeleteSavedQuery_DeleteError"
"Test cases for TestCreateUser_Success","1066","TestCreateUser_Success","","Tue Jul 21 00:42:12 UTC 2026","passed","Tue Jul 21 00:42:13 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestCreateUser_Success","TestCreateUser_Success"
"","537","should render","ExploreTable","Tue Jul 21 00:42:52 UTC 2026","passed","Tue Jul 21 00:42:52 UTC 2026","","","",""
"","37","should display a badge when role based filtering is true and show filter banner is true","EntityInfoPanel","Tue Jul 21 00:46:28 UTC 2026","passed","Tue Jul 21 00:46:28 UTC 2026","","","",""
"","0","EXTENDED ROUNDING when thresholds are set: returns a comma separated number when provided with a number > 999","numberFormatting","Tue Jul 21 00:45:27 UTC 2026","passed","Tue Jul 21 00:45:27 UTC 2026","","","",""
"","206","calls the onReset prop when the crop button is clicked","GraphControls","Tue Jul 21 00:43:16 UTC 2026","passed","Tue Jul 21 00:43:16 UTC 2026","","Resetting graph","",""
"","214","should eventually display list of tokens","UserTokenManagementDialog","Tue Jul 21 00:44:30 UTC 2026","passed","Tue Jul 21 00:44:30 UTC 2026","","","",""
"Test cases for TestResources_ListAssetGroupMembersCount","1","TestResources_ListAssetGroupMembersCount","","Tue Jul 21 00:42:05 UTC 2026","passed","Tue Jul 21 00:42:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAssetGroupMembersCount","TestResources_ListAssetGroupMembersCount"
"Test cases for TestResources_ListAcceptedFileUploadTypes","0","TestResources_ListAcceptedFileUploadTypes","","Tue Jul 21 00:42:05 UTC 2026","passed","Tue Jul 21 00:42:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAcceptedFileUploadTypes","TestResources_ListAcceptedFileUploadTypes"
"","29","initializes with the given state","useObjectState","Tue Jul 21 00:46:38 UTC 2026","passed","Tue Jul 21 00:46:38 UTC 2026","","","",""
"","11","function should return 1 when first param is larger, no matter the data type","Compare function for explore table sort","Tue Jul 21 00:45:30 UTC 2026","passed","Tue Jul 21 00:45:30 UTC 2026","","","",""
"","1","runs a node search when the query param is set to ""node""","useExploreGraph","Tue Jul 21 00:44:10 UTC 2026","passed","Tue Jul 21 00:44:10 UTC 2026","","exploreGraphQueryFactory","",""
"Test cases for TestManagementResource_SSOLoginHandler","8","TestManagementResource_SSOLoginHandler","","Tue Jul 21 00:42:44 UTC 2026","passed","Tue Jul 21 00:42:44 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_SSOLoginHandler","TestManagementResource_SSOLoginHandler"
