"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","307","sets a primarySearch=id and searchType=node when secondarySearch is falsey","ContextMenu","Fri Mar 13 00:43:42 UTC 2026","passed","Fri Mar 13 00:43:43 UTC 2026","","","",""
"Test cases for TestResources_ListADComputerSQLAdmins","4","TestResources_ListADComputerSQLAdmins","","Fri Mar 13 00:41:50 UTC 2026","passed","Fri Mar 13 00:41:50 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADComputerSQLAdmins","TestResources_ListADComputerSQLAdmins"
"Test cases for TestHeaderMatches","0","TestHeaderMatches","","Fri Mar 13 00:42:13 UTC 2026","passed","Fri Mar 13 00:42:13 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/TestHeaderMatches","TestHeaderMatches"
"Test cases for TestFloatEqual","0","TestFloatEqual","","Fri Mar 13 00:41:56 UTC 2026","passed","Fri Mar 13 00:41:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestFloatEqual","TestFloatEqual"
"","3","Default label and sizing are used when graph of origin does not specify","copySigmaNodesToGraphlibGraph","Fri Mar 13 00:48:22 UTC 2026","passed","Fri Mar 13 00:48:22 UTC 2026","","","",""
"Test cases for Test_parseLatestVersion","1","Test_parseLatestVersion","","Fri Mar 13 00:42:20 UTC 2026","passed","Fri Mar 13 00:42:20 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/stbernard/git/Test_parseLatestVersion","Test_parseLatestVersion"
"Test cases for TestResources_ListADDomainDCSyncers","2","TestResources_ListADDomainDCSyncers","","Fri Mar 13 00:41:50 UTC 2026","passed","Fri Mar 13 00:41:50 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADDomainDCSyncers","TestResources_ListADDomainDCSyncers"
"","106","displays ! icon when one of the Affected Object calls fail","EntityInfoDataTableGraphed","Fri Mar 13 00:44:07 UTC 2026","passed","Fri Mar 13 00:44:07 UTC 2026","","Node count for nested table that counts all sections","",""
"","0","returns true if arrays are equal","areArraysSimilar","Fri Mar 13 00:47:01 UTC 2026","passed","Fri Mar 13 00:47:01 UTC 2026","","","",""
"","305","should render with the correct content","ConfirmUpdateQueryDialog","Fri Mar 13 00:47:00 UTC 2026","passed","Fri Mar 13 00:47:00 UTC 2026","","","",""
"Test cases for TestResources_UpdateSavedQuery_NotAUserAuth","0","TestResources_UpdateSavedQuery_NotAUserAuth","","Fri Mar 13 00:41:50 UTC 2026","passed","Fri Mar 13 00:41:50 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateSavedQuery_NotAUserAuth","TestResources_UpdateSavedQuery_NotAUserAuth"
"","720","calls onSave when valid form inputs are provided","PasswordDialog","Fri Mar 13 00:43:21 UTC 2026","passed","Fri Mar 13 00:43:22 UTC 2026","","","",""
"Test cases for TestManagementResource_SAMLLoginRedirect","5","TestManagementResource_SAMLLoginRedirect","","Fri Mar 13 00:42:21 UTC 2026","passed","Fri Mar 13 00:42:21 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_SAMLLoginRedirect","TestManagementResource_SAMLLoginRedirect"
"","581","should not call onSubmit when expired password is not supplied when reset password button clicked","PasswordResetForm","Fri Mar 13 00:44:54 UTC 2026","passed","Fri Mar 13 00:44:54 UTC 2026","","","",""
"Test cases for TestParseLimitQueryParameter_BadFormat","0","TestParseLimitQueryParameter_BadFormat","","Fri Mar 13 00:41:50 UTC 2026","passed","Fri Mar 13 00:41:50 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestParseLimitQueryParameter_BadFormat","TestParseLimitQueryParameter_BadFormat"
"Test cases for TestResources_DeleteSavedQuery_NotPublicQueryAndUserIsAdmin","0","TestResources_DeleteSavedQuery_NotPublicQueryAndUserIsAdmin","","Fri Mar 13 00:41:50 UTC 2026","passed","Fri Mar 13 00:41:50 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_DeleteSavedQuery_NotPublicQueryAndUserIsAdmin","TestResources_DeleteSavedQuery_NotPublicQueryAndUserIsAdmin"
"Test cases for TestResources_UpdateAssetGroupTagSelector","0","TestResources_UpdateAssetGroupTagSelector","","Fri Mar 13 00:41:50 UTC 2026","passed","Fri Mar 13 00:41:50 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateAssetGroupTagSelector","TestResources_UpdateAssetGroupTagSelector"
"Test cases for TestGetADDataQualityStats_Success","0","TestGetADDataQualityStats_Success","","Fri Mar 13 00:41:50 UTC 2026","passed","Fri Mar 13 00:41:50 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestGetADDataQualityStats_Success","TestGetADDataQualityStats_Success"
"Test cases for TestNewAuditLog_BadAuthContext","0","TestNewAuditLog_BadAuthContext","","Fri Mar 13 00:41:56 UTC 2026","passed","Fri Mar 13 00:41:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/TestNewAuditLog_BadAuthContext","TestNewAuditLog_BadAuthContext"
"","301","handles chevron click event","CommonSearches","Fri Mar 13 00:43:52 UTC 2026","passed","Fri Mar 13 00:43:52 UTC 2026","","","",""
"","1","filters by azure platform","filterAndSearchEnvironments","Fri Mar 13 00:43:04 UTC 2026","passed","Fri Mar 13 00:43:04 UTC 2026","","platform filters","",""
"Test cases for TestFloatFromPtr","1","TestFloatFromPtr","","Fri Mar 13 00:41:56 UTC 2026","passed","Fri Mar 13 00:41:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestFloatFromPtr","TestFloatFromPtr"
"Test cases for TestManagementResource_ListAuthTokens_DBError","1","TestManagementResource_ListAuthTokens_DBError","","Fri Mar 13 00:42:11 UTC 2026","passed","Fri Mar 13 00:42:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListAuthTokens_DBError","TestManagementResource_ListAuthTokens_DBError"
"","63","calls setSelected with correct data on click","NoteCell component","Fri Mar 13 00:46:03 UTC 2026","passed","Fri Mar 13 00:46:03 UTC 2026","","","",""
"","689","should call onSubmit when input is valid and Submit button is clicked","UpsertSAMLProviderForm","Fri Mar 13 00:46:11 UTC 2026","passed","Fri Mar 13 00:46:12 UTC 2026","","","",""
"","1","pwdlastset","Handling value formatting for Active Directory entity properties lastlogon, lastlogontimestamp, whencreated, and pwdlastset","Fri Mar 13 00:43:54 UTC 2026","passed","Fri Mar 13 00:43:54 UTC 2026","","","",""
"Test cases for TestRequiredValidator","0","TestRequiredValidator","","Fri Mar 13 00:42:14 UTC 2026","passed","Fri Mar 13 00:42:14 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/validation/TestRequiredValidator","TestRequiredValidator"
"Test cases for TestTextUnmarshalString","0","TestTextUnmarshalString","","Fri Mar 13 00:41:56 UTC 2026","passed","Fri Mar 13 00:41:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestTextUnmarshalString","TestTextUnmarshalString"
"Test cases for TestBuildSQLSort","0","TestBuildSQLSort","","Fri Mar 13 00:41:42 UTC 2026","passed","Fri Mar 13 00:41:42 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestBuildSQLSort","TestBuildSQLSort"
"","3","returns empty array when environments is empty","filterAndSearchEnvironments","Fri Mar 13 00:43:04 UTC 2026","passed","Fri Mar 13 00:43:04 UTC 2026","","with empty environments","",""
"","11","returns the remaining amount of labels available for creation","useTagLimits","Fri Mar 13 00:43:18 UTC 2026","passed","Fri Mar 13 00:43:18 UTC 2026","","","",""
"Test cases for TestResources_ListADEntityDCOMRights","2","TestResources_ListADEntityDCOMRights","","Fri Mar 13 00:41:50 UTC 2026","passed","Fri Mar 13 00:41:50 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADEntityDCOMRights","TestResources_ListADEntityDCOMRights"
"Test cases for TestManagementResource_ListPermissions_DBError","0","TestManagementResource_ListPermissions_DBError","","Fri Mar 13 00:41:55 UTC 2026","passed","Fri Mar 13 00:41:55 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListPermissions_DBError","TestManagementResource_ListPermissions_DBError"
"Test cases for TestFloatSetValid","0","TestFloatSetValid","","Fri Mar 13 00:41:56 UTC 2026","passed","Fri Mar 13 00:41:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestFloatSetValid","TestFloatSetValid"
"Test cases for TestConvertAzureRoleEligibilityScheduleInstanceToRel","0","TestConvertAzureRoleEligibilityScheduleInstanceToRel","","Fri Mar 13 00:42:19 UTC 2026","passed","Fri Mar 13 00:42:19 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/ein/TestConvertAzureRoleEligibilityScheduleInstanceToRel","TestConvertAzureRoleEligibilityScheduleInstanceToRel"
"Test cases for TestConvertContainerToNode_InheritanceHashes","0","TestConvertContainerToNode_InheritanceHashes","","Fri Mar 13 00:42:19 UTC 2026","passed","Fri Mar 13 00:42:19 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/ein/TestConvertContainerToNode_InheritanceHashes","TestConvertContainerToNode_InheritanceHashes"
"Test cases for TestParseSkipQueryParameter_BadFormat","0","TestParseSkipQueryParameter_BadFormat","","Fri Mar 13 00:41:50 UTC 2026","passed","Fri Mar 13 00:41:50 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestParseSkipQueryParameter_BadFormat","TestParseSkipQueryParameter_BadFormat"
"","316","should display correctly","ConfirmationDialog","Fri Mar 13 00:47:10 UTC 2026","passed","Fri Mar 13 00:47:10 UTC 2026","","","",""
"","235","should not display generate/revoke api tokens button","Api Keys","Fri Mar 13 00:45:59 UTC 2026","passed","Fri Mar 13 00:45:59 UTC 2026","","","",""
"","59","displays a warning when there is a problem fetching the list of collectors","DownloadCollectors","Fri Mar 13 00:47:52 UTC 2026","passed","Fri Mar 13 00:47:52 UTC 2026","","","",""
"","0","returns name uniqueness message for ""name must be unique""","getErrorMessage","Fri Mar 13 00:43:37 UTC 2026","passed","Fri Mar 13 00:43:37 UTC 2026","","","",""
"Test cases for TestManagementResource_DeleteUser_UserCannotSelfDelete","722","TestManagementResource_DeleteUser_UserCannotSelfDelete","","Fri Mar 13 00:42:06 UTC 2026","passed","Fri Mar 13 00:42:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_DeleteUser_UserCannotSelfDelete","TestManagementResource_DeleteUser_UserCannotSelfDelete"
"Test cases for TestRequestWaitDuration_Failure","0","TestRequestWaitDuration_Failure","","Fri Mar 13 00:41:44 UTC 2026","passed","Fri Mar 13 00:41:44 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestRequestWaitDuration_Failure","TestRequestWaitDuration_Failure"
"","147","should have a disabled continue button","TagToZoneLabelDialog","Fri Mar 13 00:45:19 UTC 2026","passed","Fri Mar 13 00:45:19 UTC 2026","","","",""
"","8","when password is expired and on password reset page, no redirect occurs","AuthenticatedRoute","Fri Mar 13 00:48:20 UTC 2026","passed","Fri Mar 13 00:48:20 UTC 2026","","","",""
"","1118","should render","ExploreSearch rendering per tab","Fri Mar 13 00:47:50 UTC 2026","passed","Fri Mar 13 00:47:51 UTC 2026","","","",""
"Test cases for TestResources_ListExtensions","112","TestResources_ListExtensions","","Fri Mar 13 00:41:50 UTC 2026","passed","Fri Mar 13 00:41:50 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListExtensions","TestResources_ListExtensions"
"","0","filters by low risk level","filterAndSearchEnvironments","Fri Mar 13 00:43:04 UTC 2026","passed","Fri Mar 13 00:43:04 UTC 2026","","risk filters","",""
"Test cases for TestAssetGroupMembers_Filter_NotEquals","0","TestAssetGroupMembers_Filter_NotEquals","","Fri Mar 13 00:41:42 UTC 2026","passed","Fri Mar 13 00:41:42 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestAssetGroupMembers_Filter_NotEquals","TestAssetGroupMembers_Filter_NotEquals"
"","134","Searching for existing node type returns node properties","useFetchEntityInfo","Fri Mar 13 00:44:57 UTC 2026","passed","Fri Mar 13 00:44:57 UTC 2026","","","",""
"Test cases for TestManagementResource_SSOCallbackHandler","12","TestManagementResource_SSOCallbackHandler","","Fri Mar 13 00:42:21 UTC 2026","passed","Fri Mar 13 00:42:21 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_SSOCallbackHandler","TestManagementResource_SSOCallbackHandler"
"Test cases for TestManagementResource_UpdateUser_IDMalformed","716","TestManagementResource_UpdateUser_IDMalformed","","Fri Mar 13 00:42:00 UTC 2026","passed","Fri Mar 13 00:42:01 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_UpdateUser_IDMalformed","TestManagementResource_UpdateUser_IDMalformed"
"","0","returns disabled if relationshipQueryItemId does not have a matching sourceId, edgeType, targetId","useExploreGraph","Fri Mar 13 00:44:41 UTC 2026","passed","Fri Mar 13 00:44:41 UTC 2026","composition search queries","exploreGraphQueryFactory","",""
"Test cases for TestStringFrom","0","TestStringFrom","","Fri Mar 13 00:41:56 UTC 2026","passed","Fri Mar 13 00:41:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestStringFrom","TestStringFrom"
"Test cases for TestCreateAssetGroupRequest_AuditData","0","TestCreateAssetGroupRequest_AuditData","","Fri Mar 13 00:41:50 UTC 2026","passed","Fri Mar 13 00:41:50 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestCreateAssetGroupRequest_AuditData","TestCreateAssetGroupRequest_AuditData"
"","1","does not add optional filters if not present","createHistoryParams","Fri Mar 13 00:46:23 UTC 2026","passed","Fri Mar 13 00:46:23 UTC 2026","","","",""
"","86","when session token or user are null, redirects to /login","AuthenticatedRoute","Fri Mar 13 00:48:20 UTC 2026","passed","Fri Mar 13 00:48:20 UTC 2026","","","",""
"","1","runs a node search when the query param is set to ""node""","useExploreGraph","Fri Mar 13 00:44:41 UTC 2026","passed","Fri Mar 13 00:44:41 UTC 2026","","exploreGraphQueryFactory","",""
"","36","should redirect to nested /file-ingest route if user navigates to /","Administration","Fri Mar 13 00:48:20 UTC 2026","passed","Fri Mar 13 00:48:20 UTC 2026","","","",""
"","10","returns null if paramValue is null","useEnvironmentParams","Fri Mar 13 00:47:20 UTC 2026","passed","Fri Mar 13 00:47:20 UTC 2026","","parseEnvironmentAggregation","",""
"","246","sums nested section node counts","EntityInfoDataTableGraphed","Fri Mar 13 00:44:07 UTC 2026","passed","Fri Mar 13 00:44:07 UTC 2026","","Node count for nested table that counts all sections","",""
"Test cases for TestQueries_GetEntityObjectIDFromRequestPath","0","TestQueries_GetEntityObjectIDFromRequestPath","","Fri Mar 13 00:42:00 UTC 2026","passed","Fri Mar 13 00:42:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/TestQueries_GetEntityObjectIDFromRequestPath","TestQueries_GetEntityObjectIDFromRequestPath"
"Test cases for TestTimeScanValue","0","TestTimeScanValue","","Fri Mar 13 00:41:56 UTC 2026","passed","Fri Mar 13 00:41:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestTimeScanValue","TestTimeScanValue"
"Test cases for TestManagementResource_CreateOIDCProvider","1","TestManagementResource_CreateOIDCProvider","","Fri Mar 13 00:42:21 UTC 2026","passed","Fri Mar 13 00:42:21 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_CreateOIDCProvider","TestManagementResource_CreateOIDCProvider"
"","637","adds node to asset group tag with confirmation","AssetGroupMenuItem","Fri Mar 13 00:43:51 UTC 2026","passed","Fri Mar 13 00:43:52 UTC 2026","","","",""
"Test cases for TestTypes_Scan_InvalidInput","0","TestTypes_Scan_InvalidInput","","Fri Mar 13 00:41:56 UTC 2026","passed","Fri Mar 13 00:41:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/TestTypes_Scan_InvalidInput","TestTypes_Scan_InvalidInput"
"","17","selector members refetches on envrionment change","the useAssetGroupTags utilities","Fri Mar 13 00:43:44 UTC 2026","passed","Fri Mar 13 00:43:44 UTC 2026","","","",""
"Test cases for TestResources_ListADEntityControllables","3","TestResources_ListADEntityControllables","","Fri Mar 13 00:41:50 UTC 2026","passed","Fri Mar 13 00:41:50 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADEntityControllables","TestResources_ListADEntityControllables"
"","1963","renders correct search elements after keypresses","GraphView","Fri Mar 13 00:48:12 UTC 2026","passed","Fri Mar 13 00:48:14 UTC 2026","","","",""
"","981","dark mode should persist between logging in and out","redux store","Fri Mar 13 00:48:26 UTC 2026","passed","Fri Mar 13 00:48:27 UTC 2026","","","",""
"","159","calls onSort when clicked with a tooltip","ColumnHeaders","Fri Mar 13 00:45:13 UTC 2026","passed","Fri Mar 13 00:45:14 UTC 2026","","SortableHeader with Tooltip","",""
"","75","disables the JSON button if the JSON is empty","GraphControls","Fri Mar 13 00:43:33 UTC 2026","passed","Fri Mar 13 00:43:34 UTC 2026","","Exporting json","",""
"","388","should display correctly","DeleteConfirmationDialog","Fri Mar 13 00:46:52 UTC 2026","passed","Fri Mar 13 00:46:52 UTC 2026","","","",""
"Test cases for TestResources_DeleteAssetGroupSelector","0","TestResources_DeleteAssetGroupSelector","","Fri Mar 13 00:41:50 UTC 2026","passed","Fri Mar 13 00:41:50 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_DeleteAssetGroupSelector","TestResources_DeleteAssetGroupSelector"
"Test cases for TestManagementResource_DeleteUser_UserNotFound","0","TestManagementResource_DeleteUser_UserNotFound","","Fri Mar 13 00:42:06 UTC 2026","passed","Fri Mar 13 00:42:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_DeleteUser_UserNotFound","TestManagementResource_DeleteUser_UserNotFound"
"Test cases for Test_parseRelationshipKindsParam","0","Test_parseRelationshipKindsParam","","Fri Mar 13 00:41:50 UTC 2026","passed","Fri Mar 13 00:41:50 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/Test_parseRelationshipKindsParam","Test_parseRelationshipKindsParam"
"Test cases for TestParseAGMembersFromNodes_MissingNodeProperties","1","TestParseAGMembersFromNodes_MissingNodeProperties","","Fri Mar 13 00:41:50 UTC 2026","passed","Fri Mar 13 00:41:50 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestParseAGMembersFromNodes_MissingNodeProperties","TestParseAGMembersFromNodes_MissingNodeProperties"
"","178","displays error if delete button is clicked when no checkbox is selected","DatabaseManagement","Fri Mar 13 00:48:00 UTC 2026","passed","Fri Mar 13 00:48:00 UTC 2026","","","",""
"Test cases for TestOpenGraphSchemaService_DeleteExtension","3","TestOpenGraphSchemaService_DeleteExtension","","Fri Mar 13 00:42:02 UTC 2026","passed","Fri Mar 13 00:42:02 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/opengraphschema/TestOpenGraphSchemaService_DeleteExtension","TestOpenGraphSchemaService_DeleteExtension"
"Test cases for TestResources_ListADDomainContainedGroups","0","TestResources_ListADDomainContainedGroups","","Fri Mar 13 00:41:50 UTC 2026","passed","Fri Mar 13 00:41:50 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADDomainContainedGroups","TestResources_ListADDomainContainedGroups"
"Test cases for TestResources_GetSavedQuery","69","TestResources_GetSavedQuery","","Fri Mar 13 00:41:50 UTC 2026","passed","Fri Mar 13 00:41:50 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetSavedQuery","TestResources_GetSavedQuery"
"Test cases for TestSetValuesFromEnv","5","TestSetValuesFromEnv","","Fri Mar 13 00:41:52 UTC 2026","passed","Fri Mar 13 00:41:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/config/TestSetValuesFromEnv","TestSetValuesFromEnv"
"","131","should call onLoginViaSAML when login via sso button clicked","LoginForm","Fri Mar 13 00:46:44 UTC 2026","passed","Fri Mar 13 00:46:44 UTC 2026","","","",""
"","14","shows hint by default","ManagedDatePicker - placeholders","Fri Mar 13 00:45:03 UTC 2026","passed","Fri Mar 13 00:45:03 UTC 2026","","","",""
"Test cases for TestAuditLogin_UserNotFound","0","TestAuditLogin_UserNotFound","","Fri Mar 13 00:41:42 UTC 2026","passed","Fri Mar 13 00:41:42 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestAuditLogin_UserNotFound","TestAuditLogin_UserNotFound"
"","5","returns a date string only if passed a string with a matching key","Formatting strings via formatPrimive","Fri Mar 13 00:43:54 UTC 2026","passed","Fri Mar 13 00:43:54 UTC 2026","","","",""
"","21","returns a comma separated number when provided with a number > 999","numberFormatting","Fri Mar 13 00:47:09 UTC 2026","passed","Fri Mar 13 00:47:09 UTC 2026","","","",""
"","206","displays a polite message when there are no user updatable features available","EarlyAccessFeatures","Fri Mar 13 00:48:12 UTC 2026","passed","Fri Mar 13 00:48:12 UTC 2026","","","",""
"Copyright 2021 The Go Authors. All rights reserved.TestConcat was ripped from go1.22 source and should be replaced with the stdlib implementation when we move to 1.22Original source: https:","0","TestConcat_too_large","","Fri Mar 13 00:42:20 UTC 2026","passed","Fri Mar 13 00:42:20 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/slicesext/TestConcat_too_large","TestConcat_too_large"
"","1373","should display all available SSO providers","CreateUserDialog","Fri Mar 13 00:43:23 UTC 2026","passed","Fri Mar 13 00:43:25 UTC 2026","","","",""
"","75","renders the total count and object counts on success","ObjectCountPanel","Fri Mar 13 00:46:49 UTC 2026","passed","Fri Mar 13 00:46:49 UTC 2026","","","",""
"","18","navigates to the specified route with global params intact when triggered by a splat route","AppNavigate","Fri Mar 13 00:46:08 UTC 2026","passed","Fri Mar 13 00:46:08 UTC 2026","","","",""
"","519","open and closes dialog with confirm button after user inputs required text","Tag Form","Fri Mar 13 00:42:55 UTC 2026","passed","Fri Mar 13 00:42:56 UTC 2026","","","",""
"Test cases for TestResources_RequestAnalysis","174","TestResources_RequestAnalysis","","Fri Mar 13 00:41:50 UTC 2026","passed","Fri Mar 13 00:41:50 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_RequestAnalysis","TestResources_RequestAnalysis"
"","79","displays ! icon when one of the Affected Object calls fail","EntityInfoDataTable","Fri Mar 13 00:44:07 UTC 2026","passed","Fri Mar 13 00:44:08 UTC 2026","","Node count for nested table that counts all sections","",""
"","93","renders an input box","SearchBar","Fri Mar 13 00:47:12 UTC 2026","passed","Fri Mar 13 00:47:12 UTC 2026","","","",""
"","87","disables items via itemDisabled and hides the chevron icon visually","<DetailsAccordion />","Fri Mar 13 00:43:46 UTC 2026","passed","Fri Mar 13 00:43:46 UTC 2026","","","",""
"Test cases for TestResources_ShareSavedQueriesPermissions_SavingPermissionsErrors","0","TestResources_ShareSavedQueriesPermissions_SavingPermissionsErrors","","Fri Mar 13 00:41:50 UTC 2026","passed","Fri Mar 13 00:41:50 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ShareSavedQueriesPermissions_SavingPermissionsErrors","TestResources_ShareSavedQueriesPermissions_SavingPermissionsErrors"
"Test cases for TestCreateUser_Failure","0","TestCreateUser_Failure","","Fri Mar 13 00:41:55 UTC 2026","passed","Fri Mar 13 00:41:55 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestCreateUser_Failure","TestCreateUser_Failure"
"","286","should not render list items for domains that are not collected","Context Selector","Fri Mar 13 00:44:14 UTC 2026","passed","Fri Mar 13 00:44:14 UTC 2026","","","",""
"Test cases for Test_ParseGraphSortParameters_Success","0","Test_ParseGraphSortParameters_Success","","Fri Mar 13 00:41:42 UTC 2026","passed","Fri Mar 13 00:41:42 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/Test_ParseGraphSortParameters_Success","Test_ParseGraphSortParameters_Success"
